DATE_DAY,CHANNEL_ID,POST_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,IMPRESSIONS,REACH,LIKES,COMMENTS,SHARES,SAVES,VIDEO_VIEWS,AVG_WATCH_SEC,FOLLOWS_ATTRIBUTED,LINK_CLICKS
2025-11-26,20,273,102,,TT_VIDEO,1227600,137400,48545,2543,809,2310,936880,22,677,562
2025-11-27,12,274,103,,IG_POST,164920,145800,10116,1874,1689,5206,0,0,780,1332
2025-11-27,12,275,108,,YT_LONG,339750,126900,7080,7837,606,948,0,404,1337,4981
2025-11-27,18,276,103,,IG_REEL,585650,278400,45360,1012,11244,1791,502320,18,346,752
2025-11-27,18,277,103,,YT_TRAILER,2140000,1436400,100045,1140,31724,12672,2354000,76,1449,40880
2025-11-27,19,278,101,,TT_TRENDING,2614500,1523200,73620,3888,45225,999,2975400,14,4622,1334
2025-11-27,20,279,101,,YT_TRAILER,1072500,1451100,42670,1672,29120,15732,2019600,72,2499,26040
2025-11-27,20,280,102,,BLOG_DEV_DIARY,56144,275400,3168,2237,1788,2288,0,0,730,779
2025-11-27,20,281,103,,YT_LONG,351900,126300,4256,6035,1026,1797,0,371,1528,7625
2025-11-27,20,282,105,1,IG_REEL,422500,247200,15078,1353,9480,2523,490360,15,381,1214
2025-11-27,20,283,103,,TT_TRENDING,2159500,2660000,197640,5904,13815,981,1055600,10,7124,361
2025-11-28,12,284,101,,BLOG_POST,101745,222000,3040,389,1160,1456,0,0,977,14586
2025-11-28,12,285,104,2,YT_SHORT,1765800,284100,54780,706,879,1848,882750,29,615,1345
2025-11-28,12,286,105,1,IG_STORY,527904,185400,8008,1639,861,1461,0,0,653,4326
2025-11-28,12,287,104,2,BLOG_POST,177156,267600,3976,283,1401,1881,0,0,508,11066
2025-11-28,12,288,103,,YT_LONG,579960,221100,5096,8177,1521,2486,0,305,839,6962
2025-11-28,12,289,109,8,TT_VIDEO,2062800,210000,105355,2512,1322,1795,298900,14,616,1296
2025-11-28,18,290,102,,YT_SHORT,1033560,248100,41635,2009,918,2176,538500,33,404,883
2025-11-28,18,291,102,,TT_TRENDING,3301200,2004800,196740,4848,35280,1459,1597900,9,3036,972
2025-11-28,18,292,107,,YT_LONG,485190,218700,5216,9860,1587,2374,0,404,1514,4896
2025-11-28,18,293,107,,IG_POST,408744,120300,21528,2308,1064,4085,0,0,733,1097
2025-11-28,18,294,101,,IG_STORY,928512,227700,4928,1984,539,715,0,0,508,1991
2025-11-28,19,295,104,2,YT_SHORT,1318680,268500,52140,865,635,2152,258750,29,897,905
2025-11-28,19,296,103,,IG_STORY,902304,210900,7536,2180,1394,1307,0,0,264,4561
2025-11-28,19,297,104,2,YT_TRAILER,4230000,1262100,48875,805,10724,18918,2164800,82,4208,19215
2025-11-28,19,298,103,,YT_SHORT,1453140,186000,64075,1767,1713,2121,499500,24,496,1432
2025-11-28,19,299,105,1,IG_POST,521136,227400,9468,1982,1424,3126,0,0,473,620
2025-11-28,19,300,105,1,IG_STORY,729144,249300,7840,1478,1701,812,0,0,406,1730
2025-11-28,19,301,102,,YT_TRAILER,3091500,1285200,40800,1569,12264,18252,1733600,88,1529,14315
2025-11-28,19,302,109,8,IG_REEL,797940,291600,26124,1219,13884,1159,452920,11,485,1270
2025-11-28,20,303,104,2,IG_POST,285264,149400,10386,2299,1557,10374,0,0,982,533
2025-11-28,20,304,107,,YT_LONG,487620,298200,5680,6851,492,2543,0,299,1958,3749
2025-11-28,20,305,101,,YT_SHORT,1377000,291600,65725,1960,1439,1320,504000,27,961,1301
2025-11-28,20,306,104,2,BLOG_DEV_DIARY,67651,133800,3464,2389,954,2532,0,0,993,967
2025-11-28,20,307,102,,TT_VIDEO,1676160,124800,77710,992,1149,959,561540,22,747,504
2025-11-28,20,308,102,,IG_STORY,854568,144000,4008,843,1680,2405,0,0,315,3889
2025-11-28,20,309,103,,BLOG_POST,131841,240300,7008,532,879,1386,0,0,372,8910
2025-11-28,20,310,108,,IG_POST,266616,192600,9216,1725,563,9652,0,0,553,716
2025-11-29,12,311,104,2,TT_VIDEO,1514160,241800,90440,2517,962,2614,297920,16,331,688
2025-11-29,12,312,105,1,IG_STORY,879840,171900,5440,803,609,1628,0,0,452,1743
2025-11-29,12,313,102,,IG_REEL,1285830,191100,25536,1102,5928,2398,535080,16,914,763
2025-11-29,12,314,109,8,YT_TRAILER,1863000,1491000,57630,1197,27804,12816,787600,60,4859,21945
2025-11-29,12,315,101,,IG_POST,493416,245400,20484,1938,798,5862,0,0,573,1291
2025-11-29,12,316,102,,BLOG_DEV_DIARY,76943,163500,4920,1197,1745,1089,0,0,516,431
2025-11-29,18,317,104,2,IG_STORY,923832,156900,4712,1360,732,759,0,0,815,1449
2025-11-29,18,318,104,2,TT_VIDEO,1959120,281400,53010,660,1523,1907,849660,21,566,384
2025-11-29,18,319,105,1,IG_POST,427392,180600,14292,920,935,7762,0,0,307,1402
2025-11-29,18,320,105,1,YT_LONG,715230,120000,7568,8594,584,843,0,347,727,7744
2025-11-29,18,321,107,,BLOG_POST,161766,292800,6496,319,674,818,0,0,783,11660
2025-11-29,18,322,107,,IG_REEL,804960,246300,23394,2625,4092,682,273000,17,616,623
2025-11-29,18,323,108,,BLOG_DEV_DIARY,67964,246600,3872,673,1632,898,0,0,823,637
2025-11-29,18,324,104,2,YT_LONG,458460,215700,7264,9809,971,2290,0,378,905,4488
2025-11-29,18,325,101,,IG_POST,463680,292500,10098,2427,1341,9386,0,0,1009,931
2025-11-29,19,326,108,,IG_STORY,981864,203700,9464,1054,1724,1274,0,0,764,4343
2025-11-29,19,327,102,,IG_POST,541800,128100,21168,1256,456,7154,0,0,297,577
2025-11-29,19,328,105,1,YT_SHORT,983340,218400,29590,2026,642,2114,714000,29,624,1153
2025-11-29,19,329,109,8,YT_LONG,487620,246300,4832,5568,660,994,0,348,1444,4845
2025-11-29,20,330,103,,TT_VIDEO,1652400,271500,50825,2398,1143,1822,520380,16,337,841
2025-11-29,20,331,103,,YT_TRAILER,2916000,1579200,78455,1866,20356,5454,1117600,63,4465,27965
2025-11-29,20,332,108,,YT_LONG,843210,291300,3832,8594,1226,1494,0,396,1085,7242
2025-11-29,20,333,107,,TT_TRENDING,6218100,1643600,79740,10224,37710,983,3178400,9,7176,720
2025-11-29,20,334,108,,IG_STORY,730080,201000,9336,2288,1772,1958,0,0,383,3956
2025-11-29,20,335,102,,YT_LONG,655290,262500,4464,10200,1472,1382,0,264,1973,4743
2025-11-29,20,336,104,2,IG_POST,328608,170100,19332,814,1110,3021,0,0,878,983
2025-11-30,12,337,109,8,BLOG_POST,144837,188100,6672,257,1539,992,0,0,563,21802
2025-11-30,12,338,108,,TT_VIDEO,2067120,138300,41040,1047,1680,970,955500,17,389,1135
2025-11-30,12,339,104,2,TT_TRENDING,6098400,1612800,129420,3756,30420,2046,1716800,11,2249,586
2025-11-30,12,340,105,1,BLOG_POST,174078,136800,7408,530,704,2055,0,0,781,23408
2025-11-30,12,341,102,,BLOG_DEV_DIARY,75899,172200,8656,2292,1761,1784,0,0,940,578
2025-11-30,18,342,109,8,IG_POST,477792,233700,10386,2361,1427,10222,0,0,458,538
2025-11-30,18,343,101,,TT_VIDEO,961200,177000,90915,1890,1401,1764,885920,21,327,385
2025-11-30,18,344,105,1,IG_POST,269136,206100,11034,959,686,3126,0,0,816,516
2025-11-30,18,345,107,,BLOG_DEV_DIARY,77569,194100,8536,759,1206,1901,0,0,1001,682
2025-11-30,18,346,101,,IG_POST,470736,190200,12564,1287,545,10222,0,0,305,515
2025-11-30,18,347,105,1,YT_LONG,623700,250800,4216,2720,1623,1808,0,355,1553,9520
2025-11-30,18,348,103,,YT_LONG,578340,156900,7984,8135,1494,1657,0,328,1345,9138
2025-11-30,18,349,101,,YT_TRAILER,2457000,1253700,36040,1032,21672,7776,1254000,85,1772,16800
2025-11-30,18,350,103,,IG_REEL,1110330,189900,45738,1302,7776,761,230360,18,804,401
2025-11-30,19,351,105,1,YT_TRAILER,2632500,1549800,68595,847,32116,12348,2149400,59,4633,30905
2025-11-30,19,352,105,1,TT_TRENDING,2727900,2195200,157680,8208,33165,988,2760800,12,5252,1086
2025-11-30,19,353,108,,YT_SHORT,1148580,240300,23210,1494,1572,1049,500250,31,331,364
2025-11-30,19,354,102,,TT_VIDEO,2369520,288600,51395,1527,771,1027,294000,20,975,665
2025-11-30,19,355,104,2,YT_LONG,656100,274200,3440,3987,1749,2215,0,253,806,9452
2025-11-30,19,356,109,8,BLOG_DEV_DIARY,67547,183600,7344,2532,677,1043,0,0,859,1032
2025-11-30,20,357,101,,TT_TRENDING,4202100,2500400,131580,10752,41355,2141,1800900,13,4745,1028
2025-11-30,20,358,108,,YT_LONG,789750,297900,4120,5347,597,1230,0,328,871,4845
2025-11-30,20,359,104,2,TT_TRENDING,3849300,1237600,69840,7284,31905,2130,1731300,10,4960,847
2025-11-30,20,360,103,,YT_LONG,648000,157500,9432,5415,1001,662,0,274,1489,7761
2025-11-30,20,361,104,2,YT_LONG,586440,246600,3880,4208,480,2281,0,256,1919,6919
2025-11-30,20,362,107,,YT_LONG,803520,144600,3128,6027,1589,2455,0,394,2108,2788
2025-11-30,20,363,107,,BLOG_DEV_DIARY,71096,216300,8312,2017,1307,2345,0,0,518,410
2025-11-30,20,364,105,1,YT_LONG,818910,266700,3080,10158,1380,2141,0,409,1357,4361
2025-12-01,12,365,104,2,IG_STORY,553176,136500,5008,1463,1620,1498,0,0,989,2814
2025-12-01,12,366,102,,IG_POST,421848,253500,8514,757,1785,7667,0,0,921,484
2025-12-01,12,367,101,,YT_LONG,720090,180300,6424,2805,1104,1549,0,280,1314,5746
2025-12-01,12,368,102,,BLOG_POST,156978,200700,5728,479,1749,1258,0,0,564,9416
2025-12-01,12,369,102,,TT_VIDEO,1663200,160200,41800,708,1059,979,594860,19,688,817
2025-12-01,12,370,113,19,IG_STORY,1020240,211500,9424,1591,1404,2004,0,0,673,4486
2025-12-01,12,371,109,8,BLOG_POST,130473,120900,4184,379,1002,2372,0,0,328,17776
2025-12-01,18,372,101,,IG_POST,298872,204300,5994,1619,1785,8237,0,0,988,895
2025-12-01,18,373,103,,IG_REEL,1057680,249600,21588,1236,13272,2431,303680,14,558,938
2025-12-01,18,374,108,,TT_VIDEO,1915920,249300,54720,1038,1026,2319,965300,21,937,1097
2025-12-01,18,375,103,,YT_LONG,666630,140400,6472,9733,1232,807,0,290,1625,3137
2025-12-01,18,376,103,,TT_VIDEO,1719360,260100,39235,1775,864,686,1094660,19,613,386
2025-12-01,18,377,108,,TT_TRENDING,6602400,2545200,70380,12372,16200,1613,3468400,9,5818,674
2025-12-01,18,378,102,,IG_POST,274680,136800,6876,2605,807,9985,0,0,867,1045
2025-12-01,18,379,109,8,YT_TRAILER,2128500,934500,27370,682,27244,10566,2459600,89,2276,23205
2025-12-01,18,380,105,1,TT_TRENDING,3118500,2478000,192060,11796,29565,1247,1995200,13,3205,823
2025-12-01,18,381,102,,BLOG_POST,115083,268500,4600,258,477,2585,0,0,943,8778
2025-12-01,18,382,108,,BLOG_DEV_DIARY,60970,214500,8016,667,1334,1034,0,0,328,1176
2025-12-01,19,383,108,,IG_STORY,744120,170700,3360,2297,1785,2110,0,0,865,4040
2025-12-01,19,384,109,8,IG_STORY,915408,279900,4176,1454,1097,1206,0,0,870,2537
2025-12-01,19,385,109,8,YT_TRAILER,2862000,1218000,84915,1943,26180,18144,935000,64,3242,14560
2025-12-01,19,386,102,,YT_SHORT,944460,269100,55440,1254,1277,1932,429000,22,907,546
2025-12-01,19,387,108,,TT_TRENDING,3093300,1979600,172080,8412,30915,834,1084600,9,2802,592
2025-12-01,19,388,108,,YT_LONG,869940,210000,2664,7072,737,2378,0,305,961,3324
2025-12-01,19,389,105,1,IG_STORY,515736,137100,2752,2396,752,2539,0,0,513,3175
2025-12-01,19,390,105,1,IG_REEL,1223820,194100,18102,1789,7884,1888,219960,15,917,1393
2025-12-01,20,391,113,19,BLOG_POST,152190,178200,4496,531,1124,2493,0,0,879,22638
2025-12-01,20,392,102,,BLOG_DEV_DIARY,55019,166800,5712,1503,1244,1386,0,0,258,582
2025-12-01,20,393,105,1,YT_TRAILER,4914000,1915200,77095,1507,26040,9792,728200,80,2629,31465
2025-12-01,20,394,102,,IG_REEL,1074060,234900,34440,1285,8844,1201,302120,15,894,958
2025-12-01,20,395,101,,IG_REEL,771030,231300,45570,1571,7908,2279,539240,16,263,492
2025-12-01,20,396,107,,YT_LONG,880470,299100,3392,9758,503,1648,0,404,1832,9537
2025-12-02,12,397,113,19,TT_TRENDING,5871600,2486400,152640,13296,53460,1892,2679600,14,4557,391
2025-12-02,12,398,109,8,IG_POST,459144,163800,20376,1879,957,8617,0,0,331,1328
2025-12-02,12,399,104,2,TT_VIDEO,1704240,174600,106875,768,1586,2506,1024100,21,1010,1038
2025-12-02,12,400,107,,IG_STORY,890136,156000,2680,1452,455,1514,0,0,644,4666
2025-12-02,12,401,103,,BLOG_DEV_DIARY,73706,178200,7576,1729,1709,882,0,0,502,824
2025-12-02,12,402,105,1,IG_REEL,641160,235500,34566,2572,13788,2160,559000,17,524,1153
2025-12-02,12,403,113,19,IG_STORY,438048,171600,7064,937,1497,2127,0,0,277,3952
2025-12-02,18,404,102,,TT_TRENDING,4693500,2296000,193500,12708,43335,682,1632700,11,2945,890
2025-12-02,18,405,113,19,TT_TRENDING,5953500,2240000,210780,8904,42075,821,1644300,11,5675,1421
2025-12-02,18,406,103,,IG_STORY,961272,280800,4736,1965,1584,1003,0,0,687,2953
2025-12-02,18,407,108,,BLOG_POST,95931,228600,5944,445,1043,1723,0,0,277,9174
2025-12-02,18,408,105,1,IG_REEL,1075230,262800,27552,1883,7788,1100,312520,11,671,1025
2025-12-02,18,409,104,2,TT_TRENDING,6495300,2234400,104400,11052,21915,746,2067700,10,5831,1080
2025-12-02,18,410,104,2,YT_TRAILER,4495500,1862700,73185,2189,27524,19242,1526800,63,3696,24955
2025-12-02,19,411,103,,IG_REEL,1167660,220200,21462,1881,13044,2130,473200,17,447,1195
2025-12-02,19,412,105,1,YT_TRAILER,4743000,1921500,52785,2015,14140,13662,1346400,61,2348,14560
2025-12-02,19,413,103,,YT_SHORT,1529280,164400,61875,1252,1025,959,831750,22,441,1165
2025-12-02,19,414,109,8,IG_STORY,626184,294900,5656,1670,1419,2633,0,0,840,2398
2025-12-02,19,415,102,,YT_LONG,325620,164700,4344,7370,1025,1712,0,386,2120,5440
2025-12-02,19,416,103,,IG_STORY,482040,202200,4632,1606,1436,1555,0,0,366,3431
2025-12-02,19,417,107,,TT_TRENDING,6192900,1173200,114480,5808,32400,1287,1394900,9,3523,574
2025-12-02,20,418,109,8,BLOG_POST,161082,251400,5152,277,560,1595,0,0,613,10406
2025-12-02,20,419,107,,TT_VIDEO,1935360,187800,104880,1591,735,1817,359660,21,655,1260
2025-12-02,20,420,103,,IG_STORY,951912,292200,9072,2510,882,876,0,0,859,2024
2025-12-02,20,421,102,,YT_SHORT,1412640,168000,26950,1166,1140,2442,526500,25,597,690
2025-12-02,20,422,113,19,BLOG_POST,176130,205800,3008,436,1622,2204,0,0,310,12958
2025-12-02,20,423,113,19,TT_VIDEO,1496880,247500,83980,2387,647,1923,614460,17,870,986
2025-12-02,20,424,101,,IG_POST,489888,146100,19512,2605,1553,9367,0,0,711,574
2025-12-02,20,425,108,,YT_TRAILER,3105000,936600,95540,1498,32872,15912,948200,62,3578,26530
2025-12-02,20,426,109,8,YT_SHORT,1216620,127200,35915,1329,924,957,465000,26,686,1392
2025-12-03,12,427,105,1,IG_STORY,1003392,282300,8040,1373,1697,1300,0,0,906,3868
2025-12-03,12,428,105,1,IG_REEL,1160640,195900,16758,2433,5748,1962,503880,15,714,438
2025-12-03,12,429,109,8,BLOG_DEV_DIARY,76525,194400,5136,2154,620,748,0,0,413,552
2025-12-03,12,430,103,,IG_REEL,1093950,235200,40908,2189,9864,2433,498160,11,672,1067
2025-12-03,12,431,102,,BLOG_POST,182970,296400,8872,210,731,2154,0,0,465,21120
2025-12-03,12,432,102,,BLOG_DEV_DIARY,83416,123900,4936,750,585,1258,0,0,356,450
2025-12-03,12,433,104,2,YT_SHORT,1325160,152700,42790,2561,914,1437,651750,23,1005,1087
2025-12-03,12,434,102,,YT_SHORT,1355940,234600,63635,757,1398,928,291000,26,935,480
2025-12-03,18,435,108,,YT_LONG,664200,238500,9408,5117,1779,1203,0,419,1138,6775
2025-12-03,18,436,108,,TT_TRENDING,5896800,2780400,99540,14388,16650,2211,2563600,10,4186,1102
2025-12-03,18,437,109,8,YT_SHORT,1112940,267300,43670,2526,1712,1872,671250,32,507,716
2025-12-03,18,438,109,8,IG_POST,379008,214200,17838,702,890,9196,0,0,676,712
2025-12-03,18,439,103,,TT_VIDEO,2330640,299700,60610,1855,1184,781,1082900,21,525,547
2025-12-03,18,440,109,8,IG_STORY,689832,252900,6760,1597,1260,2303,0,0,355,5040
2025-12-03,18,441,103,,IG_POST,474264,241500,11034,1811,1632,9386,0,0,688,1274
2025-12-03,18,442,103,,TT_TRENDING,6444900,1187200,79920,11160,49275,1214,3477100,11,3445,1326
2025-12-03,19,443,103,,IG_POST,266616,232500,16020,964,857,11258,0,0,523,780
2025-12-03,19,444,103,,YT_TRAILER,2686500,1224300,90695,1162,25032,13320,860200,63,4628,36190
2025-12-03,19,445,108,,YT_TRAILER,3564000,1997100,44455,708,24612,14508,1300200,76,1483,11410
2025-12-03,19,446,108,,TT_VIDEO,1134000,228900,114000,1091,461,2004,1013320,19,762,580
2025-12-03,19,447,109,8,IG_POST,541296,148200,12780,1344,1065,3458,0,0,1008,1061
2025-12-03,19,448,101,,YT_SHORT,1159920,160500,37510,1395,1100,2306,603750,31,621,1410
2025-12-03,19,449,104,2,IG_REEL,849420,178200,46830,1298,5820,726,485680,15,832,388
2025-12-03,19,450,105,1,BLOG_POST,176643,229500,6768,270,890,667,0,0,904,21648
2025-12-03,20,451,113,19,TT_VIDEO,2229120,141300,88445,909,1178,893,441000,14,780,982
2025-12-03,20,452,102,,TT_TRENDING,4082400,1120000,191700,10176,44595,1681,1597900,9,7202,1049
2025-12-03,20,453,109,8,IG_REEL,491400,121800,23100,1811,9876,1824,263640,18,856,1296
2025-12-03,20,454,103,,YT_LONG,879660,216000,4008,9784,921,1507,0,397,562,7004
2025-12-03,20,455,107,,TT_VIDEO,2322000,132300,39425,959,1614,1023,350840,15,998,380
2025-12-03,20,456,101,,BLOG_DEV_DIARY,87696,126300,9336,1478,1217,2497,0,0,422,1440
2025-12-03,20,457,101,,TT_VIDEO,1857600,299400,106875,1694,681,2325,390040,14,483,1246
2025-12-04,12,458,102,,IG_STORY,961272,130500,8288,1355,1019,983,0,0,989,4868
2025-12-04,12,459,102,,YT_TRAILER,3564000,1428000,91800,1780,9800,16992,979000,66,1596,31885
2025-12-04,12,460,103,,IG_STORY,1001520,297300,2616,1551,596,807,0,0,350,4141
2025-12-04,12,461,102,,BLOG_POST,112860,162900,6752,207,1761,2607,0,0,405,7788
2025-12-04,18,462,105,1,IG_POST,340704,144000,6174,1280,1196,3145,0,0,340,420
2025-12-04,18,463,103,,YT_SHORT,1530900,141300,45540,2224,681,970,275250,26,367,1410
2025-12-04,18,464,102,,BLOG_POST,168948,127200,8304,407,1092,1034,0,0,394,19536
2025-12-04,18,465,107,,YT_TRAILER,4347000,1463700,87890,2530,22848,10458,1410200,82,4662,39340
2025-12-04,18,466,104,2,BLOG_DEV_DIARY,44788,148500,2424,1285,555,1960,0,0,946,840
2025-12-04,18,467,107,,BLOG_POST,180405,285000,8320,439,815,1258,0,0,604,13178
2025-12-04,18,468,107,,IG_STORY,405288,147900,5816,2446,458,2343,0,0,456,1861
2025-12-04,18,469,109,8,BLOG_POST,83277,283800,3744,446,917,2156,0,0,601,16126
2025-12-04,18,470,109,8,TT_TRENDING,4725000,2430400,133740,11688,30555,2629,3007300,13,5694,1260
2025-12-04,19,471,108,,TT_TRENDING,5229000,2128000,203400,7344,40005,1982,2575200,13,6188,768
2025-12-04,19,472,107,,IG_STORY,611208,293400,4336,1276,1553,1137,0,0,476,4817
2025-12-04,19,473,108,,BLOG_DEV_DIARY,73289,122700,9008,2561,1026,2519,0,0,871,1097
2025-12-04,19,474,105,1,YT_LONG,771120,189900,5040,8143,735,2189,0,320,1656,4837
2025-12-04,19,475,109,8,TT_TRENDING,4536000,1878800,61740,5004,23940,1571,2931900,13,4882,1145
2025-12-04,19,476,101,,YT_LONG,624510,152400,6496,7327,510,2336,0,407,1541,4106
2025-12-04,19,477,103,,TT_TRENDING,2929500,2024400,129960,10980,49635,752,2691200,14,5603,805
2025-12-04,19,478,105,1,TT_VIDEO,937440,232200,70775,2158,1136,933,1055460,17,626,1212
2025-12-04,19,479,102,,YT_LONG,635040,254400,2912,7378,1035,1318,0,419,1057,8968
2025-12-04,20,480,108,,TT_VIDEO,1846800,236400,62035,1087,1662,2101,613480,18,436,936
2025-12-04,20,481,108,,IG_REEL,482040,146700,33306,1322,3816,1168,186160,15,970,991
2025-12-04,20,482,109,8,IG_REEL,482040,192300,22848,1014,8868,997,250120,16,716,1267
2025-12-04,20,483,108,,BLOG_DEV_DIARY,55436,288600,8408,1833,1784,777,0,0,501,1258
2025-12-04,20,484,103,,IG_STORY,384696,277800,6912,2605,767,2400,0,0,439,4183
2025-12-04,20,485,102,,YT_LONG,668250,156600,7984,6902,1130,1791,0,336,1663,10098
2025-12-04,20,486,104,2,IG_REEL,1230840,291000,13734,2493,5184,1720,580840,15,751,1196
2025-12-04,20,487,102,,BLOG_DEV_DIARY,71723,265500,9552,2083,1272,2449,0,0,406,1249
2025-12-04,20,488,107,,YT_LONG,758970,137700,4824,8058,1682,1980,0,371,1375,6044
2025-12-05,12,489,105,1,IG_STORY,984672,144300,4680,2167,915,1338,0,0,790,2499
2025-12-05,12,490,101,,YT_TRAILER,3091500,1239000,82450,937,30940,6318,1586200,67,2033,39445
2025-12-05,12,491,105,1,TT_TRENDING,3836700,2763600,163260,13932,29700,2334,1638500,13,6916,443
2025-12-05,12,492,109,8,TT_VIDEO,1568160,237300,83600,2147,1140,911,564480,18,695,895
2025-12-05,12,493,113,19,YT_SHORT,1210140,147000,32560,2057,705,1503,873750,29,957,1177
2025-12-05,12,494,107,,BLOG_DEV_DIARY,72767,199200,9152,1736,893,966,0,0,331,1349
2025-12-05,12,495,109,8,TT_TRENDING,5877900,1671600,180180,11148,44460,1731,1084600,14,4667,636
2025-12-05,12,496,105,1,TT_VIDEO,1246320,204000,69350,2266,509,1844,360640,19,787,1315
2025-12-05,12,497,103,,YT_TRAILER,4423500,1215900,83045,1736,24612,9918,1740200,80,3100,24220
2025-12-05,12,498,102,,YT_LONG,629370,268500,3272,6605,1412,777,0,312,1276,5882
2025-12-05,18,499,109,8,YT_SHORT,1317060,251700,50545,1472,659,1531,552750,24,466,443
2025-12-05,18,500,101,,YT_TRAILER,4554000,1329300,58140,1157,26432,6390,1447600,93,3356,16905
2025-12-05,18,501,113,19,TT_TRENDING,2740500,1153600,60300,7440,51435,1674,2079300,11,7124,696
2025-12-05,18,502,103,,IG_REEL,485550,130200,38598,1131,13332,1476,622440,16,936,638
2025-12-05,18,503,104,2,TT_VIDEO,876960,138300,78565,2288,545,2369,1157380,15,915,944
2025-12-05,18,504,107,,IG_REEL,491400,174600,38598,1901,13224,2332,431600,16,955,1096
2025-12-05,18,505,108,,YT_LONG,405810,178800,8688,4012,873,1811,0,267,1087,5831
2025-12-05,18,506,103,,IG_POST,334152,208200,10620,2253,1005,9966,0,0,782,872
2025-12-05,18,507,103,,BLOG_POST,180918,183300,5112,394,665,2090,0,0,710,16346
2025-12-05,18,508,102,,YT_SHORT,882900,212100,63140,2174,1637,2515,720000,27,655,835
2025-12-05,18,509,113,19,IG_STORY,427752,179400,6080,1602,1797,1155,0,0,740,2625
2025-12-05,18,510,104,2,BLOG_POST,71136,259800,8296,427,773,1731,0,0,445,22374
2025-12-05,18,511,107,,YT_LONG,815670,135600,7304,3545,764,1925,0,271,1312,8041
2025-12-05,19,512,104,2,BLOG_DEV_DIARY,76212,194400,5544,2501,1302,1538,0,0,383,1362
2025-12-05,19,513,108,,YT_TRAILER,2052000,1955100,53975,1648,27076,8118,1986600,72,2797,23205
2025-12-05,19,514,107,,BLOG_POST,186732,174300,5880,284,999,2350,0,0,803,19052
2025-12-05,19,515,104,2,YT_SHORT,869940,208200,63690,2319,1520,1819,696000,26,345,1060
2025-12-05,19,516,102,,YT_SHORT,777600,243300,41140,722,572,2202,828750,32,318,1069
2025-12-05,19,517,104,2,IG_POST,313992,197400,8460,920,1352,4627,0,0,658,680
2025-12-05,19,518,107,,YT_TRAILER,2448000,1656900,64345,1311,23492,21348,836000,62,4179,26250
2025-12-05,20,519,109,8,IG_POST,486360,222600,11178,2134,1280,9434,0,0,994,1375
2025-12-05,20,520,113,19,IG_POST,490392,294300,9576,2380,1553,3506,0,0,1017,760
2025-12-05,20,521,109,8,BLOG_DEV_DIARY,58568,268800,7912,1753,1035,2156,0,0,279,1292
2025-12-05,20,522,107,,BLOG_DEV_DIARY,49590,129000,2720,748,854,1241,0,0,838,799
2025-12-05,20,523,103,,TT_VIDEO,2209680,277200,104120,1005,1665,1371,481180,13,925,770
2025-12-05,20,524,102,,IG_POST,395640,124800,19152,2046,641,6821,0,0,368,701
2025-12-05,20,525,108,,BLOG_POST,95589,297900,6432,464,1572,1144,0,0,537,17094
2025-12-05,20,526,105,1,IG_STORY,605592,211200,8232,2193,570,999,0,0,305,2054
2025-12-05,20,527,104,2,YT_SHORT,1726920,174900,60610,1984,575,1536,517500,26,381,440
