REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,STREAMER_HANDLE,SPONSORSHIP_TYPE,AVG_CONCURRENT_VIEWERS,CHAT_MENTIONS,SPONSORSHIP_FEE_K_USD,LOADED_AT
2025-11-13,PS5 Pro Launch Global,twitch_sponsor_0101,492.09,810811,6743,streamer_partner_24,BRANDED_SEGMENT,608108,4046,0.49,2026-05-04 11:41:42.118000-07:00
2025-11-14,PS5 Pro Launch Global,twitch_sponsor_0101,761.37,810811,10825,streamer_partner_13,BRANDED_SEGMENT,608108,6495,0.76,2026-05-04 11:41:42.118000-07:00
2025-11-15,PS5 Pro Launch Global,twitch_sponsor_0101,948.06,932432,10516,streamer_partner_18,BRANDED_SEGMENT,699324,6310,0.95,2026-05-04 11:41:42.118000-07:00
2025-11-16,PS5 Pro Launch Global,twitch_sponsor_0101,740.14,932432,12800,streamer_partner_7,BRANDED_SEGMENT,699324,7680,0.74,2026-05-04 11:41:42.118000-07:00
2025-11-17,PS5 Pro Launch Global,twitch_sponsor_0101,462.81,810811,7777,streamer_partner_6,BRANDED_SEGMENT,608108,4666,0.46,2026-05-04 11:41:42.118000-07:00
2025-11-18,PS5 Pro Launch Global,twitch_sponsor_0101,609.86,810811,10298,streamer_partner_1,BRANDED_SEGMENT,608108,6179,0.61,2026-05-04 11:41:42.118000-07:00
2025-11-19,PS5 Pro Launch Global,twitch_sponsor_0101,671.61,810811,10688,streamer_partner_4,BRANDED_SEGMENT,608108,6413,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-21,PS5 Pro Launch Global,twitch_sponsor_0101,599.68,810811,6334,streamer_partner_7,BRANDED_SEGMENT,608108,3800,0.60,2026-05-04 11:41:42.118000-07:00
2025-11-22,PS5 Pro Launch Global,twitch_sponsor_0101,923.90,932432,8689,streamer_partner_16,BRANDED_SEGMENT,699324,5213,0.92,2026-05-04 11:41:42.118000-07:00
2025-11-23,PS5 Pro Launch Global,twitch_sponsor_0101,863.87,932432,11602,streamer_partner_0,BRANDED_SEGMENT,699324,6961,0.86,2026-05-04 11:41:42.118000-07:00
2025-11-24,PS5 Pro Launch Global,twitch_sponsor_0101,575.49,810811,6418,streamer_partner_13,BRANDED_SEGMENT,608108,3851,0.58,2026-05-04 11:41:42.118000-07:00
2025-11-25,PS5 Pro Launch Global,twitch_sponsor_0101,557.03,810811,7796,streamer_partner_18,BRANDED_SEGMENT,608108,4678,0.56,2026-05-04 11:41:42.118000-07:00
2025-11-26,PS5 Pro Launch Global,twitch_sponsor_0101,643.60,810811,7395,streamer_partner_19,BRANDED_SEGMENT,608108,4437,0.64,2026-05-04 11:41:42.118000-07:00
2025-11-27,PS5 Pro Launch Global,twitch_sponsor_0101,717.45,810811,7000,streamer_partner_18,BRANDED_SEGMENT,608108,4200,0.72,2026-05-04 11:41:42.118000-07:00
2025-11-28,PS5 Pro Launch Global,twitch_sponsor_0101,1447.82,1702703,20691,streamer_partner_20,BRANDED_SEGMENT,1277027,12415,1.45,2026-05-04 11:41:42.118000-07:00
2025-11-29,PS5 Pro Launch Global,twitch_sponsor_0101,1864.85,1958108,18234,streamer_partner_20,BRANDED_SEGMENT,1468581,10940,1.86,2026-05-04 11:41:42.118000-07:00
2025-11-30,PS5 Pro Launch Global,twitch_sponsor_0101,1857.17,1958108,19099,streamer_partner_10,BRANDED_SEGMENT,1468581,11459,1.86,2026-05-04 11:41:42.118000-07:00
2025-12-01,PS5 Pro Launch Global,twitch_sponsor_0101,1729.90,1702703,17987,streamer_partner_1,BRANDED_SEGMENT,1277027,10792,1.73,2026-05-04 11:41:42.118000-07:00
2025-12-02,PS5 Pro Launch Global,twitch_sponsor_0101,1112.27,1702703,18566,streamer_partner_18,BRANDED_SEGMENT,1277027,11140,1.11,2026-05-04 11:41:42.118000-07:00
2025-12-03,PS5 Pro Launch Global,twitch_sponsor_0101,1463.86,1702703,13808,streamer_partner_15,BRANDED_SEGMENT,1277027,8285,1.46,2026-05-04 11:41:42.118000-07:00
2025-12-04,PS5 Pro Launch Global,twitch_sponsor_0101,1715.19,1702703,14161,streamer_partner_20,BRANDED_SEGMENT,1277027,8497,1.72,2026-05-04 11:41:42.118000-07:00
2025-12-05,PS5 Pro Launch Global,twitch_sponsor_0101,1401.03,1702703,12644,streamer_partner_14,BRANDED_SEGMENT,1277027,7586,1.40,2026-05-04 11:41:42.118000-07:00
2025-12-06,PS5 Pro Launch Global,twitch_sponsor_0101,1857.17,1958108,21289,streamer_partner_15,BRANDED_SEGMENT,1468581,12773,1.86,2026-05-04 11:41:42.118000-07:00
2025-12-07,PS5 Pro Launch Global,twitch_sponsor_0101,1491.27,1958108,15196,streamer_partner_2,BRANDED_SEGMENT,1468581,9118,1.49,2026-05-04 11:41:42.118000-07:00
2025-12-08,PS5 Pro Launch Global,twitch_sponsor_0101,1725.89,1702703,17861,streamer_partner_18,BRANDED_SEGMENT,1277027,10717,1.73,2026-05-04 11:41:42.118000-07:00
2025-12-09,PS5 Pro Launch Global,twitch_sponsor_0101,1304.78,1702703,15051,streamer_partner_10,BRANDED_SEGMENT,1277027,9031,1.30,2026-05-04 11:41:42.118000-07:00
2025-12-10,PS5 Pro Launch Global,twitch_sponsor_0101,1143.02,1702703,11129,streamer_partner_14,BRANDED_SEGMENT,1277027,6677,1.14,2026-05-04 11:41:42.118000-07:00
2025-12-11,PS5 Pro Launch Global,twitch_sponsor_0101,1651.02,1702703,14010,streamer_partner_8,BRANDED_SEGMENT,1277027,8406,1.65,2026-05-04 11:41:42.118000-07:00
2025-12-12,PS5 Pro Launch Global,twitch_sponsor_0101,1394.34,1702703,9840,streamer_partner_23,BRANDED_SEGMENT,1277027,5904,1.39,2026-05-04 11:41:42.118000-07:00
2025-12-13,PS5 Pro Launch Global,twitch_sponsor_0101,1757.24,1958108,18853,streamer_partner_11,BRANDED_SEGMENT,1468581,11312,1.76,2026-05-04 11:41:42.118000-07:00
2025-12-14,PS5 Pro Launch Global,twitch_sponsor_0101,1557.38,1958108,17598,streamer_partner_19,BRANDED_SEGMENT,1468581,10559,1.56,2026-05-04 11:41:42.118000-07:00
2025-12-15,PS5 Pro Launch Global,twitch_sponsor_0101,1683.11,1702703,16881,streamer_partner_17,BRANDED_SEGMENT,1277027,10129,1.68,2026-05-04 11:41:42.118000-07:00
2025-11-01,PS5 Pro Launch Global,twitch_sponsor_0101,740.88,932432,11655,streamer_partner_24,BRANDED_SEGMENT,699324,6993,0.74,2026-05-04 11:41:42.118000-07:00
2025-11-02,PS5 Pro Launch Global,twitch_sponsor_0101,641.31,932432,14522,streamer_partner_14,BRANDED_SEGMENT,699324,8713,0.64,2026-05-04 11:41:42.118000-07:00
2025-11-03,PS5 Pro Launch Global,twitch_sponsor_0101,729.54,810811,8138,streamer_partner_7,BRANDED_SEGMENT,608108,4883,0.73,2026-05-04 11:41:42.118000-07:00
2025-11-04,PS5 Pro Launch Global,twitch_sponsor_0101,610.50,810811,10762,streamer_partner_7,BRANDED_SEGMENT,608108,6457,0.61,2026-05-04 11:41:42.118000-07:00
2025-11-05,PS5 Pro Launch Global,twitch_sponsor_0101,702.17,810811,11851,streamer_partner_20,BRANDED_SEGMENT,608108,7111,0.70,2026-05-04 11:41:42.118000-07:00
2025-11-06,PS5 Pro Launch Global,twitch_sponsor_0101,779.84,810811,10897,streamer_partner_11,BRANDED_SEGMENT,608108,6538,0.78,2026-05-04 11:41:42.118000-07:00
2025-11-07,PS5 Pro Launch Global,twitch_sponsor_0101,1760.07,2594595,26183,streamer_partner_9,BRANDED_SEGMENT,1945946,15710,1.76,2026-05-04 11:41:42.118000-07:00
2025-11-08,PS5 Pro Launch Global,twitch_sponsor_0101,621.54,932432,12499,streamer_partner_20,BRANDED_SEGMENT,699324,7499,0.62,2026-05-04 11:41:42.118000-07:00
2025-11-09,PS5 Pro Launch Global,twitch_sponsor_0101,949.52,932432,13528,streamer_partner_14,BRANDED_SEGMENT,699324,8117,0.95,2026-05-04 11:41:42.118000-07:00
2025-11-10,PS5 Pro Launch Global,twitch_sponsor_0101,623.23,810811,11061,streamer_partner_2,BRANDED_SEGMENT,608108,6637,0.62,2026-05-04 11:41:42.118000-07:00
2025-11-11,PS5 Pro Launch Global,twitch_sponsor_0101,560.84,810811,6490,streamer_partner_12,BRANDED_SEGMENT,608108,3894,0.56,2026-05-04 11:41:42.118000-07:00
2025-11-12,PS5 Pro Launch Global,twitch_sponsor_0101,726.36,810811,10057,streamer_partner_17,BRANDED_SEGMENT,608108,6034,0.73,2026-05-04 11:41:42.118000-07:00
2025-11-13,PS5 Pro Launch Global,twitch_sponsor_0101,811.03,810811,7623,streamer_partner_24,BRANDED_SEGMENT,608108,4574,0.81,2026-05-04 11:41:42.118000-07:00
2025-11-14,PS5 Pro Launch Global,twitch_sponsor_0101,651.88,810811,11261,streamer_partner_13,BRANDED_SEGMENT,608108,6757,0.65,2026-05-04 11:41:42.118000-07:00
2025-11-15,PS5 Pro Launch Global,twitch_sponsor_0101,800.17,932432,10764,streamer_partner_18,BRANDED_SEGMENT,699324,6458,0.80,2026-05-04 11:41:42.118000-07:00
2025-11-16,PS5 Pro Launch Global,twitch_sponsor_0101,819.94,932432,10011,streamer_partner_7,BRANDED_SEGMENT,699324,6007,0.82,2026-05-04 11:41:42.118000-07:00
2025-11-17,PS5 Pro Launch Global,twitch_sponsor_0101,670.98,810811,7636,streamer_partner_6,BRANDED_SEGMENT,608108,4582,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-18,PS5 Pro Launch Global,twitch_sponsor_0101,588.22,810811,8687,streamer_partner_1,BRANDED_SEGMENT,608108,5212,0.59,2026-05-04 11:41:42.118000-07:00
2025-11-19,PS5 Pro Launch Global,twitch_sponsor_0101,618.14,810811,8467,streamer_partner_4,BRANDED_SEGMENT,608108,5080,0.62,2026-05-04 11:41:42.118000-07:00
2025-11-21,PS5 Pro Launch Global,twitch_sponsor_0101,476.81,810811,6062,streamer_partner_7,BRANDED_SEGMENT,608108,3637,0.48,2026-05-04 11:41:42.118000-07:00
2025-11-22,PS5 Pro Launch Global,twitch_sponsor_0101,715.25,932432,11404,streamer_partner_16,BRANDED_SEGMENT,699324,6842,0.72,2026-05-04 11:41:42.118000-07:00
2025-11-23,PS5 Pro Launch Global,twitch_sponsor_0101,609.10,932432,11064,streamer_partner_0,BRANDED_SEGMENT,699324,6638,0.61,2026-05-04 11:41:42.118000-07:00
2025-11-24,PS5 Pro Launch Global,twitch_sponsor_0101,523.29,810811,8006,streamer_partner_13,BRANDED_SEGMENT,608108,4804,0.52,2026-05-04 11:41:42.118000-07:00
2025-11-25,PS5 Pro Launch Global,twitch_sponsor_0101,562.75,810811,8713,streamer_partner_18,BRANDED_SEGMENT,608108,5228,0.56,2026-05-04 11:41:42.118000-07:00
2025-11-26,PS5 Pro Launch Global,twitch_sponsor_0101,788.11,810811,9665,streamer_partner_19,BRANDED_SEGMENT,608108,5799,0.79,2026-05-04 11:41:42.118000-07:00
2025-11-27,PS5 Pro Launch Global,twitch_sponsor_0101,532.83,810811,5523,streamer_partner_18,BRANDED_SEGMENT,608108,3314,0.53,2026-05-04 11:41:42.118000-07:00
2025-11-28,PS5 Pro Launch Global,twitch_sponsor_0101,1450.49,1702703,16686,streamer_partner_20,BRANDED_SEGMENT,1277027,10012,1.45,2026-05-04 11:41:42.118000-07:00
2025-11-29,PS5 Pro Launch Global,twitch_sponsor_0101,1386.72,1958108,21881,streamer_partner_20,BRANDED_SEGMENT,1468581,13129,1.39,2026-05-04 11:41:42.118000-07:00
2025-11-30,PS5 Pro Launch Global,twitch_sponsor_0101,1189.94,1958108,14286,streamer_partner_10,BRANDED_SEGMENT,1468581,8572,1.19,2026-05-04 11:41:42.118000-07:00
2025-12-01,PS5 Pro Launch Global,twitch_sponsor_0101,1140.34,1702703,17340,streamer_partner_1,BRANDED_SEGMENT,1277027,10404,1.14,2026-05-04 11:41:42.118000-07:00
2025-12-02,PS5 Pro Launch Global,twitch_sponsor_0101,1510.65,1702703,14981,streamer_partner_18,BRANDED_SEGMENT,1277027,8989,1.51,2026-05-04 11:41:42.118000-07:00
2025-12-03,PS5 Pro Launch Global,twitch_sponsor_0101,1462.52,1702703,14695,streamer_partner_15,BRANDED_SEGMENT,1277027,8817,1.46,2026-05-04 11:41:42.118000-07:00
2025-12-04,PS5 Pro Launch Global,twitch_sponsor_0101,1438.46,1702703,18798,streamer_partner_20,BRANDED_SEGMENT,1277027,11279,1.44,2026-05-04 11:41:42.118000-07:00
2025-12-05,PS5 Pro Launch Global,twitch_sponsor_0101,1352.90,1702703,11900,streamer_partner_14,BRANDED_SEGMENT,1277027,7140,1.35,2026-05-04 11:41:42.118000-07:00
2025-12-06,PS5 Pro Launch Global,twitch_sponsor_0101,1875.61,1958108,20725,streamer_partner_15,BRANDED_SEGMENT,1468581,12435,1.88,2026-05-04 11:41:42.118000-07:00
2025-12-07,PS5 Pro Launch Global,twitch_sponsor_0101,1578.90,1958108,13245,streamer_partner_2,BRANDED_SEGMENT,1468581,7947,1.58,2026-05-04 11:41:42.118000-07:00
2025-12-08,PS5 Pro Launch Global,twitch_sponsor_0101,1227.24,1702703,17621,streamer_partner_18,BRANDED_SEGMENT,1277027,10573,1.23,2026-05-04 11:41:42.118000-07:00
2025-12-09,PS5 Pro Launch Global,twitch_sponsor_0101,962.54,1702703,13036,streamer_partner_10,BRANDED_SEGMENT,1277027,7822,0.96,2026-05-04 11:41:42.118000-07:00
2025-12-10,PS5 Pro Launch Global,twitch_sponsor_0101,1304.78,1702703,18158,streamer_partner_14,BRANDED_SEGMENT,1277027,10895,1.30,2026-05-04 11:41:42.118000-07:00
2025-12-11,PS5 Pro Launch Global,twitch_sponsor_0101,1286.06,1702703,9726,streamer_partner_8,BRANDED_SEGMENT,1277027,5836,1.29,2026-05-04 11:41:42.118000-07:00
2025-12-12,PS5 Pro Launch Global,twitch_sponsor_0101,1021.36,1702703,10069,streamer_partner_23,BRANDED_SEGMENT,1277027,6041,1.02,2026-05-04 11:41:42.118000-07:00
2025-12-13,PS5 Pro Launch Global,twitch_sponsor_0101,1557.38,1958108,19503,streamer_partner_11,BRANDED_SEGMENT,1468581,11702,1.56,2026-05-04 11:41:42.118000-07:00
2025-12-14,PS5 Pro Launch Global,twitch_sponsor_0101,1328.30,1958108,17983,streamer_partner_19,BRANDED_SEGMENT,1468581,10790,1.33,2026-05-04 11:41:42.118000-07:00
2025-12-15,PS5 Pro Launch Global,twitch_sponsor_0101,1070.82,1702703,9709,streamer_partner_17,BRANDED_SEGMENT,1277027,5825,1.07,2026-05-04 11:41:42.118000-07:00
2025-11-01,PS5 Pro Launch Global,twitch_sponsor_0101,698.41,932432,12308,streamer_partner_24,BRANDED_SEGMENT,699324,7385,0.70,2026-05-04 11:41:42.118000-07:00
2025-11-02,PS5 Pro Launch Global,twitch_sponsor_0101,780.41,932432,11470,streamer_partner_14,BRANDED_SEGMENT,699324,6882,0.78,2026-05-04 11:41:42.118000-07:00
2025-11-03,PS5 Pro Launch Global,twitch_sponsor_0101,768.38,810811,12606,streamer_partner_7,BRANDED_SEGMENT,608108,7564,0.77,2026-05-04 11:41:42.118000-07:00
2025-11-04,PS5 Pro Launch Global,twitch_sponsor_0101,774.74,810811,7993,streamer_partner_7,BRANDED_SEGMENT,608108,4796,0.77,2026-05-04 11:41:42.118000-07:00
2025-11-05,PS5 Pro Launch Global,twitch_sponsor_0101,805.94,810811,10831,streamer_partner_20,BRANDED_SEGMENT,608108,6499,0.81,2026-05-04 11:41:42.118000-07:00
2025-11-06,PS5 Pro Launch Global,twitch_sponsor_0101,648.06,810811,10119,streamer_partner_11,BRANDED_SEGMENT,608108,6071,0.65,2026-05-04 11:41:42.118000-07:00
2025-11-07,PS5 Pro Launch Global,twitch_sponsor_0101,1747.85,2594595,34334,streamer_partner_9,BRANDED_SEGMENT,1945946,20600,1.75,2026-05-04 11:41:42.118000-07:00
2025-11-08,PS5 Pro Launch Global,twitch_sponsor_0101,616.42,932432,10299,streamer_partner_20,BRANDED_SEGMENT,699324,6179,0.62,2026-05-04 11:41:42.118000-07:00
2025-11-09,PS5 Pro Launch Global,twitch_sponsor_0101,782.60,932432,11084,streamer_partner_14,BRANDED_SEGMENT,699324,6650,0.78,2026-05-04 11:41:42.118000-07:00
2025-11-10,PS5 Pro Launch Global,twitch_sponsor_0101,667.79,810811,9255,streamer_partner_2,BRANDED_SEGMENT,608108,5553,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-11,PS5 Pro Launch Global,twitch_sponsor_0101,607.32,810811,9548,streamer_partner_12,BRANDED_SEGMENT,608108,5729,0.61,2026-05-04 11:41:42.118000-07:00
2025-11-12,PS5 Pro Launch Global,twitch_sponsor_0101,584.40,810811,11314,streamer_partner_17,BRANDED_SEGMENT,608108,6788,0.58,2026-05-04 11:41:42.118000-07:00
2025-11-13,PS5 Pro Launch Global,twitch_sponsor_0101,674.16,810811,5864,streamer_partner_24,BRANDED_SEGMENT,608108,3518,0.67,2026-05-04 11:41:42.118000-07:00
2025-11-14,PS5 Pro Launch Global,twitch_sponsor_0101,568.48,810811,9372,streamer_partner_13,BRANDED_SEGMENT,608108,5623,0.57,2026-05-04 11:41:42.118000-07:00
2025-11-15,PS5 Pro Launch Global,twitch_sponsor_0101,529.30,932432,12089,streamer_partner_18,BRANDED_SEGMENT,699324,7253,0.53,2026-05-04 11:41:42.118000-07:00
2025-11-16,PS5 Pro Launch Global,twitch_sponsor_0101,536.62,932432,10093,streamer_partner_7,BRANDED_SEGMENT,699324,6056,0.54,2026-05-04 11:41:42.118000-07:00
2025-11-17,PS5 Pro Launch Global,twitch_sponsor_0101,453.90,810811,9403,streamer_partner_6,BRANDED_SEGMENT,608108,5642,0.45,2026-05-04 11:41:42.118000-07:00
2025-11-18,PS5 Pro Launch Global,twitch_sponsor_0101,574.85,810811,10158,streamer_partner_1,BRANDED_SEGMENT,608108,6095,0.58,2026-05-04 11:41:42.118000-07:00
2025-11-19,PS5 Pro Launch Global,twitch_sponsor_0101,777.93,810811,8398,streamer_partner_4,BRANDED_SEGMENT,608108,5039,0.78,2026-05-04 11:41:42.118000-07:00
2025-11-21,PS5 Pro Launch Global,twitch_sponsor_0101,700.90,810811,9944,streamer_partner_7,BRANDED_SEGMENT,608108,5966,0.70,2026-05-04 11:41:42.118000-07:00
2025-11-22,PS5 Pro Launch Global,twitch_sponsor_0101,806.03,932432,10085,streamer_partner_16,BRANDED_SEGMENT,699324,6051,0.81,2026-05-04 11:41:42.118000-07:00
2025-11-23,PS5 Pro Launch Global,twitch_sponsor_0101,844.10,932432,7914,streamer_partner_0,BRANDED_SEGMENT,699324,4748,0.84,2026-05-04 11:41:42.118000-07:00
2025-11-24,PS5 Pro Launch Global,twitch_sponsor_0101,772.83,810811,6352,streamer_partner_13,BRANDED_SEGMENT,608108,3811,0.77,2026-05-04 11:41:42.118000-07:00
2025-11-25,PS5 Pro Launch Global,twitch_sponsor_0101,460.90,810811,7338,streamer_partner_18,BRANDED_SEGMENT,608108,4403,0.46,2026-05-04 11:41:42.118000-07:00
2025-11-26,PS5 Pro Launch Global,twitch_sponsor_0101,548.11,810811,7849,streamer_partner_19,BRANDED_SEGMENT,608108,4709,0.55,2026-05-04 11:41:42.118000-07:00
2025-11-27,PS5 Pro Launch Global,twitch_sponsor_0101,541.75,810811,8477,streamer_partner_18,BRANDED_SEGMENT,608108,5086,0.54,2026-05-04 11:41:42.118000-07:00
2025-11-28,PS5 Pro Launch Global,twitch_sponsor_0101,1466.54,1702703,20157,streamer_partner_20,BRANDED_SEGMENT,1277027,12094,1.47,2026-05-04 11:41:42.118000-07:00
2025-11-29,PS5 Pro Launch Global,twitch_sponsor_0101,1116.14,1958108,18082,streamer_partner_20,BRANDED_SEGMENT,1468581,10849,1.12,2026-05-04 11:41:42.118000-07:00
2025-11-30,PS5 Pro Launch Global,twitch_sponsor_0101,1944.80,1958108,19700,streamer_partner_10,BRANDED_SEGMENT,1468581,11820,1.94,2026-05-04 11:41:42.118000-07:00
2025-12-01,PS5 Pro Launch Global,twitch_sponsor_0101,995.96,1702703,15270,streamer_partner_1,BRANDED_SEGMENT,1277027,9162,1.00,2026-05-04 11:41:42.118000-07:00
2025-12-02,PS5 Pro Launch Global,twitch_sponsor_0101,1137.67,1702703,14469,streamer_partner_18,BRANDED_SEGMENT,1277027,8681,1.14,2026-05-04 11:41:42.118000-07:00
2025-12-03,PS5 Pro Launch Global,twitch_sponsor_0101,1600.22,1702703,14315,streamer_partner_15,BRANDED_SEGMENT,1277027,8589,1.60,2026-05-04 11:41:42.118000-07:00
2025-12-04,PS5 Pro Launch Global,twitch_sponsor_0101,1463.86,1702703,15038,streamer_partner_20,BRANDED_SEGMENT,1277027,9023,1.46,2026-05-04 11:41:42.118000-07:00
2025-12-05,PS5 Pro Launch Global,twitch_sponsor_0101,1643.00,1702703,11280,streamer_partner_14,BRANDED_SEGMENT,1277027,6768,1.64,2026-05-04 11:41:42.118000-07:00
2025-12-06,PS5 Pro Launch Global,twitch_sponsor_0101,1847.94,1958108,12971,streamer_partner_15,BRANDED_SEGMENT,1468581,7783,1.85,2026-05-04 11:41:42.118000-07:00
2025-12-07,PS5 Pro Launch Global,twitch_sponsor_0101,1414.40,1958108,18542,streamer_partner_2,BRANDED_SEGMENT,1468581,11125,1.41,2026-05-04 11:41:42.118000-07:00
2025-12-08,PS5 Pro Launch Global,twitch_sponsor_0101,1060.13,1702703,15343,streamer_partner_18,BRANDED_SEGMENT,1277027,9206,1.06,2026-05-04 11:41:42.118000-07:00
2025-12-09,PS5 Pro Launch Global,twitch_sponsor_0101,1596.21,1702703,14102,streamer_partner_10,BRANDED_SEGMENT,1277027,8461,1.60,2026-05-04 11:41:42.118000-07:00
2025-12-10,PS5 Pro Launch Global,twitch_sponsor_0101,1630.97,1702703,14292,streamer_partner_14,BRANDED_SEGMENT,1277027,8575,1.63,2026-05-04 11:41:42.118000-07:00
2025-12-11,PS5 Pro Launch Global,twitch_sponsor_0101,1188.47,1702703,16904,streamer_partner_8,BRANDED_SEGMENT,1277027,10142,1.19,2026-05-04 11:41:42.118000-07:00
2025-12-12,PS5 Pro Launch Global,twitch_sponsor_0101,1112.27,1702703,16133,streamer_partner_23,BRANDED_SEGMENT,1277027,9680,1.11,2026-05-04 11:41:42.118000-07:00
2025-12-13,PS5 Pro Launch Global,twitch_sponsor_0101,1935.57,1958108,10662,streamer_partner_11,BRANDED_SEGMENT,1468581,6397,1.94,2026-05-04 11:41:42.118000-07:00
2025-12-14,PS5 Pro Launch Global,twitch_sponsor_0101,1595.81,1958108,14130,streamer_partner_19,BRANDED_SEGMENT,1468581,8478,1.60,2026-05-04 11:41:42.118000-07:00
2025-12-15,PS5 Pro Launch Global,twitch_sponsor_0101,1056.12,1702703,15557,streamer_partner_17,BRANDED_SEGMENT,1277027,9334,1.06,2026-05-04 11:41:42.118000-07:00
2025-11-01,PS5 Pro Launch Global,twitch_sponsor_0101,751.12,932432,8299,streamer_partner_24,BRANDED_SEGMENT,699324,4979,0.75,2026-05-04 11:41:42.118000-07:00
2025-11-02,PS5 Pro Launch Global,twitch_sponsor_0101,554.19,932432,11655,streamer_partner_14,BRANDED_SEGMENT,699324,6993,0.55,2026-05-04 11:41:42.118000-07:00
2025-11-03,PS5 Pro Launch Global,twitch_sponsor_0101,470.45,810811,9973,streamer_partner_7,BRANDED_SEGMENT,608108,5984,0.47,2026-05-04 11:41:42.118000-07:00
2025-11-04,PS5 Pro Launch Global,twitch_sponsor_0101,579.31,810811,7043,streamer_partner_7,BRANDED_SEGMENT,608108,4226,0.58,2026-05-04 11:41:42.118000-07:00
2025-11-05,PS5 Pro Launch Global,twitch_sponsor_0101,739.73,810811,9418,streamer_partner_20,BRANDED_SEGMENT,608108,5651,0.74,2026-05-04 11:41:42.118000-07:00
2025-11-06,PS5 Pro Launch Global,twitch_sponsor_0101,662.06,810811,7005,streamer_partner_11,BRANDED_SEGMENT,608108,4203,0.66,2026-05-04 11:41:42.118000-07:00
2025-11-07,PS5 Pro Launch Global,twitch_sponsor_0101,2261.20,2594595,34828,streamer_partner_9,BRANDED_SEGMENT,1945946,20897,2.26,2026-05-04 11:41:42.118000-07:00
2025-11-08,PS5 Pro Launch Global,twitch_sponsor_0101,862.40,932432,8538,streamer_partner_20,BRANDED_SEGMENT,699324,5123,0.86,2026-05-04 11:41:42.118000-07:00
2025-11-09,PS5 Pro Launch Global,twitch_sponsor_0101,803.10,932432,8291,streamer_partner_14,BRANDED_SEGMENT,699324,4975,0.80,2026-05-04 11:41:42.118000-07:00
2025-11-10,PS5 Pro Launch Global,twitch_sponsor_0101,703.44,810811,7299,streamer_partner_2,BRANDED_SEGMENT,608108,4379,0.70,2026-05-04 11:41:42.118000-07:00
2025-11-11,PS5 Pro Launch Global,twitch_sponsor_0101,457.08,810811,8131,streamer_partner_12,BRANDED_SEGMENT,608108,4879,0.46,2026-05-04 11:41:42.118000-07:00
2025-11-12,PS5 Pro Launch Global,twitch_sponsor_0101,543.02,810811,10870,streamer_partner_17,BRANDED_SEGMENT,608108,6522,0.54,2026-05-04 11:41:42.118000-07:00
2025-11-13,PS5 Pro Launch Global,twitch_sponsor_0101,805.30,810811,10482,streamer_partner_24,BRANDED_SEGMENT,608108,6289,0.81,2026-05-04 11:41:42.118000-07:00
2025-11-14,PS5 Pro Launch Global,twitch_sponsor_0101,635.33,810811,10534,streamer_partner_13,BRANDED_SEGMENT,608108,6320,0.64,2026-05-04 11:41:42.118000-07:00
2025-11-15,PS5 Pro Launch Global,twitch_sponsor_0101,887.29,932432,10598,streamer_partner_18,BRANDED_SEGMENT,699324,6359,0.89,2026-05-04 11:41:42.118000-07:00
