REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,AD_SET_NAME,AD_NAME,REACH,VIDEO_P100_VIEWS,ACTIONS,CPM_REPORTED,FREQUENCY,LOADED_AT
2025-12-10,PS5 Pro Launch Global,act_0123400003,3027.01,6189474,42158,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4518316,772075,"[{""action_type"":""link_click"",""value"":42158},{""action_type"":""video_view"",""value"":1838274}]",0.4891,1.37,2026-05-04 11:41:44.839000-07:00
2025-12-11,PS5 Pro Launch Global,act_0123400003,2979.59,6189474,53452,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3781769,1008637,"[{""action_type"":""link_click"",""value"":53452},{""action_type"":""video_view"",""value"":2401516}]",0.4814,1.64,2026-05-04 11:41:44.839000-07:00
2025-12-12,PS5 Pro Launch Global,act_0123400003,2972.11,6189474,62390,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4827790,1286792,"[{""action_type"":""link_click"",""value"":62390},{""action_type"":""video_view"",""value"":3063790}]",0.4802,1.28,2026-05-04 11:41:44.839000-07:00
2025-12-14,PS5 Pro Launch Global,act_0123400003,2244.18,7117895,51830,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4619514,920771,"[{""action_type"":""link_click"",""value"":51830},{""action_type"":""video_view"",""value"":2192312}]",0.3153,1.54,2026-05-04 11:41:44.839000-07:00
2025-12-15,PS5 Pro Launch Global,act_0123400003,3046.97,6189474,54547,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3503242,670691,"[{""action_type"":""link_click"",""value"":54547},{""action_type"":""video_view"",""value"":1596884}]",0.4923,1.77,2026-05-04 11:41:44.839000-07:00
2025-11-01,PS5 Pro Launch Global,act_0123400003,1350.17,3389474,51181,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2596337,437039,"[{""action_type"":""link_click"",""value"":51181},{""action_type"":""video_view"",""value"":1040569}]",0.3983,1.31,2026-05-04 11:41:44.839000-07:00
2025-11-02,PS5 Pro Launch Global,act_0123400003,1285.94,3389474,32279,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2779369,617833,"[{""action_type"":""link_click"",""value"":32279},{""action_type"":""video_view"",""value"":1471032}]",0.3794,1.22,2026-05-04 11:41:44.839000-07:00
2025-11-03,PS5 Pro Launch Global,act_0123400003,1027.90,2947368,42923,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1868631,560766,"[{""action_type"":""link_click"",""value"":42923},{""action_type"":""video_view"",""value"":1335158}]",0.3488,1.58,2026-05-04 11:41:44.839000-07:00
2025-11-04,PS5 Pro Launch Global,act_0123400003,1395.09,2947368,38547,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1718316,658560,"[{""action_type"":""link_click"",""value"":38547},{""action_type"":""video_view"",""value"":1568000}]",0.4733,1.72,2026-05-04 11:41:44.839000-07:00
2025-11-05,PS5 Pro Launch Global,act_0123400003,931.64,2947368,37660,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1850947,601617,"[{""action_type"":""link_click"",""value"":37660},{""action_type"":""video_view"",""value"":1432421}]",0.3161,1.59,2026-05-04 11:41:44.839000-07:00
2025-11-06,PS5 Pro Launch Global,act_0123400003,1342.80,2947368,25748,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2063158,626375,"[{""action_type"":""link_click"",""value"":25748},{""action_type"":""video_view"",""value"":1491368}]",0.4556,1.43,2026-05-04 11:41:44.839000-07:00
2025-11-07,PS5 Pro Launch Global,act_0123400003,3118.15,9431579,125704,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,7479242,1754839,"[{""action_type"":""link_click"",""value"":125704},{""action_type"":""video_view"",""value"":4178189}]",0.3306,1.26,2026-05-04 11:41:44.839000-07:00
2025-11-08,PS5 Pro Launch Global,act_0123400003,1223.08,3389474,44795,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2057411,687589,"[{""action_type"":""link_click"",""value"":44795},{""action_type"":""video_view"",""value"":1637116}]",0.3608,1.65,2026-05-04 11:41:44.839000-07:00
2025-11-09,PS5 Pro Launch Global,act_0123400003,1259.98,3389474,29822,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2026905,684742,"[{""action_type"":""link_click"",""value"":29822},{""action_type"":""video_view"",""value"":1630337}]",0.3717,1.67,2026-05-04 11:41:44.839000-07:00
2025-11-10,PS5 Pro Launch Global,act_0123400003,1250.11,2947368,40754,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1680000,425836,"[{""action_type"":""link_click"",""value"":40754},{""action_type"":""video_view"",""value"":1013895}]",0.4241,1.75,2026-05-04 11:41:44.839000-07:00
2025-11-11,PS5 Pro Launch Global,act_0123400003,1094.44,2947368,39318,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2213473,612758,"[{""action_type"":""link_click"",""value"":39318},{""action_type"":""video_view"",""value"":1458947}]",0.3713,1.33,2026-05-04 11:41:44.839000-07:00
2025-11-12,PS5 Pro Launch Global,act_0123400003,1052.85,2947368,29030,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1653473,680842,"[{""action_type"":""link_click"",""value"":29030},{""action_type"":""video_view"",""value"":1621052}]",0.3572,1.78,2026-05-04 11:41:44.839000-07:00
2025-11-13,PS5 Pro Launch Global,act_0123400003,834.20,2947368,37568,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2296000,549625,"[{""action_type"":""link_click"",""value"":37568},{""action_type"":""video_view"",""value"":1308631}]",0.2830,1.28,2026-05-04 11:41:44.839000-07:00
2025-11-14,PS5 Pro Launch Global,act_0123400003,973.23,2947368,42253,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1951158,433263,"[{""action_type"":""link_click"",""value"":42253},{""action_type"":""video_view"",""value"":1031579}]",0.3302,1.51,2026-05-04 11:41:44.839000-07:00
2025-11-15,PS5 Pro Launch Global,act_0123400003,1754.67,3389474,36720,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1986232,636340,"[{""action_type"":""link_click"",""value"":36720},{""action_type"":""video_view"",""value"":1515095}]",0.5177,1.71,2026-05-04 11:41:44.839000-07:00
2025-11-16,PS5 Pro Launch Global,act_0123400003,993.49,3389474,42057,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2108253,400026,"[{""action_type"":""link_click"",""value"":42057},{""action_type"":""video_view"",""value"":952442}]",0.2931,1.61,2026-05-04 11:41:44.839000-07:00
2025-11-17,PS5 Pro Launch Global,act_0123400003,1502.04,2947368,23388,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2431579,575621,"[{""action_type"":""link_click"",""value"":23388},{""action_type"":""video_view"",""value"":1370526}]",0.5096,1.21,2026-05-04 11:41:44.839000-07:00
2025-11-18,PS5 Pro Launch Global,act_0123400003,950.66,2947368,39980,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1865684,590476,"[{""action_type"":""link_click"",""value"":39980},{""action_type"":""video_view"",""value"":1405895}]",0.3225,1.58,2026-05-04 11:41:44.839000-07:00
2025-11-19,PS5 Pro Launch Global,act_0123400003,1120.59,2947368,37844,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1694737,438215,"[{""action_type"":""link_click"",""value"":37844},{""action_type"":""video_view"",""value"":1043368}]",0.3802,1.74,2026-05-04 11:41:44.839000-07:00
2025-11-21,PS5 Pro Launch Global,act_0123400003,1188.32,2947368,20054,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1662316,403554,"[{""action_type"":""link_click"",""value"":20054},{""action_type"":""video_view"",""value"":960842}]",0.4032,1.77,2026-05-04 11:41:44.839000-07:00
2025-11-22,PS5 Pro Launch Global,act_0123400003,967.53,3389474,31866,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2738695,667658,"[{""action_type"":""link_click"",""value"":31866},{""action_type"":""video_view"",""value"":1589663}]",0.2855,1.24,2026-05-04 11:41:44.839000-07:00
2025-11-23,PS5 Pro Launch Global,act_0123400003,1063.19,3389474,33515,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2433642,417109,"[{""action_type"":""link_click"",""value"":33515},{""action_type"":""video_view"",""value"":993116}]",0.3137,1.39,2026-05-04 11:41:44.839000-07:00
2025-11-24,PS5 Pro Launch Global,act_0123400003,1423.61,2947368,20924,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1845052,564480,"[{""action_type"":""link_click"",""value"":20924},{""action_type"":""video_view"",""value"":1344000}]",0.4830,1.60,2026-05-04 11:41:44.839000-07:00
2025-11-25,PS5 Pro Launch Global,act_0123400003,1336.86,2947368,31674,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1709473,621423,"[{""action_type"":""link_click"",""value"":31674},{""action_type"":""video_view"",""value"":1479579}]",0.4536,1.72,2026-05-04 11:41:44.839000-07:00
2025-11-26,PS5 Pro Launch Global,act_0123400003,1320.22,2947368,20749,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2360842,627613,"[{""action_type"":""link_click"",""value"":20749},{""action_type"":""video_view"",""value"":1494316}]",0.4479,1.25,2026-05-04 11:41:44.839000-07:00
2025-11-27,PS5 Pro Launch Global,act_0123400003,1196.64,2947368,31513,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2242947,319377,"[{""action_type"":""link_click"",""value"":31513},{""action_type"":""video_view"",""value"":760421}]",0.4060,1.31,2026-05-04 11:41:44.839000-07:00
2025-11-28,PS5 Pro Launch Global,act_0123400003,2819.88,6189474,74729,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4889684,842264,"[{""action_type"":""link_click"",""value"":74729},{""action_type"":""video_view"",""value"":2005390}]",0.4556,1.27,2026-05-04 11:41:44.839000-07:00
2025-11-29,PS5 Pro Launch Global,act_0123400003,3492.54,7117895,85614,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,5651609,1127047,"[{""action_type"":""link_click"",""value"":85614},{""action_type"":""video_view"",""value"":2683446}]",0.4907,1.26,2026-05-04 11:41:44.839000-07:00
2025-11-30,PS5 Pro Launch Global,act_0123400003,2204.00,7117895,85825,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,5139120,855002,"[{""action_type"":""link_click"",""value"":85825},{""action_type"":""video_view"",""value"":2035718}]",0.3096,1.39,2026-05-04 11:41:44.839000-07:00
2025-12-01,PS5 Pro Launch Global,act_0123400003,1943.97,6189474,40925,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,5168211,1149014,"[{""action_type"":""link_click"",""value"":40925},{""action_type"":""video_view"",""value"":2735748}]",0.3141,1.20,2026-05-04 11:41:44.839000-07:00
2025-12-02,PS5 Pro Launch Global,act_0123400003,2408.13,6189474,72145,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3843663,1156813,"[{""action_type"":""link_click"",""value"":72145},{""action_type"":""video_view"",""value"":2754316}]",0.3891,1.61,2026-05-04 11:41:44.839000-07:00
2025-12-03,PS5 Pro Launch Global,act_0123400003,1751.82,6189474,48813,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3633221,1429769,"[{""action_type"":""link_click"",""value"":48813},{""action_type"":""video_view"",""value"":3404211}]",0.2830,1.70,2026-05-04 11:41:44.839000-07:00
2025-12-04,PS5 Pro Launch Global,act_0123400003,3059.45,6189474,58765,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3633221,821467,"[{""action_type"":""link_click"",""value"":58765},{""action_type"":""video_view"",""value"":1955874}]",0.4943,1.70,2026-05-04 11:41:44.839000-07:00
2025-12-05,PS5 Pro Launch Global,act_0123400003,2660.17,6189474,52719,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4957769,1286792,"[{""action_type"":""link_click"",""value"":52719},{""action_type"":""video_view"",""value"":3063790}]",0.4298,1.25,2026-05-04 11:41:44.839000-07:00
2025-12-06,PS5 Pro Launch Global,act_0123400003,2717.69,7117895,59449,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,5637373,1294461,"[{""action_type"":""link_click"",""value"":59449},{""action_type"":""video_view"",""value"":3082049}]",0.3818,1.26,2026-05-04 11:41:44.839000-07:00
2025-12-07,PS5 Pro Launch Global,act_0123400003,3452.36,7117895,70951,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,5580430,774285,"[{""action_type"":""link_click"",""value"":70951},{""action_type"":""video_view"",""value"":1843535}]",0.4850,1.28,2026-05-04 11:41:44.839000-07:00
2025-12-08,PS5 Pro Launch Global,act_0123400003,2408.13,6189474,37474,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,3806527,694088,"[{""action_type"":""link_click"",""value"":37474},{""action_type"":""video_view"",""value"":1652590}]",0.3891,1.63,2026-05-04 11:41:44.839000-07:00
2025-12-09,PS5 Pro Launch Global,act_0123400003,2592.80,6189474,61172,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4085053,1201006,"[{""action_type"":""link_click"",""value"":61172},{""action_type"":""video_view"",""value"":2859537}]",0.4189,1.52,2026-05-04 11:41:44.839000-07:00
2025-12-10,PS5 Pro Launch Global,act_0123400003,1834.17,6189474,51952,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4332632,1245198,"[{""action_type"":""link_click"",""value"":51952},{""action_type"":""video_view"",""value"":2964758}]",0.2963,1.43,2026-05-04 11:41:44.839000-07:00
2025-12-11,PS5 Pro Launch Global,act_0123400003,2732.54,6189474,63974,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4815411,1013836,"[{""action_type"":""link_click"",""value"":63974},{""action_type"":""video_view"",""value"":2413895}]",0.4415,1.29,2026-05-04 11:41:44.839000-07:00
2025-12-12,PS5 Pro Launch Global,act_0123400003,3169.25,6189474,64885,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4047916,1110020,"[{""action_type"":""link_click"",""value"":64885},{""action_type"":""video_view"",""value"":2642905}]",0.5120,1.53,2026-05-04 11:41:44.839000-07:00
2025-12-14,PS5 Pro Launch Global,act_0123400003,2275.75,7117895,43892,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4121261,1303429,"[{""action_type"":""link_click"",""value"":43892},{""action_type"":""video_view"",""value"":3103402}]",0.3197,1.73,2026-05-04 11:41:44.839000-07:00
2025-12-15,PS5 Pro Launch Global,act_0123400003,1809.22,6189474,64172,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,4444042,1380377,"[{""action_type"":""link_click"",""value"":64172},{""action_type"":""video_view"",""value"":3286611}]",0.2923,1.39,2026-05-04 11:41:44.839000-07:00
2025-11-01,PS5 Pro Launch Global,act_0123400003,1012.63,3389474,47114,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1969284,664811,"[{""action_type"":""link_click"",""value"":47114},{""action_type"":""video_view"",""value"":1582884}]",0.2988,1.72,2026-05-04 11:41:44.839000-07:00
2025-11-02,PS5 Pro Launch Global,act_0123400003,1727.34,3389474,26899,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2409916,653423,"[{""action_type"":""link_click"",""value"":26899},{""action_type"":""video_view"",""value"":1555769}]",0.5096,1.41,2026-05-04 11:41:44.839000-07:00
2025-11-03,PS5 Pro Launch Global,act_0123400003,1086.12,2947368,23782,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1662316,371368,"[{""action_type"":""link_click"",""value"":23782},{""action_type"":""video_view"",""value"":884210}]",0.3685,1.77,2026-05-04 11:41:44.839000-07:00
2025-11-04,PS5 Pro Launch Global,act_0123400003,1054.04,2947368,44012,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2452210,352800,"[{""action_type"":""link_click"",""value"":44012},{""action_type"":""video_view"",""value"":840000}]",0.3576,1.20,2026-05-04 11:41:44.839000-07:00
2025-11-05,PS5 Pro Launch Global,act_0123400003,1497.28,2947368,35663,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2210526,648657,"[{""action_type"":""link_click"",""value"":35663},{""action_type"":""video_view"",""value"":1544421}]",0.5080,1.33,2026-05-04 11:41:44.839000-07:00
2025-11-06,PS5 Pro Launch Global,act_0123400003,995.81,2947368,30275,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1706526,425836,"[{""action_type"":""link_click"",""value"":30275},{""action_type"":""video_view"",""value"":1013895}]",0.3379,1.73,2026-05-04 11:41:44.839000-07:00
2025-11-07,PS5 Pro Launch Global,act_0123400003,4198.10,9431579,88891,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,7752758,1679575,"[{""action_type"":""link_click"",""value"":88891},{""action_type"":""video_view"",""value"":3998989}]",0.4451,1.22,2026-05-04 11:41:44.839000-07:00
2025-11-08,PS5 Pro Launch Global,act_0123400003,1616.65,3389474,47995,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2820042,646305,"[{""action_type"":""link_click"",""value"":47995},{""action_type"":""video_view"",""value"":1538821}]",0.4770,1.20,2026-05-04 11:41:44.839000-07:00
2025-11-09,PS5 Pro Launch Global,act_0123400003,1473.16,3389474,46954,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2674295,680471,"[{""action_type"":""link_click"",""value"":46954},{""action_type"":""video_view"",""value"":1620169}]",0.4346,1.27,2026-05-04 11:41:44.839000-07:00
2025-11-10,PS5 Pro Launch Global,act_0123400003,1051.66,2947368,26531,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2101473,488968,"[{""action_type"":""link_click"",""value"":26531},{""action_type"":""video_view"",""value"":1164210}]",0.3568,1.40,2026-05-04 11:41:44.839000-07:00
2025-11-11,PS5 Pro Launch Global,act_0123400003,966.10,2947368,24675,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2027789,331756,"[{""action_type"":""link_click"",""value"":24675},{""action_type"":""video_view"",""value"":789895}]",0.3278,1.45,2026-05-04 11:41:44.839000-07:00
2025-11-12,PS5 Pro Launch Global,act_0123400003,1107.51,2947368,36557,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2237052,542198,"[{""action_type"":""link_click"",""value"":36557},{""action_type"":""video_view"",""value"":1290947}]",0.3758,1.32,2026-05-04 11:41:44.839000-07:00
2025-11-13,PS5 Pro Launch Global,act_0123400003,1120.59,2947368,34637,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2281263,566956,"[{""action_type"":""link_click"",""value"":34637},{""action_type"":""video_view"",""value"":1349895}]",0.3802,1.29,2026-05-04 11:41:44.839000-07:00
2025-11-14,PS5 Pro Launch Global,act_0123400003,1237.04,2947368,31426,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2160421,526105,"[{""action_type"":""link_click"",""value"":31426},{""action_type"":""video_view"",""value"":1252631}]",0.4197,1.36,2026-05-04 11:41:44.839000-07:00
2025-11-15,PS5 Pro Launch Global,act_0123400003,968.90,3389474,40934,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2057411,718907,"[{""action_type"":""link_click"",""value"":40934},{""action_type"":""video_view"",""value"":1711684}]",0.2859,1.65,2026-05-04 11:41:44.839000-07:00
2025-11-16,PS5 Pro Launch Global,act_0123400003,1377.50,3389474,28336,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2538716,640610,"[{""action_type"":""link_click"",""value"":28336},{""action_type"":""video_view"",""value"":1525263}]",0.4064,1.34,2026-05-04 11:41:44.839000-07:00
2025-11-17,PS5 Pro Launch Global,act_0123400003,1101.57,2947368,23388,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2410947,334231,"[{""action_type"":""link_click"",""value"":23388},{""action_type"":""video_view"",""value"":795789}]",0.3737,1.22,2026-05-04 11:41:44.839000-07:00
2025-11-18,PS5 Pro Launch Global,act_0123400003,1213.27,2947368,28521,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,1786105,329280,"[{""action_type"":""link_click"",""value"":28521},{""action_type"":""video_view"",""value"":784000}]",0.4116,1.65,2026-05-04 11:41:44.839000-07:00
2025-11-19,PS5 Pro Launch Global,act_0123400003,1178.81,2947368,35574,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2222315,604093,"[{""action_type"":""link_click"",""value"":35574},{""action_type"":""video_view"",""value"":1438316}]",0.4000,1.33,2026-05-04 11:41:44.839000-07:00
2025-11-21,PS5 Pro Launch Global,act_0123400003,1345.18,2947368,20549,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2240000,465448,"[{""action_type"":""link_click"",""value"":20549},{""action_type"":""video_view"",""value"":1108210}]",0.4564,1.32,2026-05-04 11:41:44.839000-07:00
2025-11-22,PS5 Pro Launch Global,act_0123400003,1280.47,3389474,25944,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2030295,585091,"[{""action_type"":""link_click"",""value"":25944},{""action_type"":""video_view"",""value"":1393074}]",0.3778,1.67,2026-05-04 11:41:44.839000-07:00
2025-11-23,PS5 Pro Launch Global,act_0123400003,1467.69,3389474,36029,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2582779,528148,"[{""action_type"":""link_click"",""value"":36029},{""action_type"":""video_view"",""value"":1257495}]",0.4330,1.31,2026-05-04 11:41:44.839000-07:00
2025-11-24,PS5 Pro Launch Global,act_0123400003,1090.88,2947368,37038,CR-101-CAROUSEL-HERO_A // ASet-HERO_A,CR-101-CAROUSEL-HERO_A,2119158,492682,"[{""action_type"":""link_click"",""value"":37038},{""action_type"":""video_view"",""value"":1173052}]",0.3701,1.39,2026-05-04 11:41:44.839000-07:00
