REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,KEYWORD,MATCH_TYPE,QUALITY_SCORE,AVG_POSITION,SEARCH_IMPRESSION_SHARE,LOADED_AT
2025-11-30,PS5 Pro Launch Global,765-432-8102,1599499516,1599.50,10350000,99360,best ps5 games,EXACT,8.6,1.44,0.637,2026-05-04 11:41:49.301000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-8102,1122962400,1122.96,9000000,90972,best ps5 games,EXACT,8.0,2.12,0.645,2026-05-04 11:41:49.301000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-8102,1843262568,1843.26,9000000,58205,best ps5 games,BROAD,9.6,1.44,0.455,2026-05-04 11:41:49.301000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-8102,1541666952,1541.67,9000000,83700,best ps5 games,EXACT,7.9,3.15,0.567,2026-05-04 11:41:49.301000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-8102,2013311160,2013.31,9000000,100685,best ps5 games,BROAD,9.0,2.65,0.868,2026-05-04 11:41:49.301000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-8102,1652358960,1652.36,9000000,85831,best ps5 games,PHRASE,8.7,1.44,0.755,2026-05-04 11:41:49.301000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-8102,1660380120,1660.38,10350000,117742,best ps5 games,PHRASE,8.8,2.11,0.560,2026-05-04 11:41:49.301000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-8102,2304238633,2304.24,10350000,116433,best ps5 games,EXACT,7.3,3.13,0.854,2026-05-04 11:41:49.301000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-8102,2063042352,2063.04,9000000,82368,best ps5 games,EXACT,7.5,1.28,0.787,2026-05-04 11:41:49.301000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-8102,1384452216,1384.45,9000000,67025,best ps5 games,BROAD,7.0,1.76,0.945,2026-05-04 11:41:49.301000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-8102,1233654408,1233.65,9000000,74304,best ps5 games,EXACT,9.7,2.64,0.714,2026-05-04 11:41:49.301000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-8102,1949141880,1949.14,9000000,53827,best ps5 games,PHRASE,8.1,1.39,0.702,2026-05-04 11:41:49.301000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-8102,1344907897,1344.91,10350000,107897,best ps5 games,BROAD,7.5,1.30,0.653,2026-05-04 11:41:49.301000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-8102,1520170243,1520.17,10350000,57712,best ps5 games,PHRASE,9.8,1.76,0.581,2026-05-04 11:41:49.301000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-8102,1297823688,1297.82,9000000,86314,best ps5 games,PHRASE,6.0,1.96,0.599,2026-05-04 11:41:49.301000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-8102,1058602140,1058.60,4928571,50764,playstation 5 pro,PHRASE,8.0,1.94,0.460,2026-05-04 11:41:49.301000-07:00
2025-11-02,PS5 Pro Launch Global,765-432-8102,973386864,973.39,4928571,66492,playstation 5 pro,EXACT,6.1,1.65,0.774,2026-05-04 11:41:49.301000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-8102,714265200,714.27,4285714,45123,playstation 5 pro,EXACT,7.0,3.09,0.483,2026-05-04 11:41:49.301000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-8102,860937840,860.94,4285714,66507,playstation 5 pro,EXACT,8.6,2.77,0.452,2026-05-04 11:41:49.301000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-8102,557661600,557.66,4285714,54761,playstation 5 pro,BROAD,9.9,1.23,0.553,2026-05-04 11:41:49.301000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-8102,589746240,589.75,4285714,42377,playstation 5 pro,BROAD,7.4,2.88,0.919,2026-05-04 11:41:49.301000-07:00
2025-11-07,PS5 Pro Launch Global,765-432-8102,2094974208,2094.97,13714286,191923,playstation 5 pro,PHRASE,8.9,2.81,0.503,2026-05-04 11:41:49.301000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-8102,695778336,695.78,4928571,73511,playstation 5 pro,BROAD,7.9,2.12,0.506,2026-05-04 11:41:49.301000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-8102,690507288,690.51,4928571,37828,playstation 5 pro,PHRASE,8.2,2.68,0.717,2026-05-04 11:41:49.301000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-8102,597385440,597.39,4285714,51305,playstation 5 pro,BROAD,9.3,2.61,0.808,2026-05-04 11:41:49.301000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-8102,747877680,747.88,4285714,35880,playstation 5 pro,EXACT,8.0,2.52,0.567,2026-05-04 11:41:49.301000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-8102,916704000,916.70,4285714,62146,playstation 5 pro,PHRASE,6.2,3.06,0.865,2026-05-04 11:41:49.301000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-8102,938857680,938.86,4285714,43779,playstation 5 pro,EXACT,7.7,2.63,0.801,2026-05-04 11:41:49.301000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-8102,909828720,909.83,4285714,41088,playstation 5 pro,EXACT,7.8,1.24,0.644,2026-05-04 11:41:49.301000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-8102,962844768,962.84,4928571,70025,playstation 5 pro,BROAD,8.5,1.74,0.700,2026-05-04 11:41:49.301000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-8102,846881712,846.88,4928571,67226,playstation 5 pro,BROAD,6.1,3.15,0.638,2026-05-04 11:41:49.301000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-8102,990040320,990.04,4285714,56057,playstation 5 pro,BROAD,7.4,2.02,0.863,2026-05-04 11:41:49.301000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-8102,873160560,873.16,4285714,51099,playstation 5 pro,EXACT,9.8,1.87,0.805,2026-05-04 11:41:49.301000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-8102,936565920,936.57,4285714,32345,playstation 5 pro,BROAD,9.9,2.71,0.574,2026-05-04 11:41:49.301000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-8102,620303040,620.30,4285714,46080,playstation 5 pro,EXACT,8.7,2.26,0.905,2026-05-04 11:41:49.301000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-8102,887293080,887.29,4928571,50437,playstation 5 pro,PHRASE,8.5,1.35,0.744,2026-05-04 11:41:49.301000-07:00
2025-11-23,PS5 Pro Launch Global,765-432-8102,982171944,982.17,4928571,55232,playstation 5 pro,BROAD,7.0,3.20,0.933,2026-05-04 11:41:49.301000-07:00
2025-11-24,PS5 Pro Launch Global,765-432-8102,798296400,798.30,4285714,37070,playstation 5 pro,BROAD,7.9,3.11,0.590,2026-05-04 11:41:49.301000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-8102,862465680,862.47,4285714,55406,playstation 5 pro,BROAD,8.0,2.86,0.451,2026-05-04 11:41:49.301000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-8102,673777440,673.78,4285714,53486,playstation 5 pro,BROAD,7.9,3.12,0.822,2026-05-04 11:41:49.301000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-8102,728015760,728.02,4285714,50575,playstation 5 pro,PHRASE,7.3,2.48,0.872,2026-05-04 11:41:49.301000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-8102,1517603472,1517.60,9000000,109368,playstation 5 pro,EXACT,8.2,2.27,0.950,2026-05-04 11:41:49.301000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-8102,1608723850,1608.72,10350000,126899,playstation 5 pro,BROAD,8.5,2.27,0.531,2026-05-04 11:41:49.301000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-8102,1922351206,1922.35,10350000,94591,playstation 5 pro,PHRASE,8.9,1.50,0.783,2026-05-04 11:41:49.301000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-8102,2029353480,2029.35,9000000,86868,playstation 5 pro,EXACT,9.4,2.72,0.829,2026-05-04 11:41:49.301000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-8102,1756634040,1756.63,9000000,71064,playstation 5 pro,EXACT,7.2,2.76,0.646,2026-05-04 11:41:49.301000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-8102,1706902848,1706.90,9000000,62273,playstation 5 pro,BROAD,9.2,3.05,0.717,2026-05-04 11:41:49.301000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-8102,1843262568,1843.26,9000000,102010,playstation 5 pro,PHRASE,9.5,2.65,0.743,2026-05-04 11:41:49.301000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-8102,1249696728,1249.70,9000000,81900,playstation 5 pro,EXACT,8.2,2.80,0.589,2026-05-04 11:41:49.301000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-8102,1389184700,1389.18,10350000,95386,playstation 5 pro,PHRASE,7.6,2.81,0.876,2026-05-04 11:41:49.301000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-8102,1700967190,1700.97,10350000,94326,playstation 5 pro,EXACT,8.1,1.34,0.695,2026-05-04 11:41:49.301000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-8102,1272155976,1272.16,9000000,95674,playstation 5 pro,PHRASE,8.5,2.46,0.845,2026-05-04 11:41:49.301000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-8102,1601023536,1601.02,9000000,81432,playstation 5 pro,EXACT,7.4,2.87,0.566,2026-05-04 11:41:49.301000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-8102,1370014128,1370.01,9000000,66874,playstation 5 pro,PHRASE,8.0,2.00,0.796,2026-05-04 11:41:49.301000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-8102,1525624632,1525.62,9000000,61690,playstation 5 pro,PHRASE,8.7,1.82,0.596,2026-05-04 11:41:49.301000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-8102,2269186164,2269.19,10350000,79720,playstation 5 pro,PHRASE,7.7,1.29,0.821,2026-05-04 11:41:49.301000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-8102,2158494156,2158.49,10350000,59070,playstation 5 pro,EXACT,7.9,2.89,0.615,2026-05-04 11:41:49.301000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-8102,1515999240,1516.00,9000000,60653,playstation 5 pro,BROAD,7.2,3.17,0.504,2026-05-04 11:41:49.301000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-8102,674694144,674.69,4928571,62593,playstation 5 pro,PHRASE,8.9,1.68,0.742,2026-05-04 11:41:49.301000-07:00
2025-11-02,PS5 Pro Launch Global,765-432-8102,1089349920,1089.35,4928571,49869,playstation 5 pro,EXACT,9.9,3.08,0.835,2026-05-04 11:41:49.301000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-8102,744822000,744.82,4285714,35002,playstation 5 pro,PHRASE,7.7,1.57,0.731,2026-05-04 11:41:49.301000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-8102,581343120,581.34,4285714,62743,playstation 5 pro,PHRASE,8.3,1.30,0.590,2026-05-04 11:41:49.301000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-8102,598149360,598.15,4285714,60984,playstation 5 pro,EXACT,8.7,2.74,0.625,2026-05-04 11:41:49.301000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-8102,760864320,760.86,4285714,40320,playstation 5 pro,EXACT,6.7,2.26,0.539,2026-05-04 11:41:49.301000-07:00
2025-11-07,PS5 Pro Launch Global,765-432-8102,2931008256,2931.01,13714286,122726,playstation 5 pro,BROAD,7.4,1.50,0.734,2026-05-04 11:41:49.301000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-8102,883779048,883.78,4928571,57692,playstation 5 pro,BROAD,8.0,2.49,0.656,2026-05-04 11:41:49.301000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-8102,1019069280,1019.07,4928571,49822,playstation 5 pro,PHRASE,6.8,2.91,0.678,2026-05-04 11:41:49.301000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-8102,607316400,607.32,4285714,60055,playstation 5 pro,PHRASE,7.7,2.65,0.823,2026-05-04 11:41:49.301000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-8102,678360960,678.36,4285714,55200,playstation 5 pro,EXACT,9.9,2.24,0.685,2026-05-04 11:41:49.301000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-8102,557661600,557.66,4285714,59801,playstation 5 pro,BROAD,6.6,1.68,0.918,2026-05-04 11:41:49.301000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-8102,707389920,707.39,4285714,41842,playstation 5 pro,PHRASE,7.0,1.33,0.866,2026-05-04 11:41:49.301000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-8102,570648240,570.65,4285714,41088,playstation 5 pro,EXACT,7.4,2.78,0.922,2026-05-04 11:41:49.301000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-8102,963723276,963.72,4928571,36763,playstation 5 pro,PHRASE,6.4,2.84,0.516,2026-05-04 11:41:49.301000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-8102,954059688,954.06,4928571,68093,playstation 5 pro,BROAD,8.3,1.52,0.667,2026-05-04 11:41:49.301000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-8102,912884400,912.88,4285714,59794,playstation 5 pro,PHRASE,9.7,2.80,0.657,2026-05-04 11:41:49.301000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-8102,809755200,809.76,4285714,39250,playstation 5 pro,PHRASE,8.8,1.26,0.756,2026-05-04 11:41:49.301000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-8102,624122640,624.12,4285714,50880,playstation 5 pro,EXACT,8.9,2.15,0.931,2026-05-04 11:41:49.301000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-8102,981637200,981.64,4285714,56160,playstation 5 pro,EXACT,8.9,2.52,0.762,2026-05-04 11:41:49.301000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-8102,673815636,673.82,4928571,65609,playstation 5 pro,BROAD,6.7,1.37,0.767,2026-05-04 11:41:49.301000-07:00
2025-11-23,PS5 Pro Launch Global,765-432-8102,867087396,867.09,4928571,61323,playstation 5 pro,EXACT,8.0,2.68,0.810,2026-05-04 11:41:49.301000-07:00
2025-11-24,PS5 Pro Launch Global,765-432-8102,940385520,940.39,4285714,54905,playstation 5 pro,BROAD,7.4,1.49,0.543,2026-05-04 11:41:49.301000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-8102,626414400,626.41,4285714,54713,playstation 5 pro,BROAD,8.6,2.31,0.812,2026-05-04 11:41:49.301000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-8102,731071440,731.07,4285714,49714,playstation 5 pro,PHRASE,9.8,3.15,0.512,2026-05-04 11:41:49.301000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-8102,973234080,973.23,4285714,45483,playstation 5 pro,EXACT,7.1,2.44,0.910,2026-05-04 11:41:49.301000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-8102,1658775888,1658.78,9000000,74794,playstation 5 pro,PHRASE,6.4,2.67,0.840,2026-05-04 11:41:49.301000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-8102,1442685838,1442.69,10350000,73088,playstation 5 pro,BROAD,6.2,2.73,0.844,2026-05-04 11:41:49.301000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-8102,2248892629,2248.89,10350000,111283,playstation 5 pro,PHRASE,9.2,2.50,0.519,2026-05-04 11:41:49.301000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-8102,1876951440,1876.95,9000000,56772,playstation 5 pro,EXACT,9.5,2.45,0.944,2026-05-04 11:41:49.301000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-8102,1572147360,1572.15,9000000,60235,playstation 5 pro,PHRASE,9.5,2.54,0.682,2026-05-04 11:41:49.301000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-8102,1357180272,1357.18,9000000,64282,playstation 5 pro,PHRASE,9.0,1.93,0.888,2026-05-04 11:41:49.301000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-8102,1437391872,1437.39,9000000,94061,playstation 5 pro,BROAD,6.2,1.92,0.553,2026-05-04 11:41:49.301000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-8102,2056625424,2056.63,9000000,55037,playstation 5 pro,BROAD,7.8,1.93,0.649,2026-05-04 11:41:49.301000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-8102,1914971738,1914.97,10350000,73775,playstation 5 pro,BROAD,6.4,3.12,0.826,2026-05-04 11:41:49.301000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-8102,2350360303,2350.36,10350000,100221,playstation 5 pro,EXACT,6.7,1.85,0.644,2026-05-04 11:41:49.301000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-8102,2035770408,2035.77,9000000,54490,playstation 5 pro,PHRASE,7.1,2.21,0.780,2026-05-04 11:41:49.301000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-8102,1596210840,1596.21,9000000,82058,playstation 5 pro,BROAD,9.5,2.49,0.879,2026-05-04 11:41:49.301000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-8102,1607440464,1607.44,9000000,69350,playstation 5 pro,BROAD,9.3,1.56,0.526,2026-05-04 11:41:49.301000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-8102,1631503944,1631.50,9000000,61690,playstation 5 pro,PHRASE,6.5,1.65,0.874,2026-05-04 11:41:49.301000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-8102,1429771770,1429.77,10350000,94152,playstation 5 pro,EXACT,9.4,2.36,0.537,2026-05-04 11:41:49.301000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-8102,2324532168,2324.53,10350000,62464,playstation 5 pro,PHRASE,6.0,2.02,0.551,2026-05-04 11:41:49.301000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-8102,1358784504,1358.78,9000000,79315,playstation 5 pro,PHRASE,7.4,1.27,0.876,2026-05-04 11:41:49.301000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-8102,842489172,842.49,4928571,54214,playstation 5 pro,PHRASE,8.0,1.67,0.540,2026-05-04 11:41:49.301000-07:00
2025-11-02,PS5 Pro Launch Global,765-432-8102,961087752,961.09,4928571,73826,playstation 5 pro,BROAD,8.7,3.19,0.737,2026-05-04 11:41:49.301000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-8102,806699520,806.70,4285714,55666,playstation 5 pro,PHRASE,8.1,2.72,0.790,2026-05-04 11:41:49.301000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-8102,557661600,557.66,4285714,35973,playstation 5 pro,EXACT,7.0,2.62,0.501,2026-05-04 11:41:49.301000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-8102,657735120,657.74,4285714,54346,playstation 5 pro,PHRASE,8.9,1.28,0.900,2026-05-04 11:41:49.301000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-8102,964830960,964.83,4285714,50606,playstation 5 pro,BROAD,9.0,1.92,0.658,2026-05-04 11:41:49.301000-07:00
2025-11-07,PS5 Pro Launch Global,765-432-8102,2742778368,2742.78,13714286,124032,playstation 5 pro,EXACT,6.1,2.26,0.586,2026-05-04 11:41:49.301000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-8102,935611020,935.61,4928571,54435,playstation 5 pro,EXACT,6.7,1.51,0.461,2026-05-04 11:41:49.301000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-8102,780993612,780.99,4928571,67813,playstation 5 pro,PHRASE,9.8,2.42,0.649,2026-05-04 11:41:49.301000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-8102,776142720,776.14,4285714,34601,playstation 5 pro,BROAD,7.9,2.03,0.820,2026-05-04 11:41:49.301000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-8102,705098160,705.10,4285714,33514,playstation 5 pro,PHRASE,6.7,2.80,0.617,2026-05-04 11:41:49.301000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-8102,938857680,938.86,4285714,50811,playstation 5 pro,EXACT,6.0,1.98,0.483,2026-05-04 11:41:49.301000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-8102,878508000,878.51,4285714,52690,playstation 5 pro,PHRASE,6.2,1.42,0.502,2026-05-04 11:41:49.301000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-8102,782254080,782.25,4285714,60288,playstation 5 pro,EXACT,7.9,1.72,0.725,2026-05-04 11:41:49.301000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-8102,1018190772,1018.19,4928571,63898,playstation 5 pro,PHRASE,7.8,1.51,0.546,2026-05-04 11:41:49.301000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-8102,815255424,815.26,4928571,34697,playstation 5 pro,BROAD,9.2,2.28,0.536,2026-05-04 11:41:49.301000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-8102,679888800,679.89,4285714,45593,playstation 5 pro,BROAD,7.7,1.29,0.558,2026-05-04 11:41:49.301000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-8102,951080400,951.08,4285714,31845,playstation 5 pro,EXACT,9.1,2.22,0.593,2026-05-04 11:41:49.301000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-8102,654679440,654.68,4285714,30891,playstation 5 pro,EXACT,8.4,2.01,0.662,2026-05-04 11:41:49.301000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-8102,605024640,605.02,4285714,42120,playstation 5 pro,EXACT,8.6,3.00,0.559,2026-05-04 11:41:49.301000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-8102,1113069636,1113.07,4928571,43876,playstation 5 pro,PHRASE,8.7,3.09,0.466,2026-05-04 11:41:49.301000-07:00
2025-11-23,PS5 Pro Launch Global,765-432-8102,813498408,813.50,4928571,42642,playstation 5 pro,EXACT,9.6,1.76,0.500,2026-05-04 11:41:49.301000-07:00
2025-11-24,PS5 Pro Launch Global,765-432-8102,954900000,954.90,4285714,41616,playstation 5 pro,EXACT,7.8,1.57,0.585,2026-05-04 11:41:49.301000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-8102,754752960,754.75,4285714,54367,playstation 5 pro,PHRASE,8.7,2.44,0.946,2026-05-04 11:41:49.301000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-8102,734127120,734.13,4285714,30171,playstation 5 pro,EXACT,7.9,1.76,0.878,2026-05-04 11:41:49.301000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-8102,546966720,546.97,4285714,47520,playstation 5 pro,EXACT,6.3,1.70,0.851,2026-05-04 11:41:49.301000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-8102,2002081536,2002.08,9000000,107251,playstation 5 pro,PHRASE,8.5,1.31,0.537,2026-05-04 11:41:49.301000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-8102,1304320828,1304.32,10350000,83529,playstation 5 pro,EXACT,8.4,2.04,0.912,2026-05-04 11:41:49.301000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-8102,1752623460,1752.62,10350000,84257,playstation 5 pro,BROAD,8.4,1.88,0.829,2026-05-04 11:41:49.301000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-8102,2008498464,2008.50,9000000,87552,playstation 5 pro,EXACT,10.0,1.38,0.557,2026-05-04 11:41:49.301000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-8102,1939516488,1939.52,9000000,60235,playstation 5 pro,PHRASE,6.4,2.85,0.923,2026-05-04 11:41:49.301000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-8102,1543271184,1543.27,9000000,55577,playstation 5 pro,BROAD,7.5,2.72,0.492,2026-05-04 11:41:49.301000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-8102,1254509424,1254.51,9000000,102010,playstation 5 pro,PHRASE,7.6,1.55,0.627,2026-05-04 11:41:49.301000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-8102,1416536856,1416.54,9000000,67486,playstation 5 pro,PHRASE,8.7,1.46,0.450,2026-05-04 11:41:49.301000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-8102,1612413583,1612.41,10350000,117742,playstation 5 pro,PHRASE,8.7,1.96,0.753,2026-05-04 11:41:49.301000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-8102,2224909361,2224.91,10350000,96537,playstation 5 pro,EXACT,6.3,2.18,0.469,2026-05-04 11:41:49.301000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-8102,1328304096,1328.30,9000000,59558,playstation 5 pro,BROAD,8.3,2.08,0.925,2026-05-04 11:41:49.301000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-8102,1949141880,1949.14,9000000,94586,playstation 5 pro,BROAD,9.6,1.94,0.777,2026-05-04 11:41:49.301000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-8102,1593002376,1593.00,9000000,57586,playstation 5 pro,PHRASE,8.8,2.29,0.678,2026-05-04 11:41:49.301000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-8102,1658775888,1658.78,9000000,80438,playstation 5 pro,BROAD,9.7,2.08,0.687,2026-05-04 11:41:49.301000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-8102,1344907897,1344.91,10350000,59103,playstation 5 pro,EXACT,8.3,1.90,0.827,2026-05-04 11:41:49.301000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-8102,2387257639,2387.26,10350000,86228,playstation 5 pro,BROAD,9.3,2.93,0.723,2026-05-04 11:41:49.301000-07:00
