POST_ID,POST_DATE,CHANNEL_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,POST_CAPTION_TEMPLATE,HASHTAGS,THUMBNAIL_URL,POST_TIMESTAMP
142,2025-11-14,12,101,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/abcdd5ea235c.jpg,2025-11-14 14:00:00-08:00
143,2025-11-14,12,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/9120ae7dfa46.jpg,2025-11-14 16:00:00-08:00
144,2025-11-14,18,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/ace245d21c65.jpg,2025-11-14 19:00:00-08:00
145,2025-11-14,18,105,1,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/4cfa4eda347e.jpg,2025-11-14 15:00:00-08:00
146,2025-11-14,19,105,1,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5b5101dc0991.jpg,2025-11-14 20:00:00-08:00
147,2025-11-14,19,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/4cfa4eda347e.jpg,2025-11-14 15:00:00-08:00
148,2025-11-14,19,101,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/9120ae7dfa46.jpg,2025-11-14 16:00:00-08:00
149,2025-11-14,20,104,2,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/68f9dd23d2d7.jpg,2025-11-14 16:00:00-08:00
150,2025-11-14,20,109,8,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/68f9dd23d2d7.jpg,2025-11-14 16:00:00-08:00
151,2025-11-14,20,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/5e24c588923b.jpg,2025-11-14 20:00:00-08:00
152,2025-11-14,20,101,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/9120ae7dfa46.jpg,2025-11-14 16:00:00-08:00
153,2025-11-15,12,101,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/a20a4d5a9f16.jpg,2025-11-15 20:00:00-08:00
154,2025-11-15,18,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/a20a4d5a9f16.jpg,2025-11-15 20:00:00-08:00
155,2025-11-15,18,105,1,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/a02c995e9dd0.jpg,2025-11-15 16:00:00-08:00
156,2025-11-15,19,103,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/a20a4d5a9f16.jpg,2025-11-15 20:00:00-08:00
157,2025-11-16,12,107,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/8ff2d057ec5a.jpg,2025-11-16 09:00:00-08:00
158,2025-11-16,18,109,8,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/11df73558f3e.jpg,2025-11-16 09:00:00-08:00
159,2025-11-16,19,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/bc4970741367.jpg,2025-11-16 19:00:00-08:00
160,2025-11-16,19,107,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c910f37bee09.jpg,2025-11-16 09:00:00-08:00
161,2025-11-16,20,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/4c6b8d527378.jpg,2025-11-16 15:00:00-08:00
162,2025-11-16,20,102,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/923dc856c6a0.jpg,2025-11-16 20:00:00-08:00
163,2025-11-17,12,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/2c93f2467973.jpg,2025-11-17 15:00:00-08:00
164,2025-11-17,18,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/2c93f2467973.jpg,2025-11-17 15:00:00-08:00
165,2025-11-17,18,101,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3bb4e947256a.jpg,2025-11-17 12:00:00-08:00
166,2025-11-17,18,103,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/bcede12ab73d.jpg,2025-11-17 15:00:00-08:00
167,2025-11-17,19,104,2,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/24e9f7c00a89.jpg,2025-11-17 20:00:00-08:00
168,2025-11-17,19,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3bb4e947256a.jpg,2025-11-17 12:00:00-08:00
169,2025-11-17,19,109,8,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/bf7f91076e7f.jpg,2025-11-17 13:00:00-08:00
170,2025-11-17,19,102,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/6f2a70cd26a7.jpg,2025-11-17 19:00:00-08:00
171,2025-11-17,19,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/80c2c7762f0b.jpg,2025-11-17 15:00:00-08:00
172,2025-11-17,20,109,8,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/2c93f2467973.jpg,2025-11-17 15:00:00-08:00
173,2025-11-17,20,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/24e9f7c00a89.jpg,2025-11-17 20:00:00-08:00
174,2025-11-17,20,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/bcede12ab73d.jpg,2025-11-17 15:00:00-08:00
175,2025-11-17,20,101,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/2c93f2467973.jpg,2025-11-17 15:00:00-08:00
176,2025-11-18,12,103,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/a800df6d2efb.jpg,2025-11-18 20:00:00-08:00
177,2025-11-18,12,109,8,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/85a54ece8188.jpg,2025-11-18 12:00:00-08:00
178,2025-11-18,18,104,2,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/f2d528553639.jpg,2025-11-18 19:00:00-08:00
179,2025-11-18,18,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/c640df57f0a7.jpg,2025-11-18 14:00:00-08:00
180,2025-11-18,19,101,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/85a54ece8188.jpg,2025-11-18 12:00:00-08:00
181,2025-11-18,19,107,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/9459e7a9e323.jpg,2025-11-18 15:00:00-08:00
182,2025-11-18,20,103,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/bd41be60ffa2.jpg,2025-11-18 11:00:00-08:00
183,2025-11-19,12,109,8,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/fb52d601960d.jpg,2025-11-19 10:00:00-08:00
184,2025-11-19,19,102,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c4cf736bda35.jpg,2025-11-19 16:00:00-08:00
185,2025-11-19,19,102,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/02016230b237.jpg,2025-11-19 11:00:00-08:00
186,2025-11-19,19,102,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/98751b84a550.jpg,2025-11-19 10:00:00-08:00
187,2025-11-19,19,103,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c6bab6ab58c1.jpg,2025-11-19 20:00:00-08:00
188,2025-11-19,20,107,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/9c7ad848c56b.jpg,2025-11-19 10:00:00-08:00
189,2025-11-19,20,105,1,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/02016230b237.jpg,2025-11-19 11:00:00-08:00
190,2025-11-19,20,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c4cf736bda35.jpg,2025-11-19 16:00:00-08:00
191,2025-11-19,20,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/c4cf736bda35.jpg,2025-11-19 16:00:00-08:00
192,2025-11-19,20,103,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/c6bab6ab58c1.jpg,2025-11-19 20:00:00-08:00
193,2025-11-19,20,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/fb52d601960d.jpg,2025-11-19 10:00:00-08:00
194,2025-11-20,12,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/9946dfb82705.jpg,2025-11-20 15:00:00-08:00
195,2025-11-20,12,108,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/cf868fde446f.jpg,2025-11-20 20:00:00-08:00
196,2025-11-20,12,105,1,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/a31959d1dcd6.jpg,2025-11-20 12:00:00-08:00
197,2025-11-20,18,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/a31959d1dcd6.jpg,2025-11-20 12:00:00-08:00
198,2025-11-20,18,109,8,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/86012b10bd3d.jpg,2025-11-20 16:00:00-08:00
199,2025-11-20,18,101,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/80016d3bb652.jpg,2025-11-20 15:00:00-08:00
200,2025-11-20,19,104,2,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/85677e76442f.jpg,2025-11-20 09:00:00-08:00
201,2025-11-20,19,109,8,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/9946dfb82705.jpg,2025-11-20 15:00:00-08:00
202,2025-11-20,19,102,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/cf868fde446f.jpg,2025-11-20 20:00:00-08:00
203,2025-11-20,20,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/9946dfb82705.jpg,2025-11-20 15:00:00-08:00
204,2025-11-20,20,101,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/85677e76442f.jpg,2025-11-20 09:00:00-08:00
205,2025-11-21,12,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/4351a33be872.jpg,2025-11-21 11:00:00-08:00
206,2025-11-21,19,107,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/befffba69257.jpg,2025-11-21 16:00:00-08:00
207,2025-11-21,19,103,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/51a6c298d60d.jpg,2025-11-21 20:00:00-08:00
208,2025-11-21,19,104,2,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/ce0ae989b4d9.jpg,2025-11-21 16:00:00-08:00
209,2025-11-21,20,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/e745bd38a728.jpg,2025-11-21 10:00:00-08:00
210,2025-11-21,20,103,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/b89bb9e363e2.jpg,2025-11-21 13:00:00-08:00
211,2025-11-21,20,103,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/ce0ae989b4d9.jpg,2025-11-21 16:00:00-08:00
212,2025-11-22,12,102,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/4631788336d5.jpg,2025-11-22 16:00:00-08:00
213,2025-11-22,12,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/05237a3cb54c.jpg,2025-11-22 17:00:00-08:00
214,2025-11-22,12,102,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f57386918773.jpg,2025-11-22 17:00:00-08:00
215,2025-11-22,12,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bceef74d1c4d.jpg,2025-11-22 20:00:00-08:00
216,2025-11-22,12,102,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/7efe6d2ecf95.jpg,2025-11-22 09:00:00-08:00
217,2025-11-22,18,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f57386918773.jpg,2025-11-22 17:00:00-08:00
218,2025-11-22,18,103,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/729b607cb454.jpg,2025-11-22 20:00:00-08:00
219,2025-11-22,18,107,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bceef74d1c4d.jpg,2025-11-22 20:00:00-08:00
220,2025-11-22,18,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/7efe6d2ecf95.jpg,2025-11-22 09:00:00-08:00
221,2025-11-22,18,105,1,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/65308cf9c1d2.jpg,2025-11-22 16:00:00-08:00
222,2025-11-22,18,107,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/47fa74afd69f.jpg,2025-11-22 13:00:00-08:00
223,2025-11-22,19,102,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bceef74d1c4d.jpg,2025-11-22 20:00:00-08:00
224,2025-11-22,19,101,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f57386918773.jpg,2025-11-22 17:00:00-08:00
225,2025-11-22,19,107,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/b28a567a2522.jpg,2025-11-22 10:00:00-08:00
226,2025-11-22,20,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/bceef74d1c4d.jpg,2025-11-22 20:00:00-08:00
227,2025-11-22,20,108,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f57386918773.jpg,2025-11-22 17:00:00-08:00
228,2025-11-23,12,101,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3168b0f70b31.jpg,2025-11-23 18:00:00-08:00
229,2025-11-23,12,108,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/ffb1f5206159.jpg,2025-11-23 11:00:00-08:00
230,2025-11-23,12,103,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/01d7352af9ea.jpg,2025-11-23 11:00:00-08:00
231,2025-11-23,18,105,1,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/9d08debad597.jpg,2025-11-23 11:00:00-08:00
232,2025-11-23,19,108,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3168b0f70b31.jpg,2025-11-23 18:00:00-08:00
233,2025-11-23,19,107,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/3168b0f70b31.jpg,2025-11-23 18:00:00-08:00
234,2025-11-23,20,102,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/f910c12c0fb7.jpg,2025-11-23 11:00:00-08:00
235,2025-11-23,20,109,8,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/00946da1fe86.jpg,2025-11-23 12:00:00-08:00
236,2025-11-23,20,102,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/5098d22fc2c5.jpg,2025-11-23 17:00:00-08:00
237,2025-11-24,12,101,,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/fc72e59ab6ea.jpg,2025-11-24 09:00:00-08:00
238,2025-11-24,12,109,8,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/5192ffc8c822.jpg,2025-11-24 16:00:00-08:00
239,2025-11-24,12,103,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/5192ffc8c822.jpg,2025-11-24 16:00:00-08:00
240,2025-11-24,12,101,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/13a4a8183d16.jpg,2025-11-24 09:00:00-08:00
241,2025-11-24,12,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/65b428d8634a.jpg,2025-11-24 14:00:00-08:00
242,2025-11-24,12,103,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/13a4a8183d16.jpg,2025-11-24 09:00:00-08:00
243,2025-11-24,12,103,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/78ccb46f4a3a.jpg,2025-11-24 19:00:00-08:00
244,2025-11-24,18,103,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/674c64ce00cf.jpg,2025-11-24 09:00:00-08:00
245,2025-11-24,19,105,1,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/78ccb46f4a3a.jpg,2025-11-24 19:00:00-08:00
246,2025-11-24,19,101,,TT_VIDEO,when the [TITLE] cutscene hits different,#PlayStation #fyp #gaming,https://cdn.playstation.com/thumb/674c64ce00cf.jpg,2025-11-24 09:00:00-08:00
247,2025-11-24,19,101,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/f082c9d1fe2c.jpg,2025-11-24 18:00:00-08:00
248,2025-11-24,20,101,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/13a4a8183d16.jpg,2025-11-24 09:00:00-08:00
249,2025-11-24,20,108,,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/13a4a8183d16.jpg,2025-11-24 09:00:00-08:00
250,2025-11-24,20,102,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/78ccb46f4a3a.jpg,2025-11-24 19:00:00-08:00
251,2025-11-25,12,102,,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/811131238bf4.jpg,2025-11-25 11:00:00-08:00
252,2025-11-25,12,102,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/51340c2e1d83.jpg,2025-11-25 09:00:00-08:00
253,2025-11-25,12,105,1,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/95cac90dc2c1.jpg,2025-11-25 19:00:00-08:00
254,2025-11-25,18,104,2,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/b9deb8e212a0.jpg,2025-11-25 09:00:00-08:00
255,2025-11-25,18,103,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/129cbf0b81ab.jpg,2025-11-25 14:00:00-08:00
256,2025-11-25,18,104,2,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/6f7ae75c52f2.jpg,2025-11-25 11:00:00-08:00
257,2025-11-25,18,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/51340c2e1d83.jpg,2025-11-25 09:00:00-08:00
258,2025-11-25,18,103,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/680a037512b2.jpg,2025-11-25 11:00:00-08:00
259,2025-11-25,20,103,,TT_TRENDING,gamers tell us their favorite PS5 moment,#PS5 #fyp #gamertok,https://cdn.playstation.com/thumb/b9deb8e212a0.jpg,2025-11-25 09:00:00-08:00
260,2025-11-25,20,104,2,IG_POST,Drop a 🎮 if you're playing [TITLE] this weekend,#PlayStation,https://cdn.playstation.com/thumb/95cac90dc2c1.jpg,2025-11-25 19:00:00-08:00
261,2025-11-25,20,105,1,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/129cbf0b81ab.jpg,2025-11-25 14:00:00-08:00
262,2025-11-25,20,103,,BLOG_DEV_DIARY,Dev diary #7 - crafting [TITLE],#PlayStation,https://cdn.playstation.com/thumb/129cbf0b81ab.jpg,2025-11-25 14:00:00-08:00
263,2025-11-25,20,101,,IG_STORY,Out now on PS5 🔥,#PlayStation,https://cdn.playstation.com/thumb/680a037512b2.jpg,2025-11-25 11:00:00-08:00
264,2025-11-26,12,108,,IG_REEL,POV: you finally got [TITLE] 🎮,#PlayStation #PS5 #Gaming,https://cdn.playstation.com/thumb/1bcd2eedb79d.jpg,2025-11-26 13:00:00-08:00
265,2025-11-26,12,104,2,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3bc7ae776954.jpg,2025-11-26 11:00:00-08:00
266,2025-11-26,12,108,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/c277426c67d8.jpg,2025-11-26 13:00:00-08:00
267,2025-11-26,12,108,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/8e788b86bdfe.jpg,2025-11-26 10:00:00-08:00
268,2025-11-26,18,104,2,YT_TRAILER,[TITLE] - Official Launch Trailer | PS5,#PlayStation,https://cdn.playstation.com/thumb/547a1ff09892.jpg,2025-11-26 16:00:00-08:00
269,2025-11-26,18,109,8,BLOG_POST,[TITLE]: Everything you need to know,#PlayStation,https://cdn.playstation.com/thumb/3bc7ae776954.jpg,2025-11-26 11:00:00-08:00
270,2025-11-26,19,103,,YT_LONG,[TITLE] - Deep Dive with the Dev Team,#PlayStation,https://cdn.playstation.com/thumb/c277426c67d8.jpg,2025-11-26 13:00:00-08:00
271,2025-11-26,19,108,,YT_SHORT,Behind the scenes: making [TITLE] #PlayStation #Shorts,#PlayStation #Shorts #Gaming,https://cdn.playstation.com/thumb/8e788b86bdfe.jpg,2025-11-26 10:00:00-08:00
