DATE_DAY,TIER,REGION,GROSS_ADDS,CANCELS,NET_SUBS,MRR_USD
2026-03-24,ESSENTIAL,LATAM,442,161,655306,6345735.41
2026-03-24,ESSENTIAL,EMEA,1394,486,2108829,24401404.17
2026-03-24,EXTRA,APAC,408,145,797303,9848268.11
2026-03-24,EXTRA,NA,762,233,1478408,26966800.14
2026-03-24,EXTRA,LATAM,130,77,360650,4885792.63
2026-03-24,EXTRA,EMEA,443,196,1302651,18206089.51
2026-03-25,PREMIUM,NA,569,140,905888,16613541.92
2026-03-25,PREMIUM,APAC,199,98,423290,7942252.19
2026-03-25,PREMIUM,LATAM,138,48,229393,4350278.84
2026-03-25,PREMIUM,EMEA,443,169,832924,12454835.00
2026-03-25,ESSENTIAL,NA,1288,796,2850425,35837271.86
2026-03-25,ESSENTIAL,APAC,935,187,1293386,15444874.67
2026-03-25,ESSENTIAL,LATAM,345,171,701242,6453290.25
2026-03-25,ESSENTIAL,EMEA,1190,493,2202775,25315221.94
2026-03-25,EXTRA,APAC,527,128,686221,11809157.98
2026-03-25,EXTRA,NA,632,361,1529564,23081536.04
2026-03-25,EXTRA,LATAM,206,45,377824,5953875.10
2026-03-25,EXTRA,EMEA,711,294,1312720,17734429.16
2026-03-26,PREMIUM,NA,527,246,1004241,16445916.50
2026-03-26,PREMIUM,APAC,293,67,433495,7223857.52
2026-03-26,PREMIUM,LATAM,169,52,190569,3440312.25
2026-03-26,PREMIUM,EMEA,309,132,737405,13389634.98
2026-03-26,ESSENTIAL,NA,2498,792,3098288,29914585.47
2026-03-26,ESSENTIAL,APAC,1002,340,1406790,14656139.19
2026-03-26,ESSENTIAL,LATAM,499,114,781630,6209499.29
2026-03-26,ESSENTIAL,EMEA,1429,478,2225025,21511764.20
2026-03-26,EXTRA,APAC,459,141,749801,11590064.14
2026-03-26,EXTRA,NA,857,331,1648928,22391390.45
2026-03-26,EXTRA,LATAM,271,60,374900,4798155.10
2026-03-26,EXTRA,EMEA,896,295,1243497,19300341.52
2026-03-27,PREMIUM,NA,462,216,1029088,17917295.21
2026-03-27,PREMIUM,APAC,322,100,464998,8716522.00
2026-03-27,PREMIUM,LATAM,116,37,221628,3807491.75
2026-03-27,PREMIUM,EMEA,561,100,674744,13279658.51
2026-03-27,ESSENTIAL,NA,1510,790,3624159,32323813.83
2026-03-27,ESSENTIAL,APAC,738,183,1474259,13465865.66
2026-03-27,ESSENTIAL,LATAM,339,133,666072,6919361.21
2026-03-27,ESSENTIAL,EMEA,1009,546,2699697,23833355.29
2026-03-27,EXTRA,APAC,346,111,749070,9837313.42
2026-03-27,EXTRA,NA,1146,392,1585836,23669437.85
2026-03-27,EXTRA,LATAM,252,75,389882,5061067.70
2026-03-27,EXTRA,EMEA,853,264,1137774,19696536.22
2026-03-28,PREMIUM,NA,788,127,1068430,16278291.08
2026-03-28,PREMIUM,APAC,319,98,437045,6880624.51
2026-03-28,PREMIUM,LATAM,94,51,196115,4162698.00
2026-03-28,PREMIUM,EMEA,560,165,770263,11959940.90
2026-03-28,ESSENTIAL,NA,2637,461,3115035,36406117.44
2026-03-28,ESSENTIAL,APAC,865,187,1579050,15201083.70
2026-03-28,ESSENTIAL,LATAM,575,151,628031,6962383.15
2026-03-28,ESSENTIAL,EMEA,1685,300,2279415,23956844.18
2026-03-28,EXTRA,APAC,473,167,730800,10658915.32
2026-03-28,EXTRA,NA,973,329,1597772,23643876.90
2026-03-28,EXTRA,LATAM,234,51,338360,5444481.92
2026-03-28,EXTRA,EMEA,825,197,1204480,18243822.34
2026-03-29,PREMIUM,NA,770,236,1051865,18345671.30
2026-03-29,PREMIUM,APAC,367,106,427727,7790591.09
2026-03-29,PREMIUM,LATAM,88,39,210536,3468249.82
2026-03-29,PREMIUM,EMEA,421,92,833688,15066776.12
2026-03-29,ESSENTIAL,NA,2546,482,2873871,30784584.60
2026-03-29,ESSENTIAL,APAC,1130,184,1488614,14541414.03
2026-03-29,ESSENTIAL,LATAM,436,115,656741,6818976.70
2026-03-29,ESSENTIAL,EMEA,1389,384,2707114,26895879.70
2026-03-29,EXTRA,APAC,475,166,668682,9322442.89
2026-03-29,EXTRA,NA,747,398,1718842,28014799.01
2026-03-29,EXTRA,LATAM,209,83,356996,4792677.75
2026-03-29,EXTRA,EMEA,844,301,1152878,16111917.56
2026-03-30,PREMIUM,NA,649,135,990782,18792672.42
2026-03-30,PREMIUM,APAC,176,49,424621,8389253.31
2026-03-30,PREMIUM,LATAM,160,41,219410,4306376.94
2026-03-30,PREMIUM,EMEA,323,94,686971,13554599.68
2026-03-30,ESSENTIAL,NA,2494,514,2960958,33628812.53
2026-03-30,ESSENTIAL,APAC,577,232,1233095,12892239.86
2026-03-30,ESSENTIAL,LATAM,275,167,722774,7134470.89
2026-03-30,ESSENTIAL,EMEA,1628,480,2620585,24994150.83
2026-03-30,EXTRA,APAC,408,96,667220,10867054.46
2026-03-30,EXTRA,NA,1050,406,1700084,26174410.75
2026-03-30,EXTRA,LATAM,163,79,315706,5313025.62
2026-03-30,EXTRA,EMEA,919,276,1219583,16074184.73
2026-03-31,PREMIUM,NA,569,197,913135,19966050.38
2026-03-31,PREMIUM,APAC,165,76,394893,7806555.41
2026-03-31,PREMIUM,LATAM,113,46,216526,4246510.72
2026-03-31,PREMIUM,EMEA,282,161,714480,13307152.63
2026-03-31,ESSENTIAL,NA,2085,645,3396393,34231119.62
2026-03-31,ESSENTIAL,APAC,613,244,1256063,14326304.36
2026-03-31,ESSENTIAL,LATAM,463,156,701960,6195158.64
2026-03-31,ESSENTIAL,EMEA,1123,465,2615641,22030417.53
2026-03-31,EXTRA,APAC,501,166,710338,9388171.04
2026-03-31,EXTRA,NA,1111,297,1667686,24921924.30
2026-03-31,EXTRA,LATAM,142,73,337264,5816941.45
2026-03-31,EXTRA,EMEA,590,232,1091206,19809734.70
2026-04-01,PREMIUM,NA,634,198,971111,19053423.08
2026-04-01,PREMIUM,APAC,327,82,447693,8205663.56
2026-04-01,PREMIUM,LATAM,131,31,223403,3743634.45
2026-04-01,PREMIUM,EMEA,428,160,793188,13004717.34
2026-04-01,ESSENTIAL,NA,1532,639,2860473,33093428.45
2026-04-01,ESSENTIAL,APAC,742,219,1471388,15659984.34
2026-04-01,ESSENTIAL,LATAM,357,119,703395,7371091.53
2026-04-01,ESSENTIAL,EMEA,1167,388,2123663,26673599.70
2026-04-01,EXTRA,APAC,551,149,631411,11119012.38
2026-04-01,EXTRA,NA,908,354,1713726,26890117.30
2026-04-01,EXTRA,LATAM,249,61,380381,5521164.77
2026-04-01,EXTRA,EMEA,596,220,1346702,18564551.38
2026-04-02,PREMIUM,NA,765,170,1021841,17004667.91
2026-04-02,PREMIUM,APAC,266,105,478309,8221627.89
2026-04-02,PREMIUM,LATAM,167,50,191235,3667803.90
2026-04-02,PREMIUM,EMEA,570,146,683150,15080523.17
2026-04-02,ESSENTIAL,NA,1426,577,3058094,33494966.51
2026-04-02,ESSENTIAL,APAC,1026,162,1560389,14025150.81
2026-04-02,ESSENTIAL,LATAM,464,151,677556,7808481.20
2026-04-02,ESSENTIAL,EMEA,885,563,2103885,23635773.07
2026-04-02,EXTRA,APAC,484,97,631411,11195695.22
2026-04-02,EXTRA,NA,1105,324,1860373,26711190.66
2026-04-02,EXTRA,LATAM,223,83,395728,5685485.15
2026-04-02,EXTRA,EMEA,533,172,1173015,18923013.24
2026-04-03,PREMIUM,NA,456,238,983535,18252546.06
2026-04-03,PREMIUM,APAC,304,57,401992,6888606.67
2026-04-03,PREMIUM,LATAM,134,33,210758,4114805.03
2026-04-03,PREMIUM,EMEA,476,111,663282,13912023.20
2026-04-03,ESSENTIAL,NA,1245,795,3104987,32959582.43
2026-04-03,ESSENTIAL,APAC,636,235,1310612,13810041.14
2026-04-03,ESSENTIAL,LATAM,419,87,781630,7148811.53
2026-04-03,ESSENTIAL,EMEA,1097,388,2410444,23388795.29
2026-04-03,EXTRA,APAC,302,152,652604,9651083.65
2026-04-03,EXTRA,NA,753,377,1449420,25228655.68
2026-04-03,EXTRA,LATAM,148,86,396094,5274684.20
2026-04-03,EXTRA,EMEA,937,199,1178050,19262608.69
2026-04-04,PREMIUM,NA,609,173,1009418,18215295.97
2026-04-04,PREMIUM,APAC,233,69,483633,8397235.48
2026-04-04,PREMIUM,LATAM,128,28,235605,4178662.33
2026-04-04,PREMIUM,EMEA,623,120,750395,14723099.65
2026-04-04,ESSENTIAL,NA,1799,659,3255714,34097273.60
2026-04-04,ESSENTIAL,APAC,1176,321,1462775,14268941.78
2026-04-04,ESSENTIAL,LATAM,323,106,752920,6532163.80
2026-04-04,ESSENTIAL,EMEA,1943,403,2346165,21882230.87
2026-04-04,EXTRA,APAC,295,151,738839,11294287.45
2026-04-04,EXTRA,NA,789,378,1517628,27759189.53
2026-04-04,EXTRA,LATAM,292,86,370881,5072022.40
2026-04-04,EXTRA,EMEA,740,196,1366840,19847467.53
2026-04-05,PREMIUM,NA,750,173,964900,16837042.49
2026-04-05,PREMIUM,APAC,191,84,379807,8405217.64
2026-04-05,PREMIUM,LATAM,109,50,192788,4102831.78
2026-04-05,PREMIUM,EMEA,325,95,741990,13100946.75
2026-04-05,ESSENTIAL,NA,2054,444,3275811,34298042.63
2026-04-05,ESSENTIAL,APAC,687,269,1224482,12662789.54
2026-04-05,ESSENTIAL,LATAM,523,173,658177,6568015.41
2026-04-05,ESSENTIAL,EMEA,1157,472,2719475,21017808.65
2026-04-05,EXTRA,APAC,488,151,779764,11469562.52
2026-04-05,EXTRA,NA,1115,328,1449420,26890117.30
2026-04-05,EXTRA,LATAM,306,47,316071,4820064.48
2026-04-05,EXTRA,EMEA,806,221,1273703,16074184.73
2026-04-06,PREMIUM,NA,641,178,910029,16725292.21
2026-04-06,PREMIUM,APAC,211,100,409979,8333378.17
2026-04-06,PREMIUM,LATAM,117,44,227396,4118796.11
2026-04-06,PREMIUM,EMEA,365,90,788603,13458370.27
2026-04-06,ESSENTIAL,NA,1765,709,3449985,36339194.43
2026-04-06,ESSENTIAL,APAC,948,168,1518759,14254601.13
2026-04-06,ESSENTIAL,LATAM,352,169,755073,7328069.60
2026-04-06,ESSENTIAL,EMEA,1628,468,2506862,24722475.28
2026-04-06,EXTRA,APAC,551,159,710338,12017297.12
2026-04-06,EXTRA,NA,1256,302,1696674,25279777.57
2026-04-06,EXTRA,LATAM,144,55,349322,4759813.67
2026-04-06,EXTRA,EMEA,810,292,1287548,16168516.80
2026-04-07,PREMIUM,NA,529,190,1096383,16781167.35
2026-04-07,PREMIUM,APAC,175,84,377145,8189699.24
2026-04-07,PREMIUM,LATAM,166,33,218744,3627893.08
2026-04-07,PREMIUM,EMEA,437,170,809999,12509823.24
2026-04-07,ESSENTIAL,NA,2386,525,3289209,36640347.98
2026-04-07,ESSENTIAL,APAC,744,340,1231659,12490701.80
2026-04-07,ESSENTIAL,LATAM,386,91,701960,6876339.28
2026-04-07,ESSENTIAL,EMEA,1061,308,2551362,25463408.60
2026-04-07,EXTRA,APAC,277,100,737377,10122135.41
2026-04-07,EXTRA,NA,1206,195,1822859,23337145.52
2026-04-07,EXTRA,LATAM,157,62,358457,5176091.97
2026-04-07,EXTRA,EMEA,826,270,1256083,20507792.02
2026-04-08,PREMIUM,NA,676,241,1135724,19966050.38
2026-04-08,PREMIUM,APAC,176,70,409091,8764414.97
2026-04-08,PREMIUM,LATAM,153,54,190791,3611928.76
2026-04-08,PREMIUM,EMEA,324,135,801593,12592305.59
2026-04-08,ESSENTIAL,NA,2468,688,3382995,34298042.63
2026-04-08,ESSENTIAL,APAC,916,236,1566131,13465865.66
2026-04-08,ESSENTIAL,LATAM,396,129,717032,6274032.19
2026-04-08,ESSENTIAL,EMEA,929,401,2370888,22376186.42
2026-04-08,EXTRA,APAC,543,145,672336,10669870.01
2026-04-08,EXTRA,NA,1004,258,1827974,21982415.28
2026-04-08,EXTRA,LATAM,264,66,322283,5455436.62
2026-04-08,EXTRA,EMEA,638,164,1315237,16979772.60
2026-04-09,PREMIUM,NA,782,241,889323,16539041.74
2026-04-09,PREMIUM,APAC,265,59,422402,7072196.42
2026-04-09,PREMIUM,LATAM,164,39,233386,3799509.59
2026-04-09,PREMIUM,EMEA,423,132,689263,12496076.18
2026-04-09,ESSENTIAL,NA,2048,795,3627509,29847662.46
2026-04-09,ESSENTIAL,APAC,1075,224,1475694,12275592.12
2026-04-09,ESSENTIAL,LATAM,450,98,625878,7292217.98
2026-04-09,ESSENTIAL,EMEA,1114,565,2665086,25216430.83
2026-04-09,EXTRA,APAC,297,117,675259,11601018.83
2026-04-09,EXTRA,NA,836,279,1633582,25816557.48
2026-04-09,EXTRA,LATAM,197,42,321552,5285638.89
2026-04-09,EXTRA,EMEA,498,208,1359288,17375967.29
2026-04-10,PREMIUM,NA,536,150,990782,19649424.59
2026-04-10,PREMIUM,APAC,185,58,467660,8381271.15
2026-04-10,PREMIUM,LATAM,140,28,239154,3512151.72
2026-04-10,PREMIUM,EMEA,439,167,794716,14145723.20
2026-04-10,ESSENTIAL,NA,1229,375,3262413,31018815.14
2026-04-10,ESSENTIAL,APAC,972,265,1357983,12834877.28
2026-04-10,ESSENTIAL,LATAM,358,156,773017,7105789.60
2026-04-10,ESSENTIAL,EMEA,1417,348,2131080,21659950.87
2026-04-10,EXTRA,APAC,539,160,727146,10604141.86
2026-04-10,EXTRA,NA,732,289,1752946,23643876.90
2026-04-10,EXTRA,LATAM,242,86,321552,5187046.66
2026-04-10,EXTRA,EMEA,645,267,1151619,20149330.15
2026-04-11,PREMIUM,NA,511,130,1041512,17358543.80
2026-04-11,PREMIUM,APAC,296,70,452130,8046020.30
2026-04-11,PREMIUM,LATAM,146,39,191013,3967135.01
2026-04-11,PREMIUM,EMEA,532,167,731292,14599376.13
2026-04-11,ESSENTIAL,NA,2611,650,3182025,29713816.44
2026-04-11,ESSENTIAL,APAC,1123,281,1492920,14799545.64
2026-04-11,ESSENTIAL,LATAM,452,98,752202,6704251.54
2026-04-11,ESSENTIAL,EMEA,1854,471,2445055,21017808.65
2026-04-11,EXTRA,APAC,420,100,720569,10593187.16
2026-04-11,EXTRA,NA,1343,330,1478408,27401336.26
2026-04-11,EXTRA,LATAM,279,86,312052,5318502.97
2026-04-11,EXTRA,EMEA,610,211,1079879,17602364.26
2026-04-12,PREMIUM,NA,793,173,1117089,18289796.15
2026-04-12,PREMIUM,APAC,301,79,488070,8724504.16
2026-04-12,PREMIUM,LATAM,157,42,212532,4122787.19
2026-04-12,PREMIUM,EMEA,459,102,693848,12949729.11
2026-04-12,ESSENTIAL,NA,2737,788,2890619,36774194.00
2026-04-12,ESSENTIAL,APAC,840,183,1422581,12203888.90
2026-04-12,ESSENTIAL,LATAM,480,84,640233,6854828.31
2026-04-12,ESSENTIAL,EMEA,1585,506,2175580,21635253.09
2026-04-12,EXTRA,APAC,284,171,684029,10680824.70
2026-04-12,EXTRA,NA,798,376,1793870,24180656.81
2026-04-12,EXTRA,LATAM,301,62,389882,4967952.82
2026-04-12,EXTRA,EMEA,891,196,1325306,20036131.67
2026-04-13,PREMIUM,NA,685,122,991817,19612174.49
2026-04-13,PREMIUM,APAC,322,90,422402,7463322.41
2026-04-13,PREMIUM,LATAM,111,46,220297,3476231.99
2026-04-13,PREMIUM,EMEA,564,146,809235,12097411.48
2026-04-13,ESSENTIAL,NA,1382,761,2954259,34666119.18
2026-04-13,ESSENTIAL,APAC,852,333,1373774,14641798.55
2026-04-13,ESSENTIAL,LATAM,387,103,720621,6517823.15
2026-04-13,ESSENTIAL,EMEA,1003,303,2509334,22376186.42
2026-04-13,EXTRA,APAC,401,105,762955,11020420.15
2026-04-13,EXTRA,NA,638,297,1851847,25790996.53
2026-04-13,EXTRA,LATAM,191,88,342380,5252774.81
2026-04-13,EXTRA,EMEA,519,193,1292582,20677589.74
2026-04-14,PREMIUM,NA,711,131,991817,19481799.16
2026-04-14,PREMIUM,APAC,263,84,450356,7223857.52
2026-04-14,PREMIUM,LATAM,87,35,190791,3747625.53
2026-04-14,PREMIUM,EMEA,325,85,690792,14530640.83
2026-04-14,ESSENTIAL,NA,1653,460,3091589,34498811.66
2026-04-14,ESSENTIAL,APAC,552,233,1243143,15530918.54
2026-04-14,ESSENTIAL,LATAM,469,95,680427,6352905.74
2026-04-14,ESSENTIAL,EMEA,1085,536,2531584,25167035.27
2026-04-14,EXTRA,APAC,508,141,631411,11721520.44
2026-04-14,EXTRA,NA,1141,342,1717136,23848364.48
2026-04-14,EXTRA,LATAM,198,66,359188,5899101.64
2026-04-14,EXTRA,EMEA,891,232,1350478,20036131.67
2026-04-15,PREMIUM,NA,698,172,937982,18010420.45
2026-04-15,PREMIUM,APAC,166,50,480083,8373288.99
2026-04-15,PREMIUM,LATAM,89,32,211867,3532107.13
2026-04-15,PREMIUM,EMEA,400,96,816112,13403382.04
2026-04-15,ESSENTIAL,NA,1535,775,2873871,31855352.76
2026-04-15,ESSENTIAL,APAC,617,164,1454162,13637953.40
2026-04-15,ESSENTIAL,LATAM,423,142,741436,7213344.44
2026-04-15,ESSENTIAL,EMEA,1410,290,2590918,22227999.75
2026-04-15,EXTRA,APAC,287,119,670144,9804449.34
2026-04-15,EXTRA,NA,1007,328,1560258,23899486.38
2026-04-15,EXTRA,LATAM,155,74,394267,5252774.81
2026-04-15,EXTRA,EMEA,483,266,1149102,18224955.92
2026-04-16,PREMIUM,NA,649,196,964900,17209543.43
2026-04-16,PREMIUM,APAC,231,106,379807,6904571.00
2026-04-16,PREMIUM,LATAM,167,34,227396,3847402.57
2026-04-16,PREMIUM,EMEA,392,174,749631,14585629.07
2026-04-16,ESSENTIAL,NA,1196,589,3547121,34632657.68
2026-04-16,ESSENTIAL,APAC,889,248,1521630,12806195.99
2026-04-16,ESSENTIAL,LATAM,542,128,666072,6481971.54
2026-04-16,ESSENTIAL,EMEA,1572,595,2628002,21412973.09
2026-04-16,EXTRA,APAC,544,107,629219,10593187.16
2026-04-16,EXTRA,NA,995,310,1790460,25944362.22
2026-04-16,EXTRA,LATAM,173,86,331418,5373276.43
2026-04-16,EXTRA,EMEA,541,171,1208256,16923173.36
2026-04-17,PREMIUM,NA,513,161,912099,17600669.42
2026-04-17,PREMIUM,APAC,296,56,412197,7750680.27
2026-04-17,PREMIUM,LATAM,118,43,211201,4102831.78
2026-04-17,PREMIUM,EMEA,350,87,735112,12523570.29
2026-04-17,ESSENTIAL,NA,2523,546,3463383,32056121.79
2026-04-17,ESSENTIAL,APAC,996,335,1570437,12763174.05
2026-04-17,ESSENTIAL,LATAM,409,92,756509,7571860.56
2026-04-17,ESSENTIAL,EMEA,1387,525,2469778,22820746.41
2026-04-17,EXTRA,APAC,384,155,663566,10593187.16
2026-04-17,EXTRA,NA,934,388,1594362,23797242.59
2026-04-17,EXTRA,LATAM,151,82,399017,5685485.15
2026-04-17,EXTRA,EMEA,889,263,1349219,17715562.75
2026-04-18,PREMIUM,NA,591,133,1014594,16241040.98
2026-04-18,PREMIUM,APAC,366,90,385132,7016321.28
2026-04-18,PREMIUM,LATAM,154,41,226509,3456276.58
2026-04-18,PREMIUM,EMEA,394,118,730527,12056170.30
2026-04-18,ESSENTIAL,NA,1708,693,2927463,31152661.16
2026-04-18,ESSENTIAL,APAC,691,226,1428323,14484051.45
2026-04-18,ESSENTIAL,LATAM,424,88,701242,6094774.13
2026-04-18,ESSENTIAL,EMEA,1004,542,2407972,25660990.82
2026-04-18,EXTRA,APAC,478,161,773186,11031374.84
2026-04-18,EXTRA,NA,736,250,1544911,22621438.98
2026-04-18,EXTRA,LATAM,159,61,344938,5033680.97
2026-04-18,EXTRA,EMEA,740,273,1150360,16677909.98
2026-04-19,PREMIUM,NA,731,143,895535,18960297.85
2026-04-19,PREMIUM,APAC,257,66,456567,8117859.77
2026-04-19,PREMIUM,LATAM,144,48,189016,4262475.04
2026-04-19,PREMIUM,EMEA,570,108,816112,12386099.71
2026-04-19,ESSENTIAL,NA,2676,789,2914065,29111509.35
2026-04-19,ESSENTIAL,APAC,849,204,1340757,12289932.77
2026-04-19,ESSENTIAL,LATAM,317,174,775888,7708096.69
2026-04-19,ESSENTIAL,EMEA,1333,422,2215136,26945275.25
2026-04-19,EXTRA,APAC,315,150,713261,9519627.35
2026-04-19,EXTRA,NA,840,369,1829680,26966800.14
2026-04-19,EXTRA,LATAM,165,62,346765,5877192.26
2026-04-19,EXTRA,EMEA,843,265,1329082,20526658.43
2026-04-20,PREMIUM,NA,736,230,922452,19221048.50
2026-04-20,PREMIUM,APAC,331,57,380251,7080178.58
2026-04-20,PREMIUM,LATAM,82,50,232943,3484214.15
2026-04-20,PREMIUM,EMEA,348,117,660226,13004717.34
2026-04-20,ESSENTIAL,NA,1585,772,3570567,30014969.99
2026-04-20,ESSENTIAL,APAC,560,188,1550340,14584435.97
2026-04-20,ESSENTIAL,LATAM,508,161,781630,7736777.98
2026-04-20,ESSENTIAL,EMEA,1716,508,2450000,21289484.21
2026-04-20,EXTRA,APAC,383,175,646758,11798203.28
2026-04-20,EXTRA,NA,1254,242,1551732,25918801.27
2026-04-20,EXTRA,LATAM,259,84,317533,5241820.12
2026-04-20,EXTRA,EMEA,798,189,1161688,16338314.52
2026-04-21,PREMIUM,NA,387,130,902782,18252546.06
2026-04-21,PREMIUM,APAC,281,74,438376,7383500.78
2026-04-21,PREMIUM,LATAM,118,52,241151,3751616.61
2026-04-21,PREMIUM,EMEA,384,132,769499,13733311.44
2026-04-21,ESSENTIAL,NA,1178,662,3212171,28877278.82
2026-04-21,ESSENTIAL,APAC,561,331,1254627,13566250.17
2026-04-21,ESSENTIAL,LATAM,463,127,712008,7736777.98
2026-04-21,ESSENTIAL,EMEA,1529,297,2244803,21882230.87
2026-04-21,EXTRA,APAC,440,129,643835,9344352.28
2026-04-21,EXTRA,NA,1149,270,1543206,27401336.26
2026-04-21,EXTRA,LATAM,221,45,325937,5219910.74
2026-04-21,EXTRA,EMEA,761,281,1322789,18960746.07
2026-04-22,PREMIUM,NA,785,231,1135724,18103545.68
2026-04-22,PREMIUM,APAC,194,76,385575,7279732.66
2026-04-22,PREMIUM,LATAM,110,26,231611,3715696.88
2026-04-22,PREMIUM,EMEA,277,151,654877,13485864.39
2026-04-22,ESSENTIAL,NA,1636,468,2897318,29312278.38
2026-04-22,ESSENTIAL,APAC,1091,237,1349370,14885589.51
2026-04-22,ESSENTIAL,LATAM,385,148,655306,7593371.53
2026-04-22,ESSENTIAL,EMEA,1670,339,2333804,21635253.09
2026-04-22,EXTRA,APAC,353,156,698645,9727766.50
2026-04-22,EXTRA,NA,671,289,1843321,23490511.21
2026-04-22,EXTRA,LATAM,131,43,357727,5252774.81
2026-04-22,EXTRA,EMEA,598,252,1161688,20753055.40
2026-04-23,PREMIUM,NA,702,246,929699,16110665.66
2026-04-23,PREMIUM,APAC,168,71,380251,8604771.71
2026-04-23,PREMIUM,LATAM,85,37,205655,4362252.08
2026-04-23,PREMIUM,EMEA,455,170,701490,13898276.14
2026-04-23,ESSENTIAL,NA,2448,711,3161928,36606886.47
2026-04-23,ESSENTIAL,APAC,675,194,1511582,13723997.27
2026-04-23,ESSENTIAL,LATAM,317,158,616547,6388757.35
2026-04-23,ESSENTIAL,EMEA,985,570,2541473,23561679.74
2026-04-23,EXTRA,APAC,553,98,651143,10417912.09
2026-04-23,EXTRA,NA,732,244,1602888,26762312.56
2026-04-23,EXTRA,LATAM,270,70,385497,5964829.79
2026-04-23,EXTRA,EMEA,572,260,1098758,18828681.17
2026-04-24,PREMIUM,NA,675,189,1060147,20152300.85
2026-04-24,PREMIUM,APAC,185,105,477865,6904571.00
2026-04-24,PREMIUM,LATAM,136,31,214751,4222564.23
2026-04-24,PREMIUM,EMEA,334,157,838273,12880993.81
2026-04-24,ESSENTIAL,NA,1539,526,2940861,30048431.49
2026-04-24,ESSENTIAL,APAC,628,347,1244579,12648448.89
2026-04-24,ESSENTIAL,LATAM,422,160,755791,6130625.74
2026-04-24,ESSENTIAL,EMEA,1455,490,2679919,25389315.27
2026-04-24,EXTRA,APAC,503,116,769532,10144044.79
2026-04-24,EXTRA,NA,624,257,1473293,23362706.47
2026-04-24,EXTRA,LATAM,130,80,393536,5351367.04
2026-04-24,EXTRA,EMEA,663,276,1176791,17753295.57
2026-04-25,PREMIUM,NA,862,230,961794,16166540.80
2026-04-25,PREMIUM,APAC,312,107,406429,8780379.30
2026-04-25,PREMIUM,LATAM,120,31,226953,3843411.48
2026-04-25,PREMIUM,EMEA,483,153,661754,12551064.41
2026-04-25,ESSENTIAL,NA,2646,634,3449985,32223429.32
2026-04-25,ESSENTIAL,APAC,750,200,1391000,12619767.60
2026-04-25,ESSENTIAL,LATAM,318,169,772299,6338565.09
2026-04-25,ESSENTIAL,EMEA,1009,486,2642835,26105550.82
2026-04-25,EXTRA,APAC,421,170,800226,9453899.20
2026-04-25,EXTRA,NA,1144,333,1621645,24155095.86
2026-04-25,EXTRA,LATAM,228,87,382208,5499255.38
2026-04-25,EXTRA,EMEA,767,251,1183084,19941799.60
2026-04-26,PREMIUM,NA,485,170,1043582,17079168.10
2026-04-26,PREMIUM,APAC,230,102,416634,7966198.67
2026-04-26,PREMIUM,LATAM,181,37,206099,3444303.33
2026-04-26,PREMIUM,EMEA,301,94,784782,12441087.94
2026-04-26,ESSENTIAL,NA,2583,401,3389694,32089583.30
2026-04-26,ESSENTIAL,APAC,627,209,1284773,13810041.14
2026-04-26,ESSENTIAL,LATAM,491,138,690476,7829992.17
2026-04-26,ESSENTIAL,EMEA,1424,310,2585974,21388275.32
2026-04-26,EXTRA,APAC,589,82,633604,10637005.93
2026-04-26,EXTRA,NA,1207,284,1551732,27759189.53
2026-04-26,EXTRA,LATAM,252,80,340918,5981261.83
2026-04-26,EXTRA,EMEA,1042,287,1268669,18507952.13
2026-04-27,PREMIUM,NA,541,186,1016665,15831289.95
2026-04-27,PREMIUM,APAC,289,108,464110,7527179.71
2026-04-27,PREMIUM,LATAM,156,27,212754,3528116.05
2026-04-27,PREMIUM,EMEA,277,107,696141,12207387.95
2026-04-27,ESSENTIAL,NA,1449,436,3071492,33863043.06
2026-04-27,ESSENTIAL,APAC,990,270,1352241,14756523.71
2026-04-27,ESSENTIAL,LATAM,460,159,677556,7729607.66
2026-04-27,ESSENTIAL,EMEA,1281,303,2331332,25537501.94
2026-04-27,EXTRA,APAC,356,88,751993,10439821.48
2026-04-27,EXTRA,NA,837,310,1635287,24845241.46
2026-04-27,EXTRA,LATAM,192,70,374535,4661221.45
2026-04-27,EXTRA,EMEA,688,202,1078620,18375887.24
2026-04-28,PREMIUM,NA,719,189,893464,19090673.18
2026-04-28,PREMIUM,APAC,164,51,398443,8692575.51
2026-04-28,PREMIUM,LATAM,130,33,217413,4082876.37
2026-04-28,PREMIUM,EMEA,488,100,677037,14833076.12
2026-04-28,ESSENTIAL,NA,2327,610,3661004,36573424.97
2026-04-28,ESSENTIAL,APAC,820,167,1359419,13838722.43
2026-04-28,ESSENTIAL,LATAM,392,160,612241,6933701.86
2026-04-28,ESSENTIAL,EMEA,1470,453,2682391,24129728.62
2026-04-28,EXTRA,APAC,555,167,659182,10845145.08
2026-04-28,EXTRA,NA,1279,272,1683032,24231778.70
2026-04-28,EXTRA,LATAM,260,69,351880,5526642.11
2026-04-28,EXTRA,EMEA,446,152,1084913,18545684.96
2026-04-29,PREMIUM,NA,585,164,905888,16241040.98
2026-04-29,PREMIUM,APAC,269,100,393118,8485039.27
2026-04-29,PREMIUM,LATAM,149,50,204989,3404392.52
2026-04-29,PREMIUM,EMEA,365,90,823754,12798511.46
2026-04-29,ESSENTIAL,NA,1537,619,3604062,29144970.86
2026-04-29,ESSENTIAL,APAC,970,173,1320660,14914270.80
