DATE_DAY,PAGE_CATEGORY,SEGMENT_ID,SESSIONS,UNIQUE_VISITORS,BOUNCE_RATE,AVG_DWELL_SEC,SIGNUPS
2025-11-10,game_detail_astro,2,3165,1925,0.331,219,65
2025-11-10,support,2,3140,2099,0.387,187,55
2025-11-10,product_ps5_pro,3,6555,5776,0.347,62,99
2025-11-10,product_ps5,3,8770,8504,0.390,186,108
2025-11-10,home,3,12405,11160,0.533,166,114
2025-11-10,psplus,3,4212,4452,0.544,166,652
2025-11-10,game_detail_spiderman2,3,5734,2413,0.407,223,98
2025-11-10,game_detail_gta6,3,14058,8148,0.506,72,61
2025-11-10,game_detail_astro,3,2441,1563,0.426,98,75
2025-11-10,support,3,4327,1976,0.339,128,116
2025-11-11,product_ps5,1,9000,7400,0.295,158,88
2025-11-11,psplus,1,6516,4555,0.513,215,682
2025-11-11,product_ps5_pro,1,6761,5345,0.539,147,107
2025-11-11,home,1,16065,11640,0.527,69,69
2025-11-11,game_detail_spiderman2,1,3570,3777,0.393,125,105
2025-11-11,game_detail_astro,1,3063,2450,0.528,104,66
2025-11-11,game_detail_gta6,1,14385,8195,0.427,111,65
2025-11-11,support,1,3000,2360,0.416,150,73
2025-11-11,psplus,4,7105,5115,0.266,190,651
2025-11-11,product_ps5_pro,4,6959,3958,0.500,217,93
2025-11-11,product_ps5,4,9760,7704,0.341,115,105
2025-11-11,home,4,15465,9540,0.333,211,91
2025-11-11,game_detail_spiderman2,4,3676,2237,0.454,196,66
2025-11-11,game_detail_astro,4,3343,1934,0.544,222,102
2025-11-11,game_detail_gta6,4,8820,8083,0.387,68,111
2025-11-11,support,4,4307,2227,0.546,171,78
2025-11-11,product_ps5_pro,5,6215,5941,0.508,169,114
2025-11-11,product_ps5,5,8300,5512,0.268,113,107
2025-11-11,psplus,5,6627,2931,0.479,174,680
2025-11-11,home,5,17430,9696,0.533,224,60
2025-11-11,game_detail_spiderman2,5,4033,3373,0.534,63,70
2025-11-11,game_detail_astro,5,3124,2149,0.474,156,49
2025-11-11,game_detail_gta6,5,8295,8727,0.494,98,49
2025-11-11,support,5,2703,2651,0.385,130,72
2025-11-11,product_ps5,6,7630,5720,0.431,167,51
2025-11-11,psplus,6,5005,3803,0.540,100,465
2025-11-11,product_ps5_pro,6,6389,4946,0.414,113,70
2025-11-11,home,6,14640,9924,0.258,161,114
2025-11-11,game_detail_spiderman2,6,5207,2963,0.279,125,114
2025-11-11,game_detail_astro,6,2468,1622,0.393,198,120
2025-11-11,game_detail_gta6,6,9403,9707,0.514,201,100
2025-11-11,support,6,2840,2581,0.541,146,77
2025-11-11,psplus,2,7146,3561,0.502,158,530
2025-11-11,product_ps5_pro,2,5668,5485,0.452,205,80
2025-11-11,product_ps5,2,8210,6152,0.421,222,85
2025-11-11,home,2,14340,11844,0.271,208,60
2025-11-11,game_detail_spiderman2,2,4799,3916,0.344,194,63
2025-11-11,game_detail_gta6,2,10232,9763,0.379,69,91
2025-11-11,game_detail_astro,2,3590,2548,0.442,168,85
2025-11-11,support,2,3420,2016,0.333,204,49
2025-11-11,product_ps5_pro,3,8091,6428,0.354,112,77
2025-11-11,product_ps5,3,9240,8784,0.301,113,102
2025-11-11,home,3,12210,8820,0.493,62,60
2025-11-11,psplus,3,7560,3015,0.436,136,366
2025-11-11,game_detail_spiderman2,3,5729,2735,0.512,60,107
2025-11-11,game_detail_gta6,3,11585,6337,0.423,152,104
2025-11-11,game_detail_astro,3,3582,1995,0.396,192,89
2025-11-11,support,3,3783,2709,0.326,132,108
2025-11-12,product_ps5,1,7010,7584,0.456,204,99
2025-11-12,psplus,1,6522,3626,0.287,135,766
2025-11-12,product_ps5_pro,1,8067,6004,0.269,120,108
2025-11-12,home,1,18600,11880,0.253,141,107
2025-11-12,game_detail_spiderman2,1,5092,3615,0.341,167,99
2025-11-12,game_detail_astro,1,3415,1925,0.492,201,96
2025-11-12,game_detail_gta6,1,14198,7224,0.334,98,94
2025-11-12,support,1,3057,2344,0.425,58,120
2025-11-12,psplus,4,4579,4377,0.365,114,770
2025-11-12,product_ps5_pro,4,5811,5276,0.257,53,50
2025-11-12,product_ps5,4,7700,8208,0.526,211,85
2025-11-12,home,4,10575,10968,0.371,173,112
2025-11-12,game_detail_spiderman2,4,4327,2889,0.445,85,65
2025-11-12,game_detail_astro,4,3436,2154,0.356,155,50
2025-11-12,game_detail_gta6,4,13125,8484,0.422,142,66
2025-11-12,support,4,2413,2027,0.397,128,86
2025-11-12,product_ps5_pro,5,7806,4864,0.282,202,119
2025-11-12,product_ps5,5,11480,5512,0.323,99,69
2025-11-12,psplus,5,7122,3789,0.545,224,677
2025-11-12,home,5,16275,11232,0.330,200,74
2025-11-12,game_detail_spiderman2,5,5303,3102,0.384,68,93
2025-11-12,game_detail_astro,5,2269,2238,0.349,55,50
2025-11-12,game_detail_gta6,5,8318,8475,0.310,101,56
2025-11-12,support,5,3787,2661,0.353,151,54
2025-11-12,product_ps5,6,9520,8496,0.313,175,72
2025-11-12,psplus,6,5804,4303,0.295,178,610
2025-11-12,product_ps5_pro,6,7006,5789,0.468,188,49
2025-11-12,home,6,17310,11316,0.374,191,110
2025-11-12,game_detail_spiderman2,6,5665,3432,0.343,169,99
2025-11-12,game_detail_astro,6,3585,1878,0.344,150,67
2025-11-12,game_detail_gta6,6,11912,7261,0.423,198,78
2025-11-12,support,6,2717,2779,0.278,132,54
2025-11-12,psplus,2,5962,3785,0.539,52,681
2025-11-12,product_ps5_pro,2,9809,4547,0.320,196,108
2025-11-12,product_ps5,2,7360,7792,0.512,183,77
2025-11-12,home,2,14490,12420,0.471,104,72
2025-11-12,game_detail_spiderman2,2,4817,3234,0.514,137,60
2025-11-12,game_detail_gta6,2,9217,7327,0.329,48,119
2025-11-12,game_detail_astro,2,2109,2371,0.454,137,105
2025-11-12,support,2,3107,2659,0.371,49,111
2025-11-12,product_ps5_pro,3,6975,5333,0.347,176,93
2025-11-12,product_ps5,3,9860,8128,0.525,172,75
2025-11-12,home,3,11160,11436,0.331,94,58
2025-11-12,psplus,3,6837,4466,0.480,205,594
2025-11-12,game_detail_spiderman2,3,4295,2567,0.303,103,107
2025-11-12,game_detail_gta6,3,14793,9025,0.489,57,105
2025-11-12,game_detail_astro,3,2153,1965,0.335,215,110
2025-11-12,support,3,3093,2261,0.417,184,80
2025-11-13,product_ps5,1,10110,7976,0.275,113,53
2025-11-13,psplus,1,7537,3911,0.341,149,362
2025-11-13,product_ps5_pro,1,7632,4117,0.334,68,105
2025-11-13,home,1,16890,7824,0.444,189,89
2025-11-13,game_detail_spiderman2,1,3309,3084,0.451,133,120
2025-11-13,game_detail_astro,1,3130,1727,0.541,123,81
2025-11-13,game_detail_gta6,1,9928,5964,0.364,208,93
2025-11-13,support,1,3903,2157,0.526,82,51
2025-11-13,psplus,4,6341,5026,0.277,183,382
2025-11-13,product_ps5_pro,4,8819,4801,0.436,170,60
2025-11-13,product_ps5,4,10060,7368,0.473,106,71
2025-11-13,home,4,12435,11520,0.341,77,72
2025-11-13,game_detail_spiderman2,4,5207,3395,0.334,162,76
2025-11-13,game_detail_astro,4,2902,1923,0.397,145,107
2025-11-13,game_detail_gta6,4,8388,6216,0.250,220,69
2025-11-13,support,4,3523,2877,0.262,70,110
2025-11-13,product_ps5_pro,5,6104,4275,0.416,178,68
2025-11-13,product_ps5,5,12470,6696,0.278,204,70
2025-11-13,psplus,5,4626,4237,0.354,151,643
2025-11-13,home,5,18510,10668,0.270,121,60
2025-11-13,game_detail_spiderman2,5,3217,3135,0.542,203,90
2025-11-13,game_detail_astro,5,3153,2333,0.401,172,114
2025-11-13,game_detail_gta6,5,14525,6869,0.508,116,70
2025-11-13,support,5,2880,2907,0.345,173,57
2025-11-13,product_ps5,6,12360,8192,0.439,184,112
2025-11-13,psplus,6,7192,3775,0.510,142,753
2025-11-13,product_ps5_pro,6,7853,3965,0.399,177,66
2025-11-13,home,6,17370,11364,0.456,138,62
2025-11-13,game_detail_spiderman2,6,5532,2963,0.448,136,82
2025-11-13,game_detail_astro,6,3485,2261,0.478,50,99
2025-11-13,game_detail_gta6,6,14793,7868,0.321,119,67
2025-11-13,support,6,4067,2813,0.389,206,77
2025-11-13,psplus,2,5302,4522,0.252,163,371
2025-11-13,product_ps5_pro,2,5874,4275,0.500,168,52
2025-11-13,product_ps5,2,9440,8056,0.521,196,92
2025-11-13,home,2,14115,10308,0.542,158,90
2025-11-13,game_detail_spiderman2,2,3914,3846,0.415,91,83
2025-11-13,game_detail_gta6,2,14175,10248,0.283,96,108
2025-11-13,game_detail_astro,2,3261,1981,0.536,106,97
2025-11-13,support,2,2727,2136,0.330,181,63
2025-11-13,product_ps5_pro,3,8510,3800,0.438,80,73
2025-11-13,product_ps5,3,10970,5704,0.452,220,90
2025-11-13,home,3,14340,11412,0.459,214,102
2025-11-13,psplus,3,4591,2959,0.307,223,334
2025-11-13,game_detail_spiderman2,3,4510,2314,0.364,60,77
2025-11-13,game_detail_gta6,3,8517,9025,0.535,222,86
2025-11-13,game_detail_astro,3,3022,2527,0.291,60,118
2025-11-13,support,3,2620,2053,0.344,166,51
2025-11-14,product_ps5,1,8510,5136,0.534,100,59
2025-11-14,psplus,1,5092,4149,0.287,116,351
2025-11-14,product_ps5_pro,1,9183,5472,0.353,75,74
2025-11-14,home,1,19065,9552,0.258,207,77
2025-11-14,game_detail_spiderman2,1,3891,3267,0.459,194,52
2025-11-14,game_detail_astro,1,2561,2193,0.546,159,52
2025-11-14,game_detail_gta6,1,8820,5861,0.350,62,107
2025-11-14,support,1,2960,2888,0.394,83,51
2025-11-14,psplus,4,4357,3001,0.260,202,677
2025-11-14,product_ps5_pro,4,7576,4161,0.453,159,65
2025-11-14,product_ps5,4,11740,5896,0.523,94,86
2025-11-14,home,4,18450,7548,0.407,95,102
2025-11-14,game_detail_spiderman2,4,5844,2915,0.416,204,74
2025-11-14,game_detail_astro,4,2984,2098,0.449,124,116
2025-11-14,game_detail_gta6,4,9123,8680,0.435,213,85
2025-11-14,support,4,3930,2720,0.419,123,64
2025-11-14,product_ps5_pro,5,7988,4237,0.357,149,93
2025-11-14,product_ps5,5,12590,7944,0.523,210,53
2025-11-14,psplus,5,7321,3892,0.449,98,524
2025-11-14,home,5,11010,11592,0.359,74,54
2025-11-14,game_detail_spiderman2,5,4203,3392,0.422,93,52
2025-11-14,game_detail_astro,5,2841,1787,0.341,168,66
2025-11-14,game_detail_gta6,5,12087,7803,0.305,160,79
2025-11-14,support,5,2993,1853,0.284,90,93
2025-11-14,product_ps5,6,10310,6056,0.437,223,111
2025-11-14,psplus,6,7058,5096,0.544,101,544
2025-11-14,product_ps5_pro,6,7434,4668,0.369,205,90
2025-11-14,home,6,17280,10488,0.273,67,51
2025-11-14,game_detail_spiderman2,6,4505,2919,0.422,150,107
2025-11-14,game_detail_astro,6,2246,1715,0.375,142,96
2025-11-14,game_detail_gta6,6,11783,9707,0.392,75,90
2025-11-14,support,6,3200,2040,0.527,97,75
2025-11-14,psplus,2,4567,3575,0.546,205,523
2025-11-14,product_ps5_pro,2,6183,5219,0.363,88,117
2025-11-14,product_ps5,2,11530,6128,0.265,48,95
2025-11-14,home,2,13635,13092,0.314,147,71
2025-11-14,game_detail_spiderman2,2,4881,2284,0.421,138,105
2025-11-14,game_detail_gta6,2,13802,6169,0.327,54,108
2025-11-14,game_detail_astro,2,2106,2490,0.542,148,60
2025-11-14,support,2,2943,2672,0.426,112,78
2025-11-14,product_ps5_pro,3,9152,4503,0.373,124,65
2025-11-14,product_ps5,3,8950,6888,0.437,78,111
2025-11-14,home,3,13710,10776,0.434,62,62
2025-11-14,psplus,3,5075,3859,0.383,53,342
2025-11-14,game_detail_spiderman2,3,4395,3139,0.356,48,49
2025-11-14,game_detail_gta6,3,8633,8260,0.269,212,85
2025-11-14,game_detail_astro,3,2465,2287,0.379,46,66
2025-11-14,support,3,3593,2443,0.500,125,120
2025-11-15,product_ps5,1,14063,5664,0.372,117,50
2025-11-15,psplus,1,8043,4746,0.281,62,341
2025-11-15,product_ps5_pro,1,10410,6834,0.473,153,86
2025-11-15,home,1,13669,11532,0.485,221,114
2025-11-15,game_detail_spiderman2,1,6411,2915,0.437,61,82
2025-11-15,game_detail_astro,1,3872,2506,0.394,163,76
2025-11-15,game_detail_gta6,1,17952,7933,0.381,200,86
2025-11-15,support,1,4488,2381,0.403,206,112
2025-11-15,psplus,4,8648,2833,0.439,100,340
2025-11-15,product_ps5_pro,4,11083,6587,0.379,215,100
2025-11-15,product_ps5,4,11063,8208,0.518,129,82
2025-11-15,home,4,22613,9420,0.289,88,89
2025-11-15,game_detail_spiderman2,4,6846,3623,0.531,57,68
2025-11-15,game_detail_astro,4,4433,2329,0.390,172,72
2025-11-15,game_detail_gta6,4,12965,8876,0.350,199,70
2025-11-15,support,4,4592,1651,0.466,162,67
2025-11-15,product_ps5_pro,5,7768,4047,0.467,53,55
2025-11-15,product_ps5,5,12075,5896,0.452,45,68
2025-11-15,psplus,5,9100,4321,0.269,84,502
2025-11-15,home,5,16088,8208,0.529,204,59
2025-11-15,game_detail_spiderman2,5,6634,3700,0.373,150,48
2025-11-15,game_detail_astro,5,4470,2077,0.363,87,73
2025-11-15,game_detail_gta6,5,13315,7140,0.462,134,73
2025-11-15,support,5,5008,2923,0.378,190,67
2025-11-15,product_ps5,6,15663,7080,0.467,80,91
2025-11-15,psplus,6,5928,3682,0.330,89,366
2025-11-15,product_ps5_pro,6,12182,5111,0.409,138,49
2025-11-15,home,6,18394,8676,0.255,101,97
2025-11-15,game_detail_spiderman2,6,4366,3755,0.384,221,99
2025-11-15,game_detail_astro,6,3438,1813,0.519,86,104
2025-11-15,game_detail_gta6,6,12075,8820,0.371,147,74
2025-11-15,support,6,5150,1629,0.437,49,104
2025-11-15,psplus,2,6548,3995,0.290,119,453
2025-11-15,product_ps5_pro,2,9797,6580,0.548,114,115
2025-11-15,product_ps5,2,14300,8000,0.422,224,116
2025-11-15,home,2,13594,9792,0.462,94,63
2025-11-15,game_detail_spiderman2,2,4555,2772,0.326,90,62
2025-11-15,game_detail_gta6,2,18637,5647,0.358,143,75
2025-11-15,game_detail_astro,2,3897,1976,0.371,67,54
2025-11-15,support,2,3596,2429,0.274,186,54
2025-11-15,product_ps5_pro,3,9322,4769,0.505,94,67
2025-11-15,product_ps5,3,16188,5520,0.454,173,55
2025-11-15,home,3,21413,12288,0.289,117,115
2025-11-15,psplus,3,8378,4919,0.518,70,751
2025-11-15,game_detail_spiderman2,3,4503,2926,0.286,62,85
2025-11-15,game_detail_gta6,3,14408,6197,0.476,106,79
2025-11-15,game_detail_astro,3,3245,2417,0.378,153,68
2025-11-15,support,3,4054,2248,0.524,194,60
2025-11-16,product_ps5,1,11188,6320,0.311,117,59
2025-11-16,psplus,1,7350,3561,0.499,70,526
2025-11-16,product_ps5_pro,1,8035,6732,0.453,156,95
2025-11-16,home,1,17625,10104,0.511,126,85
2025-11-16,game_detail_spiderman2,1,5981,3960,0.278,100,112
2025-11-16,game_detail_astro,1,4397,1465,0.487,186,107
2025-11-16,game_detail_gta6,1,13577,9949,0.373,109,108
2025-11-16,support,1,3558,1979,0.258,180,106
2025-11-16,psplus,4,7372,4219,0.416,85,719
2025-11-16,product_ps5_pro,4,11093,5808,0.370,159,117
2025-11-16,product_ps5,4,9575,6904,0.287,127,101
2025-11-16,home,4,21656,13152,0.538,99,51
2025-11-16,game_detail_spiderman2,4,6336,2933,0.266,208,86
2025-11-16,game_detail_astro,4,4481,1549,0.400,54,64
2025-11-16,game_detail_gta6,4,11667,6757,0.545,168,101
2025-11-16,support,4,3050,1760,0.380,189,116
2025-11-16,product_ps5_pro,5,12390,5846,0.344,52,77
2025-11-16,product_ps5,5,14800,8280,0.370,215,104
2025-11-16,psplus,5,6045,4471,0.492,167,512
2025-11-16,home,5,22894,12804,0.427,100,72
2025-11-16,game_detail_spiderman2,5,7035,3945,0.485,195,102
2025-11-16,game_detail_astro,5,2789,2457,0.488,154,119
2025-11-16,game_detail_gta6,5,14321,8409,0.426,165,82
2025-11-16,support,5,4575,2920,0.490,105,48
2025-11-16,product_ps5,6,14725,6784,0.547,149,86
2025-11-16,psplus,6,9363,3355,0.456,184,457
2025-11-16,product_ps5_pro,6,7264,6675,0.417,145,52
2025-11-16,home,6,22781,10692,0.353,217,102
2025-11-16,game_detail_spiderman2,6,4394,2222,0.447,212,114
2025-11-16,game_detail_astro,6,4696,1619,0.453,150,106
2025-11-16,game_detail_gta6,6,13650,7420,0.514,70,69
2025-11-16,support,6,4696,2173,0.424,220,54
2025-11-16,psplus,2,6971,3257,0.409,207,441
2025-11-16,product_ps5_pro,2,8728,6124,0.353,147,91
2025-11-16,product_ps5,2,15325,8776,0.262,55,69
2025-11-16,home,2,13650,8916,0.255,222,94
2025-11-16,game_detail_spiderman2,2,6732,2625,0.253,50,91
2025-11-16,game_detail_gta6,2,17894,6281,0.547,121,73
2025-11-16,game_detail_astro,2,4452,1741,0.397,220,87
2025-11-16,support,2,4413,2144,0.369,167,79
2025-11-16,product_ps5_pro,3,8273,5390,0.520,178,55
2025-11-16,product_ps5,3,12463,5968,0.314,172,86
2025-11-16,home,3,21638,12936,0.315,206,102
2025-11-16,psplus,3,6395,4331,0.273,122,382
2025-11-16,game_detail_spiderman2,3,6944,3329,0.277,217,70
2025-11-16,game_detail_gta6,3,13621,7569,0.328,72,106
2025-11-16,game_detail_astro,3,4094,1703,0.485,51,68
2025-11-16,support,3,3825,2701,0.251,115,86
2025-11-17,product_ps5,1,9740,5728,0.548,216,101
2025-11-17,psplus,1,5752,3038,0.336,118,588
2025-11-17,product_ps5_pro,1,10252,4573,0.537,153,66
2025-11-17,home,1,15420,11172,0.336,153,80
2025-11-17,game_detail_spiderman2,1,4285,3755,0.384,156,51
2025-11-17,game_detail_astro,1,2217,2473,0.352,87,51
2025-11-17,game_detail_gta6,1,11002,6683,0.435,180,52
2025-11-17,support,1,3387,1789,0.483,179,80
2025-11-17,psplus,4,6679,4713,0.281,200,378
2025-11-17,product_ps5_pro,4,10078,5535,0.382,188,60
2025-11-17,product_ps5,4,8030,5792,0.387,189,95
2025-11-17,home,4,11970,7668,0.406,49,93
2025-11-17,game_detail_spiderman2,4,5065,3799,0.257,155,117
2025-11-17,game_detail_astro,4,3287,1521,0.265,94,91
2025-11-17,game_detail_gta6,4,12308,6664,0.308,164,65
2025-11-17,support,4,3290,2192,0.281,210,66
2025-11-17,product_ps5_pro,5,8503,6017,0.345,160,93
2025-11-17,product_ps5,5,10100,7520,0.448,206,55
2025-11-17,psplus,5,6329,3705,0.498,224,529
2025-11-17,home,5,18585,13044,0.526,92,100
2025-11-17,game_detail_spiderman2,5,3763,3747,0.489,136,91
2025-11-17,game_detail_astro,5,3433,1400,0.270,75,99
2025-11-17,game_detail_gta6,5,9450,7737,0.306,196,57
2025-11-17,support,5,2910,2029,0.367,142,102
2025-11-17,product_ps5,6,12880,5824,0.277,190,50
2025-11-17,psplus,6,6422,4914,0.519,153,338
2025-11-17,product_ps5_pro,6,6056,5428,0.394,177,83
2025-11-17,home,6,13935,9444,0.469,159,109
2025-11-17,game_detail_spiderman2,6,3731,3674,0.392,184,69
2025-11-17,game_detail_astro,6,2736,1906,0.417,54,94
2025-11-17,game_detail_gta6,6,13288,8596,0.542,195,73
2025-11-17,support,6,4330,2147,0.317,143,93
2025-11-17,psplus,2,7233,4102,0.364,89,448
2025-11-17,product_ps5_pro,2,8851,5257,0.393,86,52
2025-11-17,product_ps5,2,7040,5232,0.459,100,54
2025-11-17,home,2,16980,8328,0.313,56,70
2025-11-17,game_detail_spiderman2,2,5679,3989,0.440,50,75
2025-11-17,game_detail_gta6,2,8377,8531,0.397,209,98
2025-11-17,game_detail_astro,2,2680,1587,0.549,190,80
2025-11-17,support,2,2543,2779,0.550,108,88
2025-11-17,product_ps5_pro,3,6270,4750,0.367,130,88
2025-11-17,product_ps5,3,12730,5592,0.466,75,69
2025-11-17,home,3,14280,10116,0.329,201,113
2025-11-17,psplus,3,6755,3136,0.343,86,748
2025-11-17,game_detail_spiderman2,3,4647,3659,0.406,64,67
2025-11-17,game_detail_gta6,3,10080,7569,0.259,60,102
2025-11-17,game_detail_astro,3,3742,1591,0.357,155,83
2025-11-17,support,3,3963,1811,0.503,137,62
2025-11-18,product_ps5,1,10540,7440,0.335,64,51
2025-11-18,psplus,1,4381,4639,0.530,162,601
2025-11-18,product_ps5_pro,1,9928,5263,0.251,100,107
2025-11-18,home,1,17715,8364,0.380,65,49
2025-11-18,game_detail_spiderman2,1,5413,3711,0.387,148,67
2025-11-18,game_detail_astro,1,3264,2114,0.465,168,77
2025-11-18,game_detail_gta6,1,14747,6608,0.477,49,108
2025-11-18,support,1,3187,2661,0.308,119,102
2025-11-18,psplus,4,7583,5119,0.510,161,386
2025-11-18,product_ps5_pro,4,7885,6200,0.364,152,107
2025-11-18,product_ps5,4,9620,8328,0.309,113,86
2025-11-18,home,4,14520,11760,0.285,50,72
2025-11-18,game_detail_spiderman2,4,4803,3271,0.295,181,49
2025-11-18,game_detail_astro,4,3208,2042,0.507,156,49
2025-11-18,game_detail_gta6,4,13942,8559,0.269,210,117
2025-11-18,support,4,3750,2299,0.537,107,84
2025-11-18,product_ps5_pro,5,6333,6599,0.372,223,78
2025-11-18,product_ps5,5,11710,8200,0.464,218,104
2025-11-18,psplus,5,6720,3617,0.311,50,352
2025-11-18,home,5,15375,7428,0.461,199,99
2025-11-18,game_detail_spiderman2,5,4625,3025,0.546,121,93
2025-11-18,game_detail_astro,5,2123,1867,0.496,88,77
2025-11-18,game_detail_gta6,5,12203,8904,0.476,89,115
2025-11-18,support,5,2353,1995,0.428,212,103
2025-11-18,product_ps5,6,8410,6864,0.366,53,53
2025-11-18,psplus,6,5880,4839,0.369,165,770
2025-11-18,product_ps5_pro,6,8431,4256,0.424,79,91
2025-11-18,home,6,13095,11556,0.262,207,114
2025-11-18,game_detail_spiderman2,6,5715,2512,0.324,122,97
2025-11-18,game_detail_astro,6,3133,1771,0.459,219,71
2025-11-18,game_detail_gta6,6,9485,9184,0.481,139,100
2025-11-18,support,6,2950,2920,0.317,111,62
2025-11-18,psplus,2,5518,4223,0.330,61,745
2025-11-18,product_ps5_pro,2,9983,4079,0.346,179,94
2025-11-18,product_ps5,2,12060,6672,0.281,215,80
2025-11-18,home,2,19425,11316,0.305,185,68
2025-11-18,game_detail_spiderman2,2,4423,2636,0.513,203,94
2025-11-18,game_detail_gta6,2,13522,8036,0.345,90,53
2025-11-18,game_detail_astro,2,2290,2060,0.422,203,74
2025-11-18,support,2,3713,2323,0.465,198,64
2025-11-18,product_ps5_pro,3,8827,6808,0.421,99,88
2025-11-18,product_ps5,3,8320,6640,0.451,218,117
2025-11-18,home,3,10920,8028,0.457,110,76
2025-11-18,psplus,3,6743,4503,0.537,194,446
2025-11-18,game_detail_spiderman2,3,4845,3142,0.265,224,87
2025-11-18,game_detail_gta6,3,15143,7215,0.537,206,115
2025-11-18,game_detail_astro,3,2196,1939,0.522,198,72
2025-11-18,support,3,3320,2573,0.530,223,115
2025-11-19,product_ps5,1,12600,5992,0.460,140,63
2025-11-19,psplus,1,6189,4723,0.398,179,654
2025-11-19,product_ps5_pro,1,9492,4592,0.365,90,74
2025-11-19,home,1,18510,7332,0.449,129,60
2025-11-19,game_detail_spiderman2,1,3974,3912,0.509,140,53
2025-11-19,game_detail_astro,1,3751,2336,0.320,109,50
2025-11-19,game_detail_gta6,1,13778,7411,0.458,141,57
2025-11-19,support,1,2410,2859,0.390,77,72
2025-11-19,psplus,4,6872,5101,0.382,194,605
2025-11-19,product_ps5_pro,4,7030,4161,0.400,125,58
2025-11-19,product_ps5,4,9390,8528,0.390,177,85
2025-11-19,home,4,16980,10524,0.523,96,84
2025-11-19,game_detail_spiderman2,4,5605,3293,0.476,142,85
2025-11-19,game_detail_astro,4,3275,2406,0.271,114,111
2025-11-19,game_detail_gta6,4,9858,7233,0.307,81,84
2025-11-19,support,4,3160,2251,0.436,112,59
2025-11-19,product_ps5_pro,5,9643,5054,0.497,138,53
2025-11-19,product_ps5,5,7000,5680,0.397,171,85
2025-11-19,psplus,5,7432,5063,0.464,125,499
2025-11-19,home,5,12300,11892,0.405,197,77
2025-11-19,game_detail_spiderman2,5,4776,2827,0.492,86,93
2025-11-19,game_detail_astro,5,3135,2492,0.383,120,119
