REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,AD_GROUP,KEYWORD,QUALITY_SCORE,CONVERSIONS,CONVERSION_VALUE,SEARCH_IMPRESSION_SHARE,LOADED_AT
2025-11-09,PS5 Pro Launch Global,765-432-9002,1351194110,1351.19,3144531,33259,AG_HERO_A_CAROUSEL,gta 6 preorder,7.6,2661,7903.34,0.632,2026-05-04 11:41:47.345000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-9002,1816644200,1816.64,2734375,20300,AG_HERO_A_CAROUSEL,gta 6 preorder,7.5,1624,4823.89,0.735,2026-05-04 11:41:47.345000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-9002,1856750000,1856.75,2734375,39244,AG_HERO_A_CAROUSEL,gta 6 preorder,9.1,3140,9325.55,0.851,2026-05-04 11:41:47.345000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-9002,1411130000,1411.13,2734375,27681,AG_HERO_A_CAROUSEL,gta 6 preorder,7.1,2214,6577.84,0.589,2026-05-04 11:41:47.345000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-9002,1577494800,1577.49,2734375,21258,AG_HERO_A_CAROUSEL,gta 6 preorder,6.8,1701,5051.54,0.840,2026-05-04 11:41:47.345000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-9002,1717122400,1717.12,2734375,30625,AG_HERO_A_CAROUSEL,gta 6 preorder,6.8,2450,7277.42,0.571,2026-05-04 11:41:47.345000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-9002,1477601650,1477.60,3144531,44677,AG_HERO_A_CAROUSEL,gta 6 preorder,6.1,3574,10616.60,0.693,2026-05-04 11:41:47.345000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-9002,1740665990,1740.67,3144531,26288,AG_HERO_A_CAROUSEL,gta 6 preorder,6.5,2103,6246.82,0.712,2026-05-04 11:41:47.345000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-9002,1730491000,1730.49,2734375,32904,AG_HERO_A_CAROUSEL,gta 6 preorder,6.8,2632,7818.98,0.643,2026-05-04 11:41:47.345000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-9002,1103652200,1103.65,2734375,32366,AG_HERO_A_CAROUSEL,gta 6 preorder,9.9,2589,7691.13,0.717,2026-05-04 11:41:47.345000-07:00
2025-11-19,PS5 Pro Launch Global,765-432-9002,1809217200,1809.22,2734375,34407,AG_HERO_A_CAROUSEL,gta 6 preorder,8.4,2753,8176.14,0.557,2026-05-04 11:41:47.345000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-9002,1240309000,1240.31,2734375,18550,AG_HERO_A_CAROUSEL,gta 6 preorder,6.2,1484,4408.04,0.594,2026-05-04 11:41:47.345000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-9002,1580465600,1580.47,2734375,34453,AG_HERO_A_CAROUSEL,gta 6 preorder,9.5,2756,8187.07,0.545,2026-05-04 11:41:47.345000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-9002,2157469230,2157.47,3144531,27732,AG_HERO_A_CAROUSEL,gta 6 preorder,9.4,2219,6589.96,0.420,2026-05-04 11:41:47.345000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-9002,1830012800,1830.01,2734375,21210,AG_HERO_A_CAROUSEL,gta 6 preorder,7.6,1697,5040.13,0.826,2026-05-04 11:41:47.345000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-9002,1919136800,1919.14,2734375,26250,AG_HERO_A_CAROUSEL,gta 6 preorder,6.6,2100,6237.79,0.837,2026-05-04 11:41:47.345000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-9002,1396276000,1396.28,2734375,24905,AG_HERO_A_CAROUSEL,gta 6 preorder,8.1,1992,5918.18,0.623,2026-05-04 11:41:47.345000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-9002,2433085200,2433.09,5742188,57174,AG_HERO_A_CAROUSEL,gta 6 preorder,9.3,4574,13586.26,0.507,2026-05-04 11:41:47.345000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-9002,2529005117,2529.01,6603516,68154,AG_HERO_A_CAROUSEL,gta 6 preorder,9.5,5452,16195.44,0.711,2026-05-04 11:41:47.345000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-9002,3099376224,3099.38,6603516,80637,AG_HERO_A_CAROUSEL,gta 6 preorder,8.6,6451,19161.77,0.646,2026-05-04 11:41:47.345000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-9002,2348863020,2348.86,5742188,38840,AG_HERO_A_CAROUSEL,gta 6 preorder,7.8,3107,9229.55,0.632,2026-05-04 11:41:47.345000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-9002,2922821580,2922.82,5742188,36704,AG_HERO_A_CAROUSEL,gta 6 preorder,8.8,2936,8721.97,0.645,2026-05-04 11:41:47.345000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-9002,3060072540,3060.07,5742188,66646,AG_HERO_A_CAROUSEL,gta 6 preorder,9.1,5332,15837.09,0.509,2026-05-04 11:41:47.345000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-9002,2380056420,2380.06,5742188,39727,AG_HERO_A_CAROUSEL,gta 6 preorder,8.2,3178,9440.33,0.821,2026-05-04 11:41:47.345000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-9002,3400080600,3400.08,5742188,33443,AG_HERO_A_CAROUSEL,gta 6 preorder,8.5,2675,7947.06,0.732,2026-05-04 11:41:47.345000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-9002,2959474037,2959.47,6603516,49447,AG_HERO_A_CAROUSEL,gta 6 preorder,6.9,3956,11750.09,0.681,2026-05-04 11:41:47.345000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-9002,3902918208,3902.92,6603516,39964,AG_HERO_A_CAROUSEL,gta 6 preorder,8.7,3197,9496.65,0.560,2026-05-04 11:41:47.345000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-9002,3527973540,3527.97,5742188,41638,AG_HERO_A_CAROUSEL,gta 6 preorder,9.9,3331,9894.44,0.603,2026-05-04 11:41:47.345000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-9002,3970919820,3970.92,5742188,58350,AG_HERO_A_CAROUSEL,gta 6 preorder,6.7,4668,13865.71,0.668,2026-05-04 11:41:47.345000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-9002,2691990420,2691.99,5742188,45037,AG_HERO_A_CAROUSEL,gta 6 preorder,7.3,3603,10702.14,0.646,2026-05-04 11:41:47.345000-07:00
2025-12-11,PS5 Pro Launch Global,765-432-9002,3428154660,3428.15,5742188,37095,AG_HERO_A_CAROUSEL,gta 6 preorder,10.0,2968,8814.89,0.504,2026-05-04 11:41:47.345000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-9002,2504830020,2504.83,5742188,34729,AG_HERO_A_CAROUSEL,gta 6 preorder,9.0,2778,8252.65,0.388,2026-05-04 11:41:47.345000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-9002,4376434020,4376.43,6603516,60948,AG_HERO_A_CAROUSEL,gta 6 preorder,8.4,4876,14483.08,0.608,2026-05-04 11:41:47.345000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-9002,3734318093,3734.32,6603516,64979,AG_HERO_A_CAROUSEL,gta 6 preorder,7.9,5198,15440.96,0.477,2026-05-04 11:41:47.345000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-9002,3085027260,3085.03,5742188,40930,AG_HERO_A_CAROUSEL,gta 6 preorder,6.5,3274,9726.20,0.450,2026-05-04 11:41:47.345000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-9002,1207704470,1207.70,3144531,45281,AG_HERO_A_STATIC,buy playstation 5 pro,7.0,3622,10760.13,0.604,2026-05-04 11:41:47.345000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-9002,1088798200,1088.80,2734375,32288,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,2583,7672.60,0.579,2026-05-04 11:41:47.345000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-9002,1360626400,1360.63,2734375,37629,AG_HERO_A_STATIC,buy playstation 5 pro,6.9,3010,8941.78,0.477,2026-05-04 11:41:47.345000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-9002,1475002200,1475.00,2734375,37850,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,3028,8994.30,0.654,2026-05-04 11:41:47.345000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-9002,1795848600,1795.85,2734375,23363,AG_HERO_A_STATIC,buy playstation 5 pro,9.8,1869,5551.75,0.698,2026-05-04 11:41:47.345000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-9002,2061809470,2061.81,3144531,38293,AG_HERO_A_STATIC,buy playstation 5 pro,7.3,3063,9099.57,0.480,2026-05-04 11:41:47.345000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-9002,1424647140,1424.65,3144531,30316,AG_HERO_A_STATIC,buy playstation 5 pro,9.6,2425,7203.99,0.582,2026-05-04 11:41:47.345000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-9002,1201688600,1201.69,2734375,36033,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,2883,8562.52,0.709,2026-05-04 11:41:47.345000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-9002,1679987400,1679.99,2734375,22641,AG_HERO_A_STATIC,buy playstation 5 pro,6.1,1811,5380.18,0.507,2026-05-04 11:41:47.345000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-9002,1627998400,1628.00,2734375,26434,AG_HERO_A_STATIC,buy playstation 5 pro,7.5,2115,6281.51,0.740,2026-05-04 11:41:47.345000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-9002,1580465600,1580.47,2734375,39550,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,3164,9398.27,0.704,2026-05-04 11:41:47.345000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-9002,1626513000,1626.51,2734375,20335,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,1627,4832.21,0.432,2026-05-04 11:41:47.345000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-9002,1846575010,1846.58,3144531,32670,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,2614,7763.37,0.806,2026-05-04 11:41:47.345000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-9002,1715042840,1715.04,3144531,26565,AG_HERO_A_STATIC,buy playstation 5 pro,6.1,2125,6312.64,0.585,2026-05-04 11:41:47.345000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-9002,1223969600,1223.97,2734375,19552,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,1564,4646.14,0.636,2026-05-04 11:41:47.345000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-9002,1521049600,1521.05,2734375,22916,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,1833,5445.53,0.384,2026-05-04 11:41:47.345000-07:00
2025-11-19,PS5 Pro Launch Global,765-432-9002,1504710200,1504.71,2734375,35109,AG_HERO_A_STATIC,buy playstation 5 pro,6.2,2809,8342.95,0.729,2026-05-04 11:41:47.345000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-9002,1039780000,1039.78,2734375,32231,AG_HERO_A_STATIC,buy playstation 5 pro,9.0,2578,7659.05,0.699,2026-05-04 11:41:47.345000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-9002,1369538800,1369.54,2734375,21131,AG_HERO_A_STATIC,buy playstation 5 pro,6.0,1690,5021.36,0.451,2026-05-04 11:41:47.345000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-9002,1680878640,1680.88,3144531,33750,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,2700,8020.01,0.768,2026-05-04 11:41:47.345000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-9002,1625027600,1625.03,2734375,18117,AG_HERO_A_STATIC,buy playstation 5 pro,7.6,1449,4305.14,0.861,2026-05-04 11:41:47.345000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-9002,1914680600,1914.68,2734375,34563,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,2765,8213.21,0.793,2026-05-04 11:41:47.345000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-9002,1669589600,1669.59,2734375,33351,AG_HERO_A_STATIC,buy playstation 5 pro,8.5,2668,7925.20,0.699,2026-05-04 11:41:47.345000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-9002,3272187660,3272.19,5742188,55373,AG_HERO_A_STATIC,buy playstation 5 pro,6.7,4430,13158.29,0.586,2026-05-04 11:41:47.345000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-9002,2762175570,2762.18,6603516,57392,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,4591,13638.06,0.863,2026-05-04 11:41:47.345000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-9002,2783699016,2783.70,6603516,73537,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,5883,17474.60,0.415,2026-05-04 11:41:47.345000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-9002,3543570240,3543.57,5742188,36658,AG_HERO_A_STATIC,buy playstation 5 pro,8.1,2933,8711.04,0.725,2026-05-04 11:41:47.345000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-9002,2192896020,2192.90,5742188,63045,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,5044,14981.39,0.681,2026-05-04 11:41:47.345000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-9002,3141175380,3141.18,5742188,38450,AG_HERO_A_STATIC,buy playstation 5 pro,8.2,3076,9136.88,0.675,2026-05-04 11:41:47.345000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-9002,3749446680,3749.45,5742188,62971,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,5038,14963.80,0.740,2026-05-04 11:41:47.345000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-9002,2442443220,2442.44,5742188,57688,AG_HERO_A_STATIC,buy playstation 5 pro,7.4,4615,13708.40,0.585,2026-05-04 11:41:47.345000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-9002,2561290074,2561.29,6603516,75122,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,6010,17851.24,0.618,2026-05-04 11:41:47.345000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-9002,4021297373,4021.30,6603516,73347,AG_HERO_A_STATIC,buy playstation 5 pro,9.3,5868,17429.45,0.452,2026-05-04 11:41:47.345000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-9002,4036425960,4036.43,5742188,44468,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,3557,10566.93,0.809,2026-05-04 11:41:47.345000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-9002,3874220280,3874.22,5742188,41964,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,3357,9971.91,0.816,2026-05-04 11:41:47.345000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-9002,3209800860,3209.80,5742188,39111,AG_HERO_A_STATIC,buy playstation 5 pro,9.6,3129,9293.95,0.789,2026-05-04 11:41:47.345000-07:00
2025-12-11,PS5 Pro Launch Global,765-432-9002,3559166940,3559.17,5742188,32799,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,2624,7794.03,0.759,2026-05-04 11:41:47.345000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-9002,2498591340,2498.59,5742188,36658,AG_HERO_A_STATIC,buy playstation 5 pro,6.7,2933,8711.04,0.553,2026-05-04 11:41:47.345000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-9002,2694018203,2694.02,6603516,45163,AG_HERO_A_STATIC,buy playstation 5 pro,7.6,3613,10732.09,0.623,2026-05-04 11:41:47.345000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-9002,4229357351,4229.36,6603516,58048,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,4644,13793.95,0.597,2026-05-04 11:41:47.345000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-9002,2436204540,2436.20,5742188,45023,AG_HERO_A_STATIC,buy playstation 5 pro,7.1,3602,10698.82,0.838,2026-05-04 11:41:47.345000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-9002,1641589810,1641.59,3144531,45281,AG_HERO_A_STATIC,buy playstation 5 pro,6.9,3622,10760.13,0.523,2026-05-04 11:41:47.345000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-9002,1858235400,1858.24,2734375,34440,AG_HERO_A_STATIC,buy playstation 5 pro,8.0,2755,8183.98,0.610,2026-05-04 11:41:47.345000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-9002,1253677600,1253.68,2734375,22151,AG_HERO_A_STATIC,buy playstation 5 pro,6.9,1772,5263.74,0.544,2026-05-04 11:41:47.345000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-9002,1601261200,1601.26,2734375,38644,AG_HERO_A_STATIC,buy playstation 5 pro,9.1,3092,9182.98,0.517,2026-05-04 11:41:47.345000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-9002,1654735600,1654.74,2734375,23100,AG_HERO_A_STATIC,buy playstation 5 pro,8.7,1848,5489.25,0.485,2026-05-04 11:41:47.345000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-9002,1629632340,1629.63,3144531,41261,AG_HERO_A_STATIC,buy playstation 5 pro,6.7,3301,9804.85,0.627,2026-05-04 11:41:47.345000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-9002,1308488860,1308.49,3144531,34731,AG_HERO_A_STATIC,buy playstation 5 pro,6.2,2778,8253.13,0.472,2026-05-04 11:41:47.345000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-9002,1870118600,1870.12,2734375,26644,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,2132,6331.41,0.844,2026-05-04 11:41:47.345000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-9002,1783965400,1783.97,2734375,38238,AG_HERO_A_STATIC,buy playstation 5 pro,6.8,3059,9086.50,0.811,2026-05-04 11:41:47.345000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-9002,1053148600,1053.15,2734375,32918,AG_HERO_A_STATIC,buy playstation 5 pro,6.0,2633,7822.31,0.744,2026-05-04 11:41:47.345000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-9002,1246250600,1246.25,2734375,29910,AG_HERO_A_STATIC,buy playstation 5 pro,6.4,2393,7107.51,0.860,2026-05-04 11:41:47.345000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-9002,1360626400,1360.63,2734375,20580,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,1646,4890.43,0.828,2026-05-04 11:41:47.345000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-9002,1832909330,1832.91,3144531,29320,AG_HERO_A_STATIC,buy playstation 5 pro,6.0,2346,6967.31,0.489,2026-05-04 11:41:47.345000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-9002,1298239600,1298.24,3144531,27949,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,2236,6641.52,0.496,2026-05-04 11:41:47.345000-07:00
2025-11-17,PS5 Pro Launch Global,765-432-9002,1565611600,1565.61,2734375,30043,AG_HERO_A_STATIC,buy playstation 5 pro,9.4,2403,7139.12,0.642,2026-05-04 11:41:47.345000-07:00
2025-11-18,PS5 Pro Launch Global,765-432-9002,1846352200,1846.35,2734375,27641,AG_HERO_A_STATIC,buy playstation 5 pro,6.8,2211,6568.33,0.417,2026-05-04 11:41:47.345000-07:00
2025-11-19,PS5 Pro Launch Global,765-432-9002,1274473200,1274.47,2734375,27385,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,2191,6507.50,0.564,2026-05-04 11:41:47.345000-07:00
2025-11-20,PS5 Pro Launch Global,765-432-9002,1601261200,1601.26,2734375,18782,AG_HERO_A_STATIC,buy playstation 5 pro,8.7,1503,4463.17,0.589,2026-05-04 11:41:47.345000-07:00
2025-11-21,PS5 Pro Launch Global,765-432-9002,1063546400,1063.55,2734375,22050,AG_HERO_A_STATIC,buy playstation 5 pro,6.8,1764,5239.74,0.659,2026-05-04 11:41:47.345000-07:00
2025-11-22,PS5 Pro Launch Global,765-432-9002,1499808380,1499.81,3144531,23546,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,1884,5595.24,0.384,2026-05-04 11:41:47.345000-07:00
2025-11-25,PS5 Pro Launch Global,765-432-9002,1550757600,1550.76,2734375,31373,AG_HERO_A_STATIC,buy playstation 5 pro,8.8,2510,7455.17,0.855,2026-05-04 11:41:47.345000-07:00
2025-11-26,PS5 Pro Launch Global,765-432-9002,1549272200,1549.27,2734375,18594,AG_HERO_A_STATIC,buy playstation 5 pro,7.3,1488,4418.49,0.748,2026-05-04 11:41:47.345000-07:00
2025-11-27,PS5 Pro Launch Global,765-432-9002,1137816400,1137.82,2734375,34217,AG_HERO_A_STATIC,buy playstation 5 pro,9.9,2737,8130.99,0.624,2026-05-04 11:41:47.345000-07:00
2025-11-28,PS5 Pro Launch Global,765-432-9002,3456228720,3456.23,5742188,67528,AG_HERO_A_STATIC,buy playstation 5 pro,8.5,5402,16046.68,0.846,2026-05-04 11:41:47.345000-07:00
2025-11-29,PS5 Pro Launch Global,765-432-9002,3250040346,3250.04,6603516,66104,AG_HERO_A_STATIC,buy playstation 5 pro,6.3,5288,15708.30,0.779,2026-05-04 11:41:47.345000-07:00
2025-11-30,PS5 Pro Launch Global,765-432-9002,3633875345,3633.88,6603516,42601,AG_HERO_A_STATIC,buy playstation 5 pro,7.5,3408,10123.28,0.550,2026-05-04 11:41:47.345000-07:00
2025-12-01,PS5 Pro Launch Global,765-432-9002,3967800480,3967.80,5742188,38404,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,3072,9125.94,0.452,2026-05-04 11:41:47.345000-07:00
2025-12-02,PS5 Pro Launch Global,765-432-9002,2280237540,2280.24,5742188,38431,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,3074,9132.36,0.504,2026-05-04 11:41:47.345000-07:00
2025-12-03,PS5 Pro Launch Global,765-432-9002,3677701860,3677.70,5742188,48276,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,3862,11471.83,0.417,2026-05-04 11:41:47.345000-07:00
2025-12-04,PS5 Pro Launch Global,765-432-9002,3758804700,3758.80,5742188,37191,AG_HERO_A_STATIC,buy playstation 5 pro,7.6,2975,8837.70,0.854,2026-05-04 11:41:47.345000-07:00
2025-12-05,PS5 Pro Launch Global,765-432-9002,2582813520,2582.81,5742188,56434,AG_HERO_A_STATIC,buy playstation 5 pro,9.5,4515,13410.41,0.666,2026-05-04 11:41:47.345000-07:00
2025-12-06,PS5 Pro Launch Global,765-432-9002,3834760841,3834.76,6603516,45644,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,3652,10846.39,0.801,2026-05-04 11:41:47.345000-07:00
2025-12-07,PS5 Pro Launch Global,765-432-9002,3766603050,3766.60,6603516,65354,AG_HERO_A_STATIC,buy playstation 5 pro,8.9,5228,15530.07,0.385,2026-05-04 11:41:47.345000-07:00
2025-12-08,PS5 Pro Launch Global,765-432-9002,3197323500,3197.32,5742188,52148,AG_HERO_A_STATIC,buy playstation 5 pro,10.0,4172,12391.93,0.789,2026-05-04 11:41:47.345000-07:00
2025-12-09,PS5 Pro Launch Global,765-432-9002,2829241380,2829.24,5742188,40765,AG_HERO_A_STATIC,buy playstation 5 pro,8.1,3261,9686.99,0.410,2026-05-04 11:41:47.345000-07:00
2025-12-10,PS5 Pro Launch Global,765-432-9002,2735661180,2735.66,5742188,47012,AG_HERO_A_STATIC,buy playstation 5 pro,7.6,3761,11171.46,0.781,2026-05-04 11:41:47.345000-07:00
2025-12-11,PS5 Pro Launch Global,765-432-9002,2851076760,2851.08,5742188,57399,AG_HERO_A_STATIC,buy playstation 5 pro,8.8,4592,13639.73,0.380,2026-05-04 11:41:47.345000-07:00
2025-12-12,PS5 Pro Launch Global,765-432-9002,2779331940,2779.33,5742188,52865,AG_HERO_A_STATIC,buy playstation 5 pro,7.9,4229,12562.31,0.699,2026-05-04 11:41:47.345000-07:00
2025-12-13,PS5 Pro Launch Global,765-432-9002,4570145034,4570.15,6603516,57002,AG_HERO_A_STATIC,buy playstation 5 pro,7.1,4560,13545.39,0.838,2026-05-04 11:41:47.345000-07:00
2025-12-14,PS5 Pro Launch Global,765-432-9002,4243706315,4243.71,6603516,59347,AG_HERO_A_STATIC,buy playstation 5 pro,8.3,4748,14102.63,0.738,2026-05-04 11:41:47.345000-07:00
2025-12-15,PS5 Pro Launch Global,765-432-9002,3066311220,3066.31,5742188,37954,AG_HERO_A_STATIC,buy playstation 5 pro,7.4,3036,9019.01,0.409,2026-05-04 11:41:47.345000-07:00
2025-11-01,PS5 Pro Launch Global,765-432-9002,1819243650,1819.24,3144531,29559,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,2365,7024.11,0.471,2026-05-04 11:41:47.345000-07:00
2025-11-03,PS5 Pro Launch Global,765-432-9002,1831498200,1831.50,2734375,21794,AG_HERO_A_STATIC,buy playstation 5 pro,7.1,1744,5178.91,0.632,2026-05-04 11:41:47.345000-07:00
2025-11-04,PS5 Pro Launch Global,765-432-9002,1834469000,1834.47,2734375,38163,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,3053,9068.68,0.685,2026-05-04 11:41:47.345000-07:00
2025-11-05,PS5 Pro Launch Global,765-432-9002,1639881600,1639.88,2734375,30968,AG_HERO_A_STATIC,buy playstation 5 pro,8.6,2477,7358.93,0.879,2026-05-04 11:41:47.345000-07:00
2025-11-06,PS5 Pro Launch Global,765-432-9002,1691870600,1691.87,2734375,39113,AG_HERO_A_STATIC,buy playstation 5 pro,6.5,3129,9294.42,0.429,2026-05-04 11:41:47.345000-07:00
2025-11-08,PS5 Pro Launch Global,765-432-9002,2154052810,2154.05,3144531,44823,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,3586,10651.29,0.536,2026-05-04 11:41:47.345000-07:00
2025-11-09,PS5 Pro Launch Global,765-432-9002,1995189280,1995.19,3144531,44444,AG_HERO_A_STATIC,buy playstation 5 pro,7.8,3556,10561.23,0.682,2026-05-04 11:41:47.345000-07:00
2025-11-10,PS5 Pro Launch Global,765-432-9002,1489856200,1489.86,2734375,27913,AG_HERO_A_STATIC,buy playstation 5 pro,8.4,2233,6632.97,0.819,2026-05-04 11:41:47.345000-07:00
2025-11-11,PS5 Pro Launch Global,765-432-9002,1629483800,1629.48,2734375,35470,AG_HERO_A_STATIC,buy playstation 5 pro,7.7,2838,8428.74,0.583,2026-05-04 11:41:47.345000-07:00
2025-11-12,PS5 Pro Launch Global,765-432-9002,1576009400,1576.01,2734375,21945,AG_HERO_A_STATIC,buy playstation 5 pro,8.7,1756,5214.79,0.712,2026-05-04 11:41:47.345000-07:00
2025-11-13,PS5 Pro Launch Global,765-432-9002,1081371200,1081.37,2734375,29910,AG_HERO_A_STATIC,buy playstation 5 pro,9.6,2393,7107.51,0.726,2026-05-04 11:41:47.345000-07:00
2025-11-14,PS5 Pro Launch Global,765-432-9002,1130389400,1130.39,2734375,24990,AG_HERO_A_STATIC,buy playstation 5 pro,6.7,1999,5938.37,0.701,2026-05-04 11:41:47.345000-07:00
2025-11-15,PS5 Pro Launch Global,765-432-9002,1551054680,1551.05,3144531,38534,AG_HERO_A_STATIC,buy playstation 5 pro,8.0,3083,9156.84,0.739,2026-05-04 11:41:47.345000-07:00
2025-11-16,PS5 Pro Launch Global,765-432-9002,1393899360,1393.90,3144531,22691,AG_HERO_A_STATIC,buy playstation 5 pro,9.8,1815,5392.06,0.441,2026-05-04 11:41:47.345000-07:00
