REPORT_DATE,CAMPAIGN_NAME,ADVERTISER_ID,SPEND,IMPRESSIONS,CLICKS,PLACEMENT,VIDEO_PLAY_ACTIONS,PROFILE_VISITS,COMPLETE_PAYMENT,LOADED_AT
2025-11-11,PS5 Pro Launch Global,adv_00720002,878.59,3055556,34577,TT_SPARK,1212689,6224,519,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS5 Pro Launch Global,adv_00720002,823.51,3055556,42079,TT_SPARK,1048667,7574,631,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS5 Pro Launch Global,adv_00720002,690.92,3055556,24308,TT_SPARK,1419734,4375,365,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS5 Pro Launch Global,adv_00720002,809.50,3055556,27104,TT_SPARK,1210000,4879,407,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS5 Pro Launch Global,adv_00720002,1355.05,3513889,39940,TT_SPARK,974050,7189,599,2026-05-04 11:41:51.303000-07:00
2025-11-16,PS5 Pro Launch Global,adv_00720002,1065.14,3513889,47620,TT_SPARK,1308010,8572,714,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS5 Pro Launch Global,adv_00720002,1118.55,3055556,29575,TT_SPARK,1320245,5324,444,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS5 Pro Launch Global,adv_00720002,834.71,3055556,33000,TT_SPARK,1210000,5940,495,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS5 Pro Launch Global,adv_00720002,737.61,3055556,25632,TT_SPARK,857755,4614,384,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS5 Pro Launch Global,adv_00720002,659.18,3055556,29773,TT_SPARK,836245,5359,447,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS5 Pro Launch Global,adv_00720002,842.88,3513889,36837,TT_SPARK,1097739,6631,553,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS5 Pro Launch Global,adv_00720002,838.58,3513889,35614,TT_SPARK,1159583,6411,534,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS5 Pro Launch Global,adv_00720002,879.53,3055556,28673,TT_SPARK,782467,5161,430,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS5 Pro Launch Global,adv_00720002,1202.58,3055556,20245,TT_SPARK,1435867,3644,304,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS5 Pro Launch Global,adv_00720002,851.52,3055556,19800,TT_SPARK,1029845,3564,297,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS5 Pro Launch Global,adv_00720002,779.62,3055556,28798,TT_SPARK,970689,5184,432,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS5 Pro Launch Global,adv_00720002,1621.52,6416667,54834,TT_SPARK,2891094,9870,823,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS5 Pro Launch Global,adv_00720002,1986.51,7379167,53254,TT_SPARK,3233846,9586,799,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS5 Pro Launch Global,adv_00720002,1977.49,7379167,85575,TT_SPARK,1824720,15404,1284,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS5 Pro Launch Global,adv_00720002,2333.27,6416667,62909,TT_SPARK,1569773,11324,944,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS5 Pro Launch Global,adv_00720002,2333.27,6416667,42945,TT_SPARK,2591820,7730,644,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS5 Pro Launch Global,adv_00720002,1766.62,6416667,51082,TT_SPARK,1660120,9195,766,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS5 Pro Launch Global,adv_00720002,2172.49,6416667,45338,TT_SPARK,1818227,8161,680,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS5 Pro Launch Global,adv_00720002,1572.50,6416667,59793,TT_SPARK,2394187,10763,897,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS5 Pro Launch Global,adv_00720002,2259.35,7379167,72257,TT_SPARK,2733834,13006,1084,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS5 Pro Launch Global,adv_00720002,2714.82,7379167,52540,TT_SPARK,2519543,9457,788,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS5 Pro Launch Global,adv_00720002,2339.15,6416667,54660,TT_SPARK,3004027,9839,820,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS5 Pro Launch Global,adv_00720002,2403.85,6416667,38408,TT_SPARK,2687813,6913,576,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS5 Pro Launch Global,adv_00720002,1841.12,6416667,57160,TT_SPARK,1660120,10289,857,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS5 Pro Launch Global,adv_00720002,2507.77,6416667,57350,TT_SPARK,1586713,10323,860,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS5 Pro Launch Global,adv_00720002,2033.86,7379167,43608,TT_SPARK,2883188,7849,654,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS5 Pro Launch Global,adv_00720002,1774.56,7379167,45019,TT_SPARK,3168909,8103,675,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS5 Pro Launch Global,adv_00720002,1519.56,6416667,66112,TT_SPARK,1456840,11900,992,2026-05-04 11:41:51.303000-07:00
2025-11-01,PS5 Pro Launch Global,adv_00720002,1083.40,3513889,43572,TT_SPARK,865822,7843,654,2026-05-04 11:41:51.303000-07:00
2025-11-02,PS5 Pro Launch Global,adv_00720002,1198.28,3513889,55772,TT_SPARK,800885,10039,837,2026-05-04 11:41:51.303000-07:00
2025-11-03,PS5 Pro Launch Global,adv_00720002,776.82,3055556,24655,TT_SPARK,688355,4438,370,2026-05-04 11:41:51.303000-07:00
2025-11-04,PS5 Pro Launch Global,adv_00720002,707.73,3055556,32506,TT_SPARK,1064800,5851,488,2026-05-04 11:41:51.303000-07:00
2025-11-05,PS5 Pro Launch Global,adv_00720002,911.27,3055556,26620,TT_SPARK,1336378,4792,399,2026-05-04 11:41:51.303000-07:00
2025-11-06,PS5 Pro Launch Global,adv_00720002,1173.64,3055556,24347,TT_SPARK,1306800,4382,365,2026-05-04 11:41:51.303000-07:00
2025-11-07,PS5 Pro Launch Global,adv_00720002,2644.18,9777778,78191,TT_SPARK,2383432,14074,1173,2026-05-04 11:41:51.303000-07:00
2025-11-08,PS5 Pro Launch Global,adv_00720002,1002.87,3513889,28859,TT_SPARK,1357485,5195,433,2026-05-04 11:41:51.303000-07:00
2025-11-09,PS5 Pro Launch Global,adv_00720002,823.55,3513889,32890,TT_SPARK,1669800,5920,493,2026-05-04 11:41:51.303000-07:00
2025-11-10,PS5 Pro Launch Global,adv_00720002,1027.05,3055556,39981,TT_SPARK,1185800,7197,600,2026-05-04 11:41:51.303000-07:00
2025-11-11,PS5 Pro Launch Global,adv_00720002,1084.00,3055556,37950,TT_SPARK,1107822,6831,569,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS5 Pro Launch Global,adv_00720002,764.68,3055556,22851,TT_SPARK,903467,4113,343,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS5 Pro Launch Global,adv_00720002,663.85,3055556,35909,TT_SPARK,1357889,6464,539,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS5 Pro Launch Global,adv_00720002,1120.42,3055556,34496,TT_SPARK,1121267,6209,517,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS5 Pro Launch Global,adv_00720002,824.63,3513889,28083,TT_SPARK,1382223,5055,421,2026-05-04 11:41:51.303000-07:00
2025-11-16,PS5 Pro Launch Global,adv_00720002,1066.22,3513889,45146,TT_SPARK,912205,8126,677,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS5 Pro Launch Global,adv_00720002,893.53,3055556,42631,TT_SPARK,1097067,7674,639,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS5 Pro Launch Global,adv_00720002,830.98,3055556,24288,TT_SPARK,1236889,4372,364,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS5 Pro Launch Global,adv_00720002,831.91,3055556,23802,TT_SPARK,763645,4284,357,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS5 Pro Launch Global,adv_00720002,1171.77,3055556,39527,TT_SPARK,1328312,7115,593,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS5 Pro Launch Global,adv_00720002,842.88,3513889,24558,TT_SPARK,1137938,4420,368,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS5 Pro Launch Global,adv_00720002,1210.10,3513889,42273,TT_SPARK,779240,7609,634,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS5 Pro Launch Global,adv_00720002,736.67,3055556,21443,TT_SPARK,1417045,3860,322,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS5 Pro Launch Global,adv_00720002,832.84,3055556,20739,TT_SPARK,1011022,3733,311,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS5 Pro Launch Global,adv_00720002,814.17,3055556,24200,TT_SPARK,1043289,4356,363,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS5 Pro Launch Global,adv_00720002,885.13,3055556,19360,TT_SPARK,973378,3485,290,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS5 Pro Launch Global,adv_00720002,1701.91,6416667,50810,TT_SPARK,2439360,9146,762,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS5 Pro Launch Global,adv_00720002,2791.49,7379167,68715,TT_SPARK,2116935,12369,1031,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS5 Pro Launch Global,adv_00720002,2387.87,7379167,61772,TT_SPARK,3571517,11119,927,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS5 Pro Launch Global,adv_00720002,1778.38,6416667,48767,TT_SPARK,1535893,8778,732,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS5 Pro Launch Global,adv_00720002,1945.04,6416667,53079,TT_SPARK,1682707,9554,796,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS5 Pro Launch Global,adv_00720002,1799.95,6416667,54424,TT_SPARK,2004567,9796,816,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS5 Pro Launch Global,adv_00720002,1498.00,6416667,55255,TT_SPARK,1829520,9946,829,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS5 Pro Launch Global,adv_00720002,2221.50,6416667,39706,TT_SPARK,1485073,7147,596,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS5 Pro Launch Global,adv_00720002,1943.67,7379167,69600,TT_SPARK,3402682,12528,1044,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS5 Pro Launch Global,adv_00720002,2065.43,7379167,47811,TT_SPARK,1993556,8606,717,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS5 Pro Launch Global,adv_00720002,2229.35,6416667,66405,TT_SPARK,2800747,11953,996,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS5 Pro Launch Global,adv_00720002,1786.22,6416667,44147,TT_SPARK,1428607,7946,662,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS5 Pro Launch Global,adv_00720002,2299.93,6416667,62396,TT_SPARK,2354660,11231,936,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS5 Pro Launch Global,adv_00720002,1803.87,6416667,66405,TT_SPARK,2456300,11953,996,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS5 Pro Launch Global,adv_00720002,1995.53,7379167,44098,TT_SPARK,3467618,7938,661,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS5 Pro Launch Global,adv_00720002,1729.46,7379167,53732,TT_SPARK,3285796,9672,806,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS5 Pro Launch Global,adv_00720002,1768.58,6416667,57380,TT_SPARK,2874154,10328,861,2026-05-04 11:41:51.303000-07:00
2025-11-01,PS5 Pro Launch Global,adv_00720002,1259.49,3513889,53411,TT_SPARK,1038987,9614,801,2026-05-04 11:41:51.303000-07:00
2025-11-02,PS5 Pro Launch Global,adv_00720002,893.35,3513889,52635,TT_SPARK,1499728,9474,790,2026-05-04 11:41:51.303000-07:00
2025-11-03,PS5 Pro Launch Global,adv_00720002,1067.20,3055556,30668,TT_SPARK,1277222,5520,460,2026-05-04 11:41:51.303000-07:00
2025-11-04,PS5 Pro Launch Global,adv_00720002,672.25,3055556,28928,TT_SPARK,1169667,5207,434,2026-05-04 11:41:51.303000-07:00
2025-11-05,PS5 Pro Launch Global,adv_00720002,1134.42,3055556,24254,TT_SPARK,994889,4366,364,2026-05-04 11:41:51.303000-07:00
2025-11-06,PS5 Pro Launch Global,adv_00720002,908.47,3055556,23760,TT_SPARK,981445,4277,356,2026-05-04 11:41:51.303000-07:00
2025-11-07,PS5 Pro Launch Global,adv_00720002,2333.45,9777778,99600,TT_SPARK,4353849,17928,1494,2026-05-04 11:41:51.303000-07:00
2025-11-08,PS5 Pro Launch Global,adv_00720002,1193.99,3513889,45113,TT_SPARK,1437883,8120,677,2026-05-04 11:41:51.303000-07:00
2025-11-09,PS5 Pro Launch Global,adv_00720002,1196.14,3513889,38152,TT_SPARK,1255442,6867,572,2026-05-04 11:41:51.303000-07:00
2025-11-10,PS5 Pro Launch Global,adv_00720002,751.61,3055556,41683,TT_SPARK,938422,7503,625,2026-05-04 11:41:51.303000-07:00
2025-11-11,PS5 Pro Launch Global,adv_00720002,1196.98,3055556,30079,TT_SPARK,1056734,5414,451,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS5 Pro Launch Global,adv_00720002,675.98,3055556,31489,TT_SPARK,1067489,5668,472,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS5 Pro Launch Global,adv_00720002,836.58,3055556,40328,TT_SPARK,1279912,7259,605,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS5 Pro Launch Global,adv_00720002,724.54,3055556,30937,TT_SPARK,736755,5569,464,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS5 Pro Launch Global,adv_00720002,1094.13,3513889,40252,TT_SPARK,1474990,7245,604,2026-05-04 11:41:51.303000-07:00
2025-11-16,PS5 Pro Launch Global,adv_00720002,1373.30,3513889,40508,TT_SPARK,974050,7291,608,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS5 Pro Launch Global,adv_00720002,676.92,3055556,36236,TT_SPARK,1172355,6522,544,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS5 Pro Launch Global,adv_00720002,1061.59,3055556,37488,TT_SPARK,900778,6748,562,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS5 Pro Launch Global,adv_00720002,918.74,3055556,26940,TT_SPARK,1395534,4849,404,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS5 Pro Launch Global,adv_00720002,692.79,3055556,20790,TT_SPARK,828178,3742,312,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS5 Pro Launch Global,adv_00720002,1332.50,3513889,33036,TT_SPARK,1481175,5946,496,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS5 Pro Launch Global,adv_00720002,759.13,3513889,43432,TT_SPARK,1286365,7818,651,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS5 Pro Launch Global,adv_00720002,1109.21,3055556,23188,TT_SPARK,914222,4174,348,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS5 Pro Launch Global,adv_00720002,931.81,3055556,32342,TT_SPARK,1231512,5822,485,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS5 Pro Launch Global,adv_00720002,690.92,3055556,38133,TT_SPARK,1360578,6864,572,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS5 Pro Launch Global,adv_00720002,833.78,3055556,38720,TT_SPARK,1107822,6970,581,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS5 Pro Launch Global,adv_00720002,1656.82,6416667,78981,TT_SPARK,2224787,14217,1185,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS5 Pro Launch Global,adv_00720002,2085.72,7379167,50391,TT_SPARK,2480581,9070,756,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS5 Pro Launch Global,adv_00720002,2306.70,7379167,66306,TT_SPARK,3506580,11935,995,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS5 Pro Launch Global,adv_00720002,2415.62,6416667,70712,TT_SPARK,2529707,12728,1061,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS5 Pro Launch Global,adv_00720002,2047.00,6416667,54044,TT_SPARK,1541540,9728,811,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS5 Pro Launch Global,adv_00720002,2311.70,6416667,70178,TT_SPARK,1846460,12632,1053,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS5 Pro Launch Global,adv_00720002,1380.35,6416667,56672,TT_SPARK,3071787,10201,850,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS5 Pro Launch Global,adv_00720002,2090.14,6416667,45779,TT_SPARK,2100560,8240,687,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS5 Pro Launch Global,adv_00720002,2471.30,7379167,44098,TT_SPARK,2194859,7938,661,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS5 Pro Launch Global,adv_00720002,1715.93,7379167,60946,TT_SPARK,1707834,10970,914,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS5 Pro Launch Global,adv_00720002,2364.64,6416667,53305,TT_SPARK,2924974,9595,800,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS5 Pro Launch Global,adv_00720002,1550.94,6416667,62247,TT_SPARK,2783807,11204,934,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS5 Pro Launch Global,adv_00720002,1737.21,6416667,40143,TT_SPARK,2614407,7226,602,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS5 Pro Launch Global,adv_00720002,1837.20,6416667,47001,TT_SPARK,1603653,8460,705,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS5 Pro Launch Global,adv_00720002,2841.09,7379167,77906,TT_SPARK,2987087,14023,1169,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS5 Pro Launch Global,adv_00720002,1948.18,7379167,59541,TT_SPARK,2233821,10717,893,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS5 Pro Launch Global,adv_00720002,1713.68,6416667,46154,TT_SPARK,2676520,8308,692,2026-05-04 11:41:51.303000-07:00
2025-11-01,PS5 Pro Launch Global,adv_00720002,890.12,3513889,31625,TT_SPARK,958589,5693,474,2026-05-04 11:41:51.303000-07:00
2025-11-02,PS5 Pro Launch Global,adv_00720002,989.98,3513889,35206,TT_SPARK,1230705,6337,528,2026-05-04 11:41:51.303000-07:00
2025-11-03,PS5 Pro Launch Global,adv_00720002,773.09,3055556,37283,TT_SPARK,798600,6711,559,2026-05-04 11:41:51.303000-07:00
2025-11-04,PS5 Pro Launch Global,adv_00720002,1176.44,3055556,28033,TT_SPARK,957245,5046,420,2026-05-04 11:41:51.303000-07:00
2025-11-05,PS5 Pro Launch Global,adv_00720002,1013.04,3055556,31648,TT_SPARK,970689,5697,475,2026-05-04 11:41:51.303000-07:00
2025-11-06,PS5 Pro Launch Global,adv_00720002,908.47,3055556,31680,TT_SPARK,1400912,5702,475,2026-05-04 11:41:51.303000-07:00
2025-11-07,PS5 Pro Launch Global,adv_00720002,2333.45,9777778,125664,TT_SPARK,4302222,22620,1885,2026-05-04 11:41:51.303000-07:00
2025-11-08,PS5 Pro Launch Global,adv_00720002,1242.31,3513889,29522,TT_SPARK,1663615,5314,443,2026-05-04 11:41:51.303000-07:00
2025-11-09,PS5 Pro Launch Global,adv_00720002,952.40,3513889,40455,TT_SPARK,1388408,7282,607,2026-05-04 11:41:51.303000-07:00
2025-11-10,PS5 Pro Launch Global,adv_00720002,901.93,3055556,36862,TT_SPARK,1317555,6635,553,2026-05-04 11:41:51.303000-07:00
2025-11-11,PS5 Pro Launch Global,adv_00720002,1176.44,3055556,32609,TT_SPARK,938422,5870,489,2026-05-04 11:41:51.303000-07:00
2025-11-12,PS5 Pro Launch Global,adv_00720002,965.43,3055556,44029,TT_SPARK,916912,7925,660,2026-05-04 11:41:51.303000-07:00
2025-11-13,PS5 Pro Launch Global,adv_00720002,960.76,3055556,37842,TT_SPARK,1457378,6812,568,2026-05-04 11:41:51.303000-07:00
2025-11-14,PS5 Pro Launch Global,adv_00720002,903.80,3055556,25461,TT_SPARK,949178,4583,382,2026-05-04 11:41:51.303000-07:00
2025-11-15,PS5 Pro Launch Global,adv_00720002,870.80,3513889,40252,TT_SPARK,831808,7245,604,2026-05-04 11:41:51.303000-07:00
2025-11-16,PS5 Pro Launch Global,adv_00720002,778.46,3513889,47311,TT_SPARK,887468,8516,710,2026-05-04 11:41:51.303000-07:00
2025-11-17,PS5 Pro Launch Global,adv_00720002,695.59,3055556,23714,TT_SPARK,731378,4269,356,2026-05-04 11:41:51.303000-07:00
2025-11-18,PS5 Pro Launch Global,adv_00720002,851.52,3055556,30624,TT_SPARK,847000,5512,459,2026-05-04 11:41:51.303000-07:00
2025-11-19,PS5 Pro Launch Global,adv_00720002,750.68,3055556,32956,TT_SPARK,1011022,5932,494,2026-05-04 11:41:51.303000-07:00
2025-11-21,PS5 Pro Launch Global,adv_00720002,1073.73,3055556,36703,TT_SPARK,763645,6607,551,2026-05-04 11:41:51.303000-07:00
2025-11-22,PS5 Pro Launch Global,adv_00720002,1361.49,3513889,29236,TT_SPARK,1304918,5262,439,2026-05-04 11:41:51.303000-07:00
2025-11-23,PS5 Pro Launch Global,adv_00720002,758.05,3513889,45458,TT_SPARK,1552295,8182,682,2026-05-04 11:41:51.303000-07:00
2025-11-24,PS5 Pro Launch Global,adv_00720002,1160.56,3055556,37400,TT_SPARK,1398222,6732,561,2026-05-04 11:41:51.303000-07:00
2025-11-25,PS5 Pro Launch Global,adv_00720002,1082.14,3055556,25183,TT_SPARK,1062112,4533,378,2026-05-04 11:41:51.303000-07:00
2025-11-26,PS5 Pro Launch Global,adv_00720002,1103.61,3055556,21267,TT_SPARK,1008334,3828,319,2026-05-04 11:41:51.303000-07:00
2025-11-27,PS5 Pro Launch Global,adv_00720002,1112.01,3055556,23716,TT_SPARK,836245,4269,356,2026-05-04 11:41:51.303000-07:00
2025-11-28,PS5 Pro Launch Global,adv_00720002,1880.34,6416667,46785,TT_SPARK,2721693,8421,702,2026-05-04 11:41:51.303000-07:00
2025-11-29,PS5 Pro Launch Global,adv_00720002,2060.92,7379167,72151,TT_SPARK,3006568,12987,1082,2026-05-04 11:41:51.303000-07:00
2025-11-30,PS5 Pro Launch Global,adv_00720002,2387.87,7379167,46471,TT_SPARK,3448137,8365,697,2026-05-04 11:41:51.303000-07:00
2025-12-01,PS5 Pro Launch Global,adv_00720002,1535.25,6416667,51693,TT_SPARK,2123147,9305,775,2026-05-04 11:41:51.303000-07:00
2025-12-02,PS5 Pro Launch Global,adv_00720002,1543.09,6416667,47288,TT_SPARK,1502013,8512,709,2026-05-04 11:41:51.303000-07:00
2025-12-03,PS5 Pro Launch Global,adv_00720002,1847.01,6416667,39624,TT_SPARK,2958854,7132,594,2026-05-04 11:41:51.303000-07:00
2025-12-04,PS5 Pro Launch Global,adv_00720002,1925.43,6416667,59978,TT_SPARK,2445007,10796,900,2026-05-04 11:41:51.303000-07:00
2025-12-05,PS5 Pro Launch Global,adv_00720002,1805.83,6416667,66800,TT_SPARK,2450653,12024,1002,2026-05-04 11:41:51.303000-07:00
2025-12-06,PS5 Pro Launch Global,adv_00720002,1693.38,7379167,82883,TT_SPARK,2376682,14919,1243,2026-05-04 11:41:51.303000-07:00
2025-12-07,PS5 Pro Launch Global,adv_00720002,2710.31,7379167,46760,TT_SPARK,3480606,8417,701,2026-05-04 11:41:51.303000-07:00
2025-12-08,PS5 Pro Launch Global,adv_00720002,1856.81,6416667,51046,TT_SPARK,1428607,9188,766,2026-05-04 11:41:51.303000-07:00
2025-12-10,PS5 Pro Launch Global,adv_00720002,1478.39,6416667,37083,TT_SPARK,3066140,6675,556,2026-05-04 11:41:51.303000-07:00
2025-12-11,PS5 Pro Launch Global,adv_00720002,2207.78,6416667,56723,TT_SPARK,3054847,10210,851,2026-05-04 11:41:51.303000-07:00
2025-12-12,PS5 Pro Launch Global,adv_00720002,2227.39,6416667,46570,TT_SPARK,1756113,8383,699,2026-05-04 11:41:51.303000-07:00
2025-12-13,PS5 Pro Launch Global,adv_00720002,1700.15,7379167,55367,TT_SPARK,2253302,9966,831,2026-05-04 11:41:51.303000-07:00
2025-12-14,PS5 Pro Launch Global,adv_00720002,1982.00,7379167,63898,TT_SPARK,3227352,11502,958,2026-05-04 11:41:51.303000-07:00
2025-12-15,PS5 Pro Launch Global,adv_00720002,2119.55,6416667,54054,TT_SPARK,1609300,9730,811,2026-05-04 11:41:51.303000-07:00
2025-11-01,PS5 Pro Launch Global,adv_00720002,1012.53,3513889,37950,TT_SPARK,1372947,6831,569,2026-05-04 11:41:51.303000-07:00
2025-11-02,PS5 Pro Launch Global,adv_00720002,1291.70,3513889,53681,TT_SPARK,1555388,9663,805,2026-05-04 11:41:51.303000-07:00
2025-11-03,PS5 Pro Launch Global,adv_00720002,734.81,3055556,43897,TT_SPARK,785155,7901,658,2026-05-04 11:41:51.303000-07:00
2025-11-04,PS5 Pro Launch Global,adv_00720002,806.70,3055556,42348,TT_SPARK,1035222,7623,635,2026-05-04 11:41:51.303000-07:00
2025-11-05,PS5 Pro Launch Global,adv_00720002,1042.92,3055556,41705,TT_SPARK,1051355,7507,626,2026-05-04 11:41:51.303000-07:00
2025-11-06,PS5 Pro Launch Global,adv_00720002,663.85,3055556,38133,TT_SPARK,1247645,6864,572,2026-05-04 11:41:51.303000-07:00
2025-11-07,PS5 Pro Launch Global,adv_00720002,3788.50,9777778,129387,TT_SPARK,3519218,23290,1941,2026-05-04 11:41:51.303000-07:00
