REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,LINE_ITEM,INSERTION_ORDER,REVENUE_ADV_CURRENCY,ACTIVE_VIEW_PCT,VIEWABLE_IMPRESSIONS,LOADED_AT
2025-12-04,PS5 Pro Launch Global,partner_0451,1310.12,6631579,64915,LI_101_CAROUSEL,IO_101,1336.3300,0.694,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-05,PS5 Pro Launch Global,partner_0451,1375.36,6631579,68555,LI_101_CAROUSEL,IO_101,1402.8700,0.649,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-06,PS5 Pro Launch Global,partner_0451,1498.03,7626316,45026,LI_101_CAROUSEL,IO_101,1527.9900,0.769,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-08,PS5 Pro Launch Global,partner_0451,1074.84,6631579,42485,LI_101_CAROUSEL,IO_101,1096.3300,0.783,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-09,PS5 Pro Launch Global,partner_0451,1293.01,6631579,50771,LI_101_CAROUSEL,IO_101,1318.8700,0.734,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-10,PS5 Pro Launch Global,partner_0451,1178.58,6631579,56575,LI_101_CAROUSEL,IO_101,1202.1500,0.724,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-12,PS5 Pro Launch Global,partner_0451,1117.61,6631579,55705,LI_101_CAROUSEL,IO_101,1139.9700,0.741,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-13,PS5 Pro Launch Global,partner_0451,1063.87,7626316,41524,LI_101_CAROUSEL,IO_101,1085.1500,0.636,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-14,PS5 Pro Launch Global,partner_0451,1586.59,7626316,64037,LI_101_CAROUSEL,IO_101,1618.3200,0.917,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-01,PS5 Pro Launch Global,partner_0451,503.68,3631579,38858,LI_101_STATIC,IO_101,513.7500,0.656,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,PS5 Pro Launch Global,partner_0451,446.87,3631579,37466,LI_101_STATIC,IO_101,455.8100,0.734,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-03,PS5 Pro Launch Global,partner_0451,380.94,3157895,49096,LI_101_STATIC,IO_101,388.5600,0.626,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-04,PS5 Pro Launch Global,partner_0451,633.04,3157895,44691,LI_101_STATIC,IO_101,645.7000,0.804,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,PS5 Pro Launch Global,partner_0451,411.50,3157895,39128,LI_101_STATIC,IO_101,419.7300,0.867,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,PS5 Pro Launch Global,partner_0451,594.33,3157895,47293,LI_101_STATIC,IO_101,606.2200,0.708,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,PS5 Pro Launch Global,partner_0451,1377.09,10105263,149113,LI_101_STATIC,IO_101,1404.6300,0.748,6871579,2026-05-04 11:41:52.776000-07:00
2025-11-08,PS5 Pro Launch Global,partner_0451,477.32,3631579,34625,LI_101_STATIC,IO_101,486.8700,0.774,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-09,PS5 Pro Launch Global,partner_0451,633.70,3631579,34671,LI_101_STATIC,IO_101,646.3700,0.815,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,PS5 Pro Launch Global,partner_0451,432.38,3157895,29012,LI_101_STATIC,IO_101,441.0300,0.644,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-11,PS5 Pro Launch Global,partner_0451,485.85,3157895,44451,LI_101_STATIC,IO_101,495.5700,0.862,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,PS5 Pro Launch Global,partner_0451,636.60,3157895,36576,LI_101_STATIC,IO_101,649.3300,0.816,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,PS5 Pro Launch Global,partner_0451,371.27,3157895,32829,LI_101_STATIC,IO_101,378.6900,0.911,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-14,PS5 Pro Launch Global,partner_0451,510.81,3157895,39613,LI_101_STATIC,IO_101,521.0200,0.899,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-16,PS5 Pro Launch Global,partner_0451,442.18,3631579,40267,LI_101_STATIC,IO_101,451.0300,0.660,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,PS5 Pro Launch Global,partner_0451,507.24,3157895,33320,LI_101_STATIC,IO_101,517.3900,0.813,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,PS5 Pro Launch Global,partner_0451,661.55,3157895,24283,LI_101_STATIC,IO_101,674.7900,0.911,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,PS5 Pro Launch Global,partner_0451,435.43,3157895,29194,LI_101_STATIC,IO_101,444.1400,0.763,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,PS5 Pro Launch Global,partner_0451,519.47,3157895,42846,LI_101_STATIC,IO_101,529.8500,0.851,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-21,PS5 Pro Launch Global,partner_0451,393.67,3157895,40320,LI_101_STATIC,IO_101,401.5500,0.837,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-22,PS5 Pro Launch Global,partner_0451,682.31,3631579,24474,LI_101_STATIC,IO_101,695.9500,0.751,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-23,PS5 Pro Launch Global,partner_0451,612.03,3631579,41894,LI_101_STATIC,IO_101,624.2700,0.630,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-24,PS5 Pro Launch Global,partner_0451,635.07,3157895,35818,LI_101_STATIC,IO_101,647.7700,0.674,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-25,PS5 Pro Launch Global,partner_0451,386.03,3157895,28578,LI_101_STATIC,IO_101,393.7500,0.717,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-26,PS5 Pro Launch Global,partner_0451,603.50,3157895,31579,LI_101_STATIC,IO_101,615.5700,0.646,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-27,PS5 Pro Launch Global,partner_0451,358.02,3157895,22009,LI_101_STATIC,IO_101,365.1800,0.874,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-28,PS5 Pro Launch Global,partner_0451,823.51,6631579,75388,LI_101_STATIC,IO_101,839.9800,0.804,4509474,2026-05-04 11:41:52.776000-07:00
2025-11-29,PS5 Pro Launch Global,partner_0451,921.20,7626316,82260,LI_101_STATIC,IO_101,939.6300,0.828,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-30,PS5 Pro Launch Global,partner_0451,1004.84,7626316,75555,LI_101_STATIC,IO_101,1024.9300,0.896,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-01,PS5 Pro Launch Global,partner_0451,822.44,6631579,57456,LI_101_STATIC,IO_101,838.8800,0.772,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-02,PS5 Pro Launch Global,partner_0451,1013.87,6631579,72809,LI_101_STATIC,IO_101,1034.1500,0.887,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-03,PS5 Pro Launch Global,partner_0451,1212.80,6631579,72528,LI_101_STATIC,IO_101,1237.0600,0.697,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-04,PS5 Pro Launch Global,partner_0451,826.71,6631579,63939,LI_101_STATIC,IO_101,843.2500,0.708,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-05,PS5 Pro Launch Global,partner_0451,1201.04,6631579,75314,LI_101_STATIC,IO_101,1225.0600,0.891,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-06,PS5 Pro Launch Global,partner_0451,1493.11,7626316,54909,LI_101_STATIC,IO_101,1522.9700,0.816,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-08,PS5 Pro Launch Global,partner_0451,955.05,6631579,68162,LI_101_STATIC,IO_101,974.1500,0.678,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-09,PS5 Pro Launch Global,partner_0451,913.34,6631579,42925,LI_101_STATIC,IO_101,931.6100,0.806,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-10,PS5 Pro Launch Global,partner_0451,789.28,6631579,46538,LI_101_STATIC,IO_101,805.0700,0.623,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-12,PS5 Pro Launch Global,partner_0451,1371.08,6631579,53031,LI_101_STATIC,IO_101,1398.5100,0.854,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-13,PS5 Pro Launch Global,partner_0451,955.64,7626316,47600,LI_101_STATIC,IO_101,974.7500,0.632,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-14,PS5 Pro Launch Global,partner_0451,1290.18,7626316,63036,LI_101_STATIC,IO_101,1315.9800,0.681,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-01,PS5 Pro Launch Global,partner_0451,592.11,3631579,44305,LI_101_STATIC,IO_101,603.9600,0.827,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,PS5 Pro Launch Global,partner_0451,646.00,3631579,44311,LI_101_STATIC,IO_101,658.9200,0.842,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-03,PS5 Pro Launch Global,partner_0451,583.13,3157895,41328,LI_101_STATIC,IO_101,594.7900,0.769,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-04,PS5 Pro Launch Global,partner_0451,398.77,3157895,38218,LI_101_STATIC,IO_101,406.7400,0.853,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,PS5 Pro Launch Global,partner_0451,611.65,3157895,27817,LI_101_STATIC,IO_101,623.8800,0.757,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,PS5 Pro Launch Global,partner_0451,599.42,3157895,38198,LI_101_STATIC,IO_101,611.4100,0.836,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,PS5 Pro Launch Global,partner_0451,1357.54,10105263,120253,LI_101_STATIC,IO_101,1384.6900,0.678,6871579,2026-05-04 11:41:52.776000-07:00
2025-11-08,PS5 Pro Launch Global,partner_0451,694.02,3631579,41139,LI_101_STATIC,IO_101,707.9000,0.838,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-09,PS5 Pro Launch Global,partner_0451,621.40,3631579,37051,LI_101_STATIC,IO_101,633.8300,0.903,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,PS5 Pro Launch Global,partner_0451,405.39,3157895,30477,LI_101_STATIC,IO_101,413.4900,0.920,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-11,PS5 Pro Launch Global,partner_0451,356.50,3157895,42126,LI_101_STATIC,IO_101,363.6300,0.672,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,PS5 Pro Launch Global,partner_0451,528.63,3157895,33408,LI_101_STATIC,IO_101,539.2100,0.691,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,PS5 Pro Launch Global,partner_0451,550.02,3157895,26264,LI_101_STATIC,IO_101,561.0200,0.671,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-14,PS5 Pro Launch Global,partner_0451,436.96,3157895,25182,LI_101_STATIC,IO_101,445.7000,0.661,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-16,PS5 Pro Launch Global,partner_0451,509.53,3631579,31638,LI_101_STATIC,IO_101,519.7300,0.695,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,PS5 Pro Launch Global,partner_0451,416.08,3157895,23131,LI_101_STATIC,IO_101,424.4000,0.767,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,PS5 Pro Launch Global,partner_0451,460.90,3157895,31650,LI_101_STATIC,IO_101,470.1200,0.673,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,PS5 Pro Launch Global,partner_0451,604.01,3157895,42169,LI_101_STATIC,IO_101,616.0900,0.797,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,PS5 Pro Launch Global,partner_0451,632.53,3157895,38829,LI_101_STATIC,IO_101,645.1800,0.846,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-21,PS5 Pro Launch Global,partner_0451,638.64,3157895,30771,LI_101_STATIC,IO_101,651.4100,0.801,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-22,PS5 Pro Launch Global,partner_0451,580.99,3631579,44416,LI_101_STATIC,IO_101,592.6100,0.720,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-23,PS5 Pro Launch Global,partner_0451,642.48,3631579,32019,LI_101_STATIC,IO_101,655.3300,0.746,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-24,PS5 Pro Launch Global,partner_0451,572.94,3157895,23192,LI_101_STATIC,IO_101,584.4000,0.917,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-25,PS5 Pro Launch Global,partner_0451,638.64,3157895,38274,LI_101_STATIC,IO_101,651.4100,0.840,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-26,PS5 Pro Launch Global,partner_0451,556.13,3157895,39916,LI_101_STATIC,IO_101,567.2600,0.649,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-27,PS5 Pro Launch Global,partner_0451,630.49,3157895,28262,LI_101_STATIC,IO_101,643.1000,0.919,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-28,PS5 Pro Launch Global,partner_0451,774.31,6631579,75388,LI_101_STATIC,IO_101,789.8000,0.774,4509474,2026-05-04 11:41:52.776000-07:00
2025-11-29,PS5 Pro Launch Global,partner_0451,1061.41,7626316,66874,LI_101_STATIC,IO_101,1082.6400,0.920,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-30,PS5 Pro Launch Global,partner_0451,982.70,7626316,52127,LI_101_STATIC,IO_101,1002.3500,0.708,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-01,PS5 Pro Launch Global,partner_0451,1044.89,6631579,45360,LI_101_STATIC,IO_101,1065.7900,0.665,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-02,PS5 Pro Launch Global,partner_0451,1360.39,6631579,67822,LI_101_STATIC,IO_101,1387.6000,0.748,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-03,PS5 Pro Launch Global,partner_0451,1084.46,6631579,58713,LI_101_STATIC,IO_101,1106.1500,0.868,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-04,PS5 Pro Launch Global,partner_0451,780.73,6631579,54177,LI_101_STATIC,IO_101,796.3400,0.654,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-05,PS5 Pro Launch Global,partner_0451,1025.64,6631579,46830,LI_101_STATIC,IO_101,1046.1500,0.908,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-06,PS5 Pro Launch Global,partner_0451,1317.23,7626316,81266,LI_101_STATIC,IO_101,1343.5800,0.769,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-08,PS5 Pro Launch Global,partner_0451,1008.53,6631579,64427,LI_101_STATIC,IO_101,1028.7000,0.654,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-09,PS5 Pro Launch Global,partner_0451,1137.94,6631579,51694,LI_101_STATIC,IO_101,1160.6900,0.862,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-10,PS5 Pro Launch Global,partner_0451,872.70,6631579,45625,LI_101_STATIC,IO_101,890.1600,0.739,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-12,PS5 Pro Launch Global,partner_0451,1014.94,6631579,41445,LI_101_STATIC,IO_101,1035.2400,0.691,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-13,PS5 Pro Launch Global,partner_0451,1309.86,7626316,79503,LI_101_STATIC,IO_101,1336.0500,0.656,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-14,PS5 Pro Launch Global,partner_0451,1392.26,7626316,58033,LI_101_STATIC,IO_101,1420.1000,0.635,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-01,PS5 Pro Launch Global,partner_0451,739.12,3631579,46121,LI_101_STATIC,IO_101,753.9000,0.856,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,PS5 Pro Launch Global,partner_0451,720.96,3631579,55839,LI_101_STATIC,IO_101,735.3800,0.883,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-03,PS5 Pro Launch Global,partner_0451,388.07,3157895,45368,LI_101_STATIC,IO_101,395.8300,0.840,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-04,PS5 Pro Launch Global,partner_0451,420.16,3157895,39143,LI_101_STATIC,IO_101,428.5600,0.737,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,PS5 Pro Launch Global,partner_0451,640.16,3157895,45547,LI_101_STATIC,IO_101,652.9700,0.795,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,PS5 Pro Launch Global,partner_0451,389.60,3157895,33347,LI_101_STATIC,IO_101,397.3900,0.679,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,PS5 Pro Launch Global,partner_0451,1381.98,10105263,84658,LI_101_STATIC,IO_101,1409.6200,0.883,6871579,2026-05-04 11:41:52.776000-07:00
2025-11-08,PS5 Pro Launch Global,partner_0451,703.98,3631579,29483,LI_101_STATIC,IO_101,718.0600,0.715,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-09,PS5 Pro Launch Global,partner_0451,662.40,3631579,35011,LI_101_STATIC,IO_101,675.6400,0.870,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,PS5 Pro Launch Global,partner_0451,605.02,3157895,37511,LI_101_STATIC,IO_101,617.1300,0.817,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-11,PS5 Pro Launch Global,partner_0451,457.84,3157895,23823,LI_101_STATIC,IO_101,467.0000,0.853,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,PS5 Pro Launch Global,partner_0451,391.13,3157895,43488,LI_101_STATIC,IO_101,398.9500,0.635,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,PS5 Pro Launch Global,partner_0451,592.29,3157895,40252,LI_101_STATIC,IO_101,604.1400,0.866,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-14,PS5 Pro Launch Global,partner_0451,567.85,3157895,41593,LI_101_STATIC,IO_101,579.2000,0.673,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-16,PS5 Pro Launch Global,partner_0451,755.52,3631579,38349,LI_101_STATIC,IO_101,770.6300,0.907,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,PS5 Pro Launch Global,partner_0451,454.28,3157895,36624,LI_101_STATIC,IO_101,463.3600,0.672,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,PS5 Pro Launch Global,partner_0451,560.21,3157895,22919,LI_101_STATIC,IO_101,571.4100,0.725,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,PS5 Pro Launch Global,partner_0451,518.45,3157895,40818,LI_101_STATIC,IO_101,528.8200,0.643,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,PS5 Pro Launch Global,partner_0451,384.00,3157895,32670,LI_101_STATIC,IO_101,391.6800,0.630,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-21,PS5 Pro Launch Global,partner_0451,484.83,3157895,29179,LI_101_STATIC,IO_101,494.5300,0.890,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-22,PS5 Pro Launch Global,partner_0451,537.06,3631579,24776,LI_101_STATIC,IO_101,547.8000,0.855,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-23,PS5 Pro Launch Global,partner_0451,724.48,3631579,32917,LI_101_STATIC,IO_101,738.9700,0.781,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-24,PS5 Pro Launch Global,partner_0451,577.01,3157895,21130,LI_101_STATIC,IO_101,588.5500,0.910,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-25,PS5 Pro Launch Global,partner_0451,456.82,3157895,23219,LI_101_STATIC,IO_101,465.9600,0.766,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-26,PS5 Pro Launch Global,partner_0451,472.61,3157895,33853,LI_101_STATIC,IO_101,482.0600,0.905,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-27,PS5 Pro Launch Global,partner_0451,623.87,3157895,28512,LI_101_STATIC,IO_101,636.3500,0.823,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-28,PS5 Pro Launch Global,partner_0451,1126.17,6631579,53031,LI_101_STATIC,IO_101,1148.6900,0.691,4509474,2026-05-04 11:41:52.776000-07:00
2025-11-29,PS5 Pro Launch Global,partner_0451,1569.37,7626316,92321,LI_101_STATIC,IO_101,1600.7500,0.698,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-30,PS5 Pro Launch Global,partner_0451,1291.41,7626316,71456,LI_101_STATIC,IO_101,1317.2300,0.678,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-01,PS5 Pro Launch Global,partner_0451,1257.72,6631579,49392,LI_101_STATIC,IO_101,1282.8700,0.662,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-02,PS5 Pro Launch Global,partner_0451,1140.07,6631579,60342,LI_101_STATIC,IO_101,1162.8800,0.892,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-03,PS5 Pro Launch Global,partner_0451,1256.65,6631579,74008,LI_101_STATIC,IO_101,1281.7800,0.910,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-04,PS5 Pro Launch Global,partner_0451,1122.96,6631579,69796,LI_101_STATIC,IO_101,1145.4200,0.645,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-05,PS5 Pro Launch Global,partner_0451,1085.53,6631579,61313,LI_101_STATIC,IO_101,1107.2400,0.688,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-06,PS5 Pro Launch Global,partner_0451,1560.76,7626316,57106,LI_101_STATIC,IO_101,1591.9700,0.622,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-08,PS5 Pro Launch Global,partner_0451,1285.52,6631579,44352,LI_101_STATIC,IO_101,1311.2400,0.869,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-09,PS5 Pro Launch Global,partner_0451,1076.97,6631579,65541,LI_101_STATIC,IO_101,1098.5100,0.902,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-10,PS5 Pro Launch Global,partner_0451,945.43,6631579,55207,LI_101_STATIC,IO_101,964.3400,0.652,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-12,PS5 Pro Launch Global,partner_0451,1137.94,6631579,64618,LI_101_STATIC,IO_101,1160.6900,0.763,4509474,2026-05-04 11:41:52.776000-07:00
2025-12-13,PS5 Pro Launch Global,partner_0451,1553.38,7626316,78996,LI_101_STATIC,IO_101,1584.4500,0.649,5185895,2026-05-04 11:41:52.776000-07:00
2025-12-14,PS5 Pro Launch Global,partner_0451,961.79,7626316,80046,LI_101_STATIC,IO_101,981.0300,0.852,5185895,2026-05-04 11:41:52.776000-07:00
2025-11-01,PS5 Pro Launch Global,partner_0451,431.05,3631579,50842,LI_101_STATIC,IO_101,439.6800,0.893,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-02,PS5 Pro Launch Global,partner_0451,635.45,3631579,44671,LI_101_STATIC,IO_101,648.1600,0.830,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-03,PS5 Pro Launch Global,partner_0451,480.25,3157895,38842,LI_101_STATIC,IO_101,489.8600,0.653,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-04,PS5 Pro Launch Global,partner_0451,434.42,3157895,44074,LI_101_STATIC,IO_101,443.1000,0.643,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-05,PS5 Pro Launch Global,partner_0451,442.56,3157895,26289,LI_101_STATIC,IO_101,451.4200,0.859,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-06,PS5 Pro Launch Global,partner_0451,456.31,3157895,24253,LI_101_STATIC,IO_101,465.4400,0.763,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-07,PS5 Pro Launch Global,partner_0451,1988.23,10105263,127949,LI_101_STATIC,IO_101,2027.9900,0.684,6871579,2026-05-04 11:41:52.776000-07:00
2025-11-08,PS5 Pro Launch Global,partner_0451,753.17,3631579,46966,LI_101_STATIC,IO_101,768.2400,0.860,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-09,PS5 Pro Launch Global,partner_0451,569.86,3631579,46908,LI_101_STATIC,IO_101,581.2600,0.645,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-10,PS5 Pro Launch Global,partner_0451,452.75,3157895,36632,LI_101_STATIC,IO_101,461.8000,0.834,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-11,PS5 Pro Launch Global,partner_0451,378.90,3157895,31667,LI_101_STATIC,IO_101,386.4800,0.895,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-12,PS5 Pro Launch Global,partner_0451,455.30,3157895,30816,LI_101_STATIC,IO_101,464.4000,0.840,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-13,PS5 Pro Launch Global,partner_0451,512.34,3157895,29689,LI_101_STATIC,IO_101,522.5800,0.778,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-14,PS5 Pro Launch Global,partner_0451,589.24,3157895,28578,LI_101_STATIC,IO_101,601.0200,0.915,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-16,PS5 Pro Launch Global,partner_0451,664.74,3631579,46978,LI_101_STATIC,IO_101,678.0300,0.918,2469474,2026-05-04 11:41:52.776000-07:00
2025-11-17,PS5 Pro Launch Global,partner_0451,520.48,3157895,29189,LI_101_STATIC,IO_101,530.8900,0.799,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-18,PS5 Pro Launch Global,partner_0451,656.46,3157895,29740,LI_101_STATIC,IO_101,669.5900,0.786,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-19,PS5 Pro Launch Global,partner_0451,622.34,3157895,29735,LI_101_STATIC,IO_101,634.7900,0.720,2147369,2026-05-04 11:41:52.776000-07:00
2025-11-20,PS5 Pro Launch Global,partner_0451,619.79,3157895,42846,LI_101_STATIC,IO_101,632.1900,0.838,2147369,2026-05-04 11:41:52.776000-07:00
